date,time,invested_amount,etf_count,etf_details
2026-01-07,16:59:08,4168.17,3,"[{""SYMBOL"": ""GOLDSHARE"", ""USER_QTY"": 11, ""USER_AMOUNT"": 1016.4000000000001}, {""SYMBOL"": ""AUTOIETF"", ""USER_QTY"": 33, ""USER_AMOUNT"": 911.13}, {""SYMBOL"": ""AXISILVER"", ""USER_QTY"": 18, ""USER_AMOUNT"": 2240.64}]"
2026-01-07,22:00:27,4168.17,3,"[{""SYMBOL"": ""GOLDSHARE"", ""USER_QTY"": 11, ""USER_AMOUNT"": 1016.4000000000001}, {""SYMBOL"": ""AUTOIETF"", ""USER_QTY"": 33, ""USER_AMOUNT"": 911.13}, {""SYMBOL"": ""AXISILVER"", ""USER_QTY"": 18, ""USER_AMOUNT"": 2240.64}]"
2026-01-10,10:06:58,8367.74,23,"[{""SYMBOL"": ""BSLGOLDETF"", ""USER_QTY"": 0, ""USER_AMOUNT"": 0.0}, {""SYMBOL"": ""LOWVOLIETF"", ""USER_QTY"": 11, ""USER_AMOUNT"": 255.2}, {""SYMBOL"": ""MOM30IETF"", ""USER_QTY"": 11, ""USER_AMOUNT"": 348.7}, {""SYMBOL"": ""NIFTYBEES"", ""USER_QTY"": 0, ""USER_AMOUNT"": 0.0}, {""SYMBOL"": ""MOMENTUM50"", ""USER_QTY"": 7, ""USER_AMOUNT"": 363.93}, {""SYMBOL"": ""ALPHA"", ""USER_QTY"": 3, ""USER_AMOUNT"": 144.24}, {""SYMBOL"": ""AUTOIETF"", ""USER_QTY"": 3, ""USER_AMOUNT"": 87.72}, {""SYMBOL"": ""ENERGY"", ""USER_QTY"": 22, ""USER_AMOUNT"": 764.7199999999999}, {""SYMBOL"": ""HEALTHY"", ""USER_QTY"": 30, ""USER_AMOUNT"": 456.6}, {""SYMBOL"": ""INFRAIETF"", ""USER_QTY"": 3, ""USER_AMOUNT"": 289.26}, {""SYMBOL"": ""ITBEES"", ""USER_QTY"": 11, ""USER_AMOUNT"": 458.15}, {""SYMBOL"": ""METALIETF"", ""USER_QTY"": 60, ""USER_AMOUNT"": 671.4}, {""SYMBOL"": ""MOM100"", ""USER_QTY"": 7, ""USER_AMOUNT"": 454.02}, {""SYMBOL"": ""MIDCAPETF"", ""USER_QTY"": 18, ""USER_AMOUNT"": 406.8}, {""SYMBOL"": ""NEXT50IETF"", ""USER_QTY"": 3, ""USER_AMOUNT"": 218.21999999999997}, {""SYMBOL"": ""PHARMABEES"", ""USER_QTY"": 11, ""USER_AMOUNT"": 258.94}, {""SYMBOL"": ""ABSLPSE"", ""USER_QTY"": 60, ""USER_AMOUNT"": 609.0}, {""SYMBOL"": ""PSUBNKBEES"", ""USER_QTY"": 0, ""USER_AMOUNT"": 0.0}, {""SYMBOL"": ""MOREALTY"", ""USER_QTY"": 0, ""USER_AMOUNT"": 0.0}, {""SYMBOL"": ""NV20IETF"", ""USER_QTY"": 15, ""USER_AMOUNT"": 227.55}, {""SYMBOL"": ""MULTICAP"", ""USER_QTY"": 22, ""USER_AMOUNT"": 362.34}, {""SYMBOL"": ""OILIETF"", ""USER_QTY"": 48, ""USER_AMOUNT"": 564.0}, {""SYMBOL"": ""TATSILV"", ""USER_QTY"": 63, ""USER_AMOUNT"": 1426.9499999999998}]"
2026-01-10,10:28:32,8367.74,23,"[{""SYMBOL"": ""BSLGOLDETF"", ""USER_QTY"": 0, ""USER_AMOUNT"": 0.0}, {""SYMBOL"": ""LOWVOLIETF"", ""USER_QTY"": 11, ""USER_AMOUNT"": 255.2}, {""SYMBOL"": ""MOM30IETF"", ""USER_QTY"": 11, ""USER_AMOUNT"": 348.7}, {""SYMBOL"": ""NIFTYBEES"", ""USER_QTY"": 0, ""USER_AMOUNT"": 0.0}, {""SYMBOL"": ""MOMENTUM50"", ""USER_QTY"": 7, ""USER_AMOUNT"": 363.93}, {""SYMBOL"": ""ALPHA"", ""USER_QTY"": 3, ""USER_AMOUNT"": 144.24}, {""SYMBOL"": ""AUTOIETF"", ""USER_QTY"": 3, ""USER_AMOUNT"": 87.72}, {""SYMBOL"": ""ENERGY"", ""USER_QTY"": 22, ""USER_AMOUNT"": 764.7199999999999}, {""SYMBOL"": ""HEALTHY"", ""USER_QTY"": 30, ""USER_AMOUNT"": 456.6}, {""SYMBOL"": ""INFRAIETF"", ""USER_QTY"": 3, ""USER_AMOUNT"": 289.26}, {""SYMBOL"": ""ITBEES"", ""USER_QTY"": 11, ""USER_AMOUNT"": 458.15}, {""SYMBOL"": ""METALIETF"", ""USER_QTY"": 60, ""USER_AMOUNT"": 671.4}, {""SYMBOL"": ""MOM100"", ""USER_QTY"": 7, ""USER_AMOUNT"": 454.02}, {""SYMBOL"": ""MIDCAPETF"", ""USER_QTY"": 18, ""USER_AMOUNT"": 406.8}, {""SYMBOL"": ""NEXT50IETF"", ""USER_QTY"": 3, ""USER_AMOUNT"": 218.21999999999997}, {""SYMBOL"": ""PHARMABEES"", ""USER_QTY"": 11, ""USER_AMOUNT"": 258.94}, {""SYMBOL"": ""ABSLPSE"", ""USER_QTY"": 60, ""USER_AMOUNT"": 609.0}, {""SYMBOL"": ""PSUBNKBEES"", ""USER_QTY"": 0, ""USER_AMOUNT"": 0.0}, {""SYMBOL"": ""MOREALTY"", ""USER_QTY"": 0, ""USER_AMOUNT"": 0.0}, {""SYMBOL"": ""NV20IETF"", ""USER_QTY"": 15, ""USER_AMOUNT"": 227.55}, {""SYMBOL"": ""MULTICAP"", ""USER_QTY"": 22, ""USER_AMOUNT"": 362.34}, {""SYMBOL"": ""OILIETF"", ""USER_QTY"": 48, ""USER_AMOUNT"": 564.0}, {""SYMBOL"": ""TATSILV"", ""USER_QTY"": 63, ""USER_AMOUNT"": 1426.9499999999998}]"
2026-01-11,08:47:34,10290.32,25,"[{""SYMBOL"": ""ALPHA"", ""USER_QTY"": 5, ""USER_AMOUNT"": 240.39999999999998}, {""SYMBOL"": ""AUTOIETF"", ""USER_QTY"": 6, ""USER_AMOUNT"": 175.44}, {""SYMBOL"": ""OILIETF"", ""USER_QTY"": 52, ""USER_AMOUNT"": 611.0}, {""SYMBOL"": ""FINIETF"", ""USER_QTY"": 7, ""USER_AMOUNT"": 228.20000000000002}, {""SYMBOL"": ""AONEGOLD"", ""USER_QTY"": 22, ""USER_AMOUNT"": 278.52}, {""SYMBOL"": ""PHARMABEES"", ""USER_QTY"": 14, ""USER_AMOUNT"": 329.56}, {""SYMBOL"": ""INFRAIETF"", ""USER_QTY"": 5, ""USER_AMOUNT"": 482.1}, {""SYMBOL"": ""ITBEES"", ""USER_QTY"": 12, ""USER_AMOUNT"": 499.79999999999995}, {""SYMBOL"": ""LOWVOLIETF"", ""USER_QTY"": 11, ""USER_AMOUNT"": 255.2}, {""SYMBOL"": ""METALIETF"", ""USER_QTY"": 62, ""USER_AMOUNT"": 693.78}, {""SYMBOL"": ""MOM30IETF"", ""USER_QTY"": 8, ""USER_AMOUNT"": 253.6}, {""SYMBOL"": ""MULTICAP"", ""USER_QTY"": 25, ""USER_AMOUNT"": 411.75}, {""SYMBOL"": ""TOP100CASE"", ""USER_QTY"": 32, ""USER_AMOUNT"": 353.6}, {""SYMBOL"": ""GROWWN200"", ""USER_QTY"": 34, ""USER_AMOUNT"": 397.46}, {""SYMBOL"": ""GROWWNIFTY"", ""USER_QTY"": 23, ""USER_AMOUNT"": 239.20000000000002}, {""SYMBOL"": ""SBIBPB"", ""USER_QTY"": 7, ""USER_AMOUNT"": 350.0}, {""SYMBOL"": ""MIDCAPETF"", ""USER_QTY"": 18, ""USER_AMOUNT"": 406.8}, {""SYMBOL"": ""NEXT50IETF"", ""USER_QTY"": 6, ""USER_AMOUNT"": 436.43999999999994}, {""SYMBOL"": ""PSUBNKIETF"", ""USER_QTY"": 3, ""USER_AMOUNT"": 259.95000000000005}, {""SYMBOL"": ""TOP10ADD"", ""USER_QTY"": 2, ""USER_AMOUNT"": 198.88}, {""SYMBOL"": ""GROWWRAIL"", ""USER_QTY"": 17, ""USER_AMOUNT"": 590.24}, {""SYMBOL"": ""MOREALTY"", ""USER_QTY"": 2, ""USER_AMOUNT"": 178.52}, {""SYMBOL"": ""TATSILV"", ""USER_QTY"": 66, ""USER_AMOUNT"": 1494.8999999999999}, {""SYMBOL"": ""SMALLCAP"", ""USER_QTY"": 8, ""USER_AMOUNT"": 349.68}, {""SYMBOL"": ""MOVALUE"", ""USER_QTY"": 5, ""USER_AMOUNT"": 575.3}]"
2026-01-11,12:19:37,10290.32,25,"[{""SYMBOL"": ""ALPHA"", ""USER_QTY"": 5, ""USER_AMOUNT"": 240.39999999999998}, {""SYMBOL"": ""AUTOIETF"", ""USER_QTY"": 6, ""USER_AMOUNT"": 175.44}, {""SYMBOL"": ""OILIETF"", ""USER_QTY"": 52, ""USER_AMOUNT"": 611.0}, {""SYMBOL"": ""FINIETF"", ""USER_QTY"": 7, ""USER_AMOUNT"": 228.20000000000002}, {""SYMBOL"": ""AONEGOLD"", ""USER_QTY"": 22, ""USER_AMOUNT"": 278.52}, {""SYMBOL"": ""PHARMABEES"", ""USER_QTY"": 14, ""USER_AMOUNT"": 329.56}, {""SYMBOL"": ""INFRAIETF"", ""USER_QTY"": 5, ""USER_AMOUNT"": 482.1}, {""SYMBOL"": ""ITBEES"", ""USER_QTY"": 12, ""USER_AMOUNT"": 499.79999999999995}, {""SYMBOL"": ""LOWVOLIETF"", ""USER_QTY"": 11, ""USER_AMOUNT"": 255.2}, {""SYMBOL"": ""METALIETF"", ""USER_QTY"": 62, ""USER_AMOUNT"": 693.78}, {""SYMBOL"": ""MOM30IETF"", ""USER_QTY"": 8, ""USER_AMOUNT"": 253.6}, {""SYMBOL"": ""MULTICAP"", ""USER_QTY"": 25, ""USER_AMOUNT"": 411.75}, {""SYMBOL"": ""TOP100CASE"", ""USER_QTY"": 32, ""USER_AMOUNT"": 353.6}, {""SYMBOL"": ""GROWWN200"", ""USER_QTY"": 34, ""USER_AMOUNT"": 397.46}, {""SYMBOL"": ""GROWWNIFTY"", ""USER_QTY"": 23, ""USER_AMOUNT"": 239.20000000000002}, {""SYMBOL"": ""SBIBPB"", ""USER_QTY"": 7, ""USER_AMOUNT"": 350.0}, {""SYMBOL"": ""MIDCAPETF"", ""USER_QTY"": 18, ""USER_AMOUNT"": 406.8}, {""SYMBOL"": ""NEXT50IETF"", ""USER_QTY"": 6, ""USER_AMOUNT"": 436.43999999999994}, {""SYMBOL"": ""PSUBNKIETF"", ""USER_QTY"": 3, ""USER_AMOUNT"": 259.95000000000005}, {""SYMBOL"": ""TOP10ADD"", ""USER_QTY"": 2, ""USER_AMOUNT"": 198.88}, {""SYMBOL"": ""GROWWRAIL"", ""USER_QTY"": 17, ""USER_AMOUNT"": 590.24}, {""SYMBOL"": ""MOREALTY"", ""USER_QTY"": 2, ""USER_AMOUNT"": 178.52}, {""SYMBOL"": ""TATSILV"", ""USER_QTY"": 66, ""USER_AMOUNT"": 1494.8999999999999}, {""SYMBOL"": ""SMALLCAP"", ""USER_QTY"": 8, ""USER_AMOUNT"": 349.68}, {""SYMBOL"": ""MOVALUE"", ""USER_QTY"": 5, ""USER_AMOUNT"": 575.3}]"
2026-01-11,12:54:51,10290.32,25,"[{""SYMBOL"": ""ALPHA"", ""USER_QTY"": 5, ""USER_AMOUNT"": 240.39999999999998}, {""SYMBOL"": ""AUTOIETF"", ""USER_QTY"": 6, ""USER_AMOUNT"": 175.44}, {""SYMBOL"": ""OILIETF"", ""USER_QTY"": 52, ""USER_AMOUNT"": 611.0}, {""SYMBOL"": ""FINIETF"", ""USER_QTY"": 7, ""USER_AMOUNT"": 228.20000000000002}, {""SYMBOL"": ""AONEGOLD"", ""USER_QTY"": 22, ""USER_AMOUNT"": 278.52}, {""SYMBOL"": ""PHARMABEES"", ""USER_QTY"": 14, ""USER_AMOUNT"": 329.56}, {""SYMBOL"": ""INFRAIETF"", ""USER_QTY"": 5, ""USER_AMOUNT"": 482.1}, {""SYMBOL"": ""ITBEES"", ""USER_QTY"": 12, ""USER_AMOUNT"": 499.79999999999995}, {""SYMBOL"": ""LOWVOLIETF"", ""USER_QTY"": 11, ""USER_AMOUNT"": 255.2}, {""SYMBOL"": ""METALIETF"", ""USER_QTY"": 62, ""USER_AMOUNT"": 693.78}, {""SYMBOL"": ""MOM30IETF"", ""USER_QTY"": 8, ""USER_AMOUNT"": 253.6}, {""SYMBOL"": ""MULTICAP"", ""USER_QTY"": 25, ""USER_AMOUNT"": 411.75}, {""SYMBOL"": ""TOP100CASE"", ""USER_QTY"": 32, ""USER_AMOUNT"": 353.6}, {""SYMBOL"": ""GROWWN200"", ""USER_QTY"": 34, ""USER_AMOUNT"": 397.46}, {""SYMBOL"": ""GROWWNIFTY"", ""USER_QTY"": 23, ""USER_AMOUNT"": 239.20000000000002}, {""SYMBOL"": ""SBIBPB"", ""USER_QTY"": 7, ""USER_AMOUNT"": 350.0}, {""SYMBOL"": ""MIDCAPETF"", ""USER_QTY"": 18, ""USER_AMOUNT"": 406.8}, {""SYMBOL"": ""NEXT50IETF"", ""USER_QTY"": 6, ""USER_AMOUNT"": 436.43999999999994}, {""SYMBOL"": ""PSUBNKIETF"", ""USER_QTY"": 3, ""USER_AMOUNT"": 259.95000000000005}, {""SYMBOL"": ""TOP10ADD"", ""USER_QTY"": 2, ""USER_AMOUNT"": 198.88}, {""SYMBOL"": ""GROWWRAIL"", ""USER_QTY"": 17, ""USER_AMOUNT"": 590.24}, {""SYMBOL"": ""MOREALTY"", ""USER_QTY"": 2, ""USER_AMOUNT"": 178.52}, {""SYMBOL"": ""TATSILV"", ""USER_QTY"": 66, ""USER_AMOUNT"": 1494.8999999999999}, {""SYMBOL"": ""SMALLCAP"", ""USER_QTY"": 8, ""USER_AMOUNT"": 349.68}, {""SYMBOL"": ""MOVALUE"", ""USER_QTY"": 5, ""USER_AMOUNT"": 575.3}]"
2026-01-11,13:00:17,10290.32,25,"[{""SYMBOL"": ""ALPHA"", ""USER_QTY"": 5, ""USER_AMOUNT"": 240.39999999999998}, {""SYMBOL"": ""AUTOIETF"", ""USER_QTY"": 6, ""USER_AMOUNT"": 175.44}, {""SYMBOL"": ""OILIETF"", ""USER_QTY"": 52, ""USER_AMOUNT"": 611.0}, {""SYMBOL"": ""FINIETF"", ""USER_QTY"": 7, ""USER_AMOUNT"": 228.20000000000002}, {""SYMBOL"": ""AONEGOLD"", ""USER_QTY"": 22, ""USER_AMOUNT"": 278.52}, {""SYMBOL"": ""PHARMABEES"", ""USER_QTY"": 14, ""USER_AMOUNT"": 329.56}, {""SYMBOL"": ""INFRAIETF"", ""USER_QTY"": 5, ""USER_AMOUNT"": 482.1}, {""SYMBOL"": ""ITBEES"", ""USER_QTY"": 12, ""USER_AMOUNT"": 499.79999999999995}, {""SYMBOL"": ""LOWVOLIETF"", ""USER_QTY"": 11, ""USER_AMOUNT"": 255.2}, {""SYMBOL"": ""METALIETF"", ""USER_QTY"": 62, ""USER_AMOUNT"": 693.78}, {""SYMBOL"": ""MOM30IETF"", ""USER_QTY"": 8, ""USER_AMOUNT"": 253.6}, {""SYMBOL"": ""MULTICAP"", ""USER_QTY"": 25, ""USER_AMOUNT"": 411.75}, {""SYMBOL"": ""TOP100CASE"", ""USER_QTY"": 32, ""USER_AMOUNT"": 353.6}, {""SYMBOL"": ""GROWWN200"", ""USER_QTY"": 34, ""USER_AMOUNT"": 397.46}, {""SYMBOL"": ""GROWWNIFTY"", ""USER_QTY"": 23, ""USER_AMOUNT"": 239.20000000000002}, {""SYMBOL"": ""SBIBPB"", ""USER_QTY"": 7, ""USER_AMOUNT"": 350.0}, {""SYMBOL"": ""MIDCAPETF"", ""USER_QTY"": 18, ""USER_AMOUNT"": 406.8}, {""SYMBOL"": ""NEXT50IETF"", ""USER_QTY"": 6, ""USER_AMOUNT"": 436.43999999999994}, {""SYMBOL"": ""PSUBNKIETF"", ""USER_QTY"": 3, ""USER_AMOUNT"": 259.95000000000005}, {""SYMBOL"": ""TOP10ADD"", ""USER_QTY"": 2, ""USER_AMOUNT"": 198.88}, {""SYMBOL"": ""GROWWRAIL"", ""USER_QTY"": 17, ""USER_AMOUNT"": 590.24}, {""SYMBOL"": ""MOREALTY"", ""USER_QTY"": 2, ""USER_AMOUNT"": 178.52}, {""SYMBOL"": ""TATSILV"", ""USER_QTY"": 66, ""USER_AMOUNT"": 1494.8999999999999}, {""SYMBOL"": ""SMALLCAP"", ""USER_QTY"": 8, ""USER_AMOUNT"": 349.68}, {""SYMBOL"": ""MOVALUE"", ""USER_QTY"": 5, ""USER_AMOUNT"": 575.3}]"
2026-01-11,13:06:28,10290.32,25,"[{""SYMBOL"": ""ALPHA"", ""USER_QTY"": 5, ""USER_AMOUNT"": 240.39999999999998}, {""SYMBOL"": ""AUTOIETF"", ""USER_QTY"": 6, ""USER_AMOUNT"": 175.44}, {""SYMBOL"": ""OILIETF"", ""USER_QTY"": 52, ""USER_AMOUNT"": 611.0}, {""SYMBOL"": ""FINIETF"", ""USER_QTY"": 7, ""USER_AMOUNT"": 228.20000000000002}, {""SYMBOL"": ""AONEGOLD"", ""USER_QTY"": 22, ""USER_AMOUNT"": 278.52}, {""SYMBOL"": ""PHARMABEES"", ""USER_QTY"": 14, ""USER_AMOUNT"": 329.56}, {""SYMBOL"": ""INFRAIETF"", ""USER_QTY"": 5, ""USER_AMOUNT"": 482.1}, {""SYMBOL"": ""ITBEES"", ""USER_QTY"": 12, ""USER_AMOUNT"": 499.79999999999995}, {""SYMBOL"": ""LOWVOLIETF"", ""USER_QTY"": 11, ""USER_AMOUNT"": 255.2}, {""SYMBOL"": ""METALIETF"", ""USER_QTY"": 62, ""USER_AMOUNT"": 693.78}, {""SYMBOL"": ""MOM30IETF"", ""USER_QTY"": 8, ""USER_AMOUNT"": 253.6}, {""SYMBOL"": ""MULTICAP"", ""USER_QTY"": 25, ""USER_AMOUNT"": 411.75}, {""SYMBOL"": ""TOP100CASE"", ""USER_QTY"": 32, ""USER_AMOUNT"": 353.6}, {""SYMBOL"": ""GROWWN200"", ""USER_QTY"": 34, ""USER_AMOUNT"": 397.46}, {""SYMBOL"": ""GROWWNIFTY"", ""USER_QTY"": 23, ""USER_AMOUNT"": 239.20000000000002}, {""SYMBOL"": ""SBIBPB"", ""USER_QTY"": 7, ""USER_AMOUNT"": 350.0}, {""SYMBOL"": ""MIDCAPETF"", ""USER_QTY"": 18, ""USER_AMOUNT"": 406.8}, {""SYMBOL"": ""NEXT50IETF"", ""USER_QTY"": 6, ""USER_AMOUNT"": 436.43999999999994}, {""SYMBOL"": ""PSUBNKIETF"", ""USER_QTY"": 3, ""USER_AMOUNT"": 259.95000000000005}, {""SYMBOL"": ""TOP10ADD"", ""USER_QTY"": 2, ""USER_AMOUNT"": 198.88}, {""SYMBOL"": ""GROWWRAIL"", ""USER_QTY"": 17, ""USER_AMOUNT"": 590.24}, {""SYMBOL"": ""MOREALTY"", ""USER_QTY"": 2, ""USER_AMOUNT"": 178.52}, {""SYMBOL"": ""TATSILV"", ""USER_QTY"": 66, ""USER_AMOUNT"": 1494.8999999999999}, {""SYMBOL"": ""SMALLCAP"", ""USER_QTY"": 8, ""USER_AMOUNT"": 349.68}, {""SYMBOL"": ""MOVALUE"", ""USER_QTY"": 5, ""USER_AMOUNT"": 575.3}]"
2026-01-11,13:20:39,1678.36,9,"[{""SYMBOL"": ""ALPHAETF"", ""USER_QTY"": 7, ""USER_AMOUNT"": 173.95000000000002}, {""SYMBOL"": ""MOCAPITAL"", ""USER_QTY"": 3, ""USER_AMOUNT"": 138.0}, {""SYMBOL"": ""MNC"", ""USER_QTY"": 7, ""USER_AMOUNT"": 219.24}, {""SYMBOL"": ""MULTICAP"", ""USER_QTY"": 11, ""USER_AMOUNT"": 179.3}, {""SYMBOL"": ""GROWWN200"", ""USER_QTY"": 18, ""USER_AMOUNT"": 208.98}, {""SYMBOL"": ""ABSLPSE"", ""USER_QTY"": 22, ""USER_AMOUNT"": 220.66}, {""SYMBOL"": ""GROWWRAIL"", ""USER_QTY"": 7, ""USER_AMOUNT"": 238.49}, {""SYMBOL"": ""MOREALTY"", ""USER_QTY"": 0, ""USER_AMOUNT"": 0.0}, {""SYMBOL"": ""SMALLCAP"", ""USER_QTY"": 7, ""USER_AMOUNT"": 299.74}]"
