date,time,invested_amount,etf_count,etf_details
2026-04-07,10:08:23,1005.74,3,"[{""SYMBOL"": ""TATAGOLD"", ""USER_QTY"": 11, ""USER_AMOUNT"": 157.19}, {""SYMBOL"": ""NIFTYQLITY"", ""USER_QTY"": 36, ""USER_AMOUNT"": 716.4}, {""SYMBOL"": ""AONESILVER"", ""USER_QTY"": 15, ""USER_AMOUNT"": 132.15}]"
2026-04-08,12:28:33,1005.7399999999999,3,"[{""SYMBOL"": ""TATAGOLD"", ""USER_QTY"": 11, ""USER_AMOUNT"": 157.19}, {""SYMBOL"": ""NIFTYQLITY"", ""USER_QTY"": 36, ""USER_AMOUNT"": 716.4}, {""SYMBOL"": ""AONESILVER"", ""USER_QTY"": 15, ""USER_AMOUNT"": 132.15}]"
