date,time,invested_amount,etf_count,etf_details
2026-04-07,10:08:23,2517.09,3,"[{""SYMBOL"": ""TATAGOLD"", ""USER_QTY"": 28, ""USER_AMOUNT"": 400.12}, {""SYMBOL"": ""NIFTYQLITY"", ""USER_QTY"": 90, ""USER_AMOUNT"": 1790.9999999999998}, {""SYMBOL"": ""AONESILVER"", ""USER_QTY"": 37, ""USER_AMOUNT"": 325.97}]"
2026-04-08,12:28:33,2517.09,3,"[{""SYMBOL"": ""TATAGOLD"", ""USER_QTY"": 28, ""USER_AMOUNT"": 400.12}, {""SYMBOL"": ""NIFTYQLITY"", ""USER_QTY"": 90, ""USER_AMOUNT"": 1790.9999999999998}, {""SYMBOL"": ""AONESILVER"", ""USER_QTY"": 37, ""USER_AMOUNT"": 325.97}]"
