date,time,invested_amount,etf_count,etf_details
2026-04-07,10:08:48,388.62,3,"[{""SYMBOL"": ""TATAGOLD"", ""USER_QTY"": 4, ""USER_AMOUNT"": 57.16}, {""SYMBOL"": ""NIFTYQLITY"", ""USER_QTY"": 14, ""USER_AMOUNT"": 278.59999999999997}, {""SYMBOL"": ""AONESILVER"", ""USER_QTY"": 6, ""USER_AMOUNT"": 52.86}]"
2026-04-08,12:28:32,388.62,3,"[{""SYMBOL"": ""TATAGOLD"", ""USER_QTY"": 4, ""USER_AMOUNT"": 57.16}, {""SYMBOL"": ""NIFTYQLITY"", ""USER_QTY"": 14, ""USER_AMOUNT"": 278.59999999999997}, {""SYMBOL"": ""AONESILVER"", ""USER_QTY"": 6, ""USER_AMOUNT"": 52.86}]"
