date,time,invested_amount,etf_count,etf_details
2026-04-07,10:08:23,5042.99,3,"[{""SYMBOL"": ""TATAGOLD"", ""USER_QTY"": 56, ""USER_AMOUNT"": 800.24}, {""SYMBOL"": ""NIFTYQLITY"", ""USER_QTY"": 180, ""USER_AMOUNT"": 3581.9999999999995}, {""SYMBOL"": ""AONESILVER"", ""USER_QTY"": 75, ""USER_AMOUNT"": 660.75}]"
2026-04-08,12:28:33,5042.99,3,"[{""SYMBOL"": ""TATAGOLD"", ""USER_QTY"": 56, ""USER_AMOUNT"": 800.24}, {""SYMBOL"": ""NIFTYQLITY"", ""USER_QTY"": 180, ""USER_AMOUNT"": 3581.9999999999995}, {""SYMBOL"": ""AONESILVER"", ""USER_QTY"": 75, ""USER_AMOUNT"": 660.75}]"
