id,title,currency,date,impact,forecast,previous,actual,all_day,tentative
,PPI Input m/m,GBP,2020-01-15T04:30:00Z,None,0.2%,0.5%,0.1%,false,false
,Core CPI y/y,GBP,2020-01-15T04:30:00Z,None,1.7%,1.7%,1.4%,false,false
,HPI y/y,GBP,2020-01-15T04:30:00Z,None,1.1%,1.3%,2.2%,false,false
,CPI y/y,GBP,2020-01-15T04:30:00Z,High,1.5%,1.5%,1.3%,false,false
,RPI y/y,GBP,2020-01-15T04:30:00Z,None,2.3%,2.2%,2.2%,false,false
,Trade Balance,EUR,2020-01-15T05:00:00Z,None,22.3B,24.0B,19.2B,false,false
,Industrial Production m/m,EUR,2020-01-15T05:00:00Z,None,0.3%,-0.9%,0.2%,false,false
,German 30-y Bond Auction,EUR,2020-01-15T05:34:00Z,None,,0.14|1.2,0.31|1.1,false,false
,Core PPI m/m,USD,2020-01-15T08:30:00Z,None,0.2%,-0.2%,0.1%,false,false
,PPI m/m,USD,2020-01-15T08:30:00Z,None,0.2%,0.0%,0.1%,false,false
,Empire State Manufacturing Index,USD,2020-01-15T08:30:00Z,None,3.7,3.5,4.8,false,false
,CB Leading Index m/m,GBP,2020-01-15T09:30:00Z,None,,-0.4%,-0.2%,false,false
,Crude Oil Inventories,USD,2020-01-15T10:30:00Z,None,0.4M,1.2M,-2.5M,false,false
,FOMC Member Harker Speaks,USD,2020-01-15T11:00:00Z,None,,,,false,false
,FOMC Member Kaplan Speaks,USD,2020-01-15T12:00:00Z,None,,,,false,false
,German Buba President Weidmann Speaks,EUR,2020-01-15T13:00:00Z,None,,,,false,false
,Beige Book,USD,2020-01-15T14:00:00Z,None,,,,false,false
,Core Machinery Orders m/m,JPY,2020-01-15T18:50:00Z,None,3.1%,-6.0%,18.0%,false,false
,PPI y/y,JPY,2020-01-15T18:50:00Z,None,0.9%,0.1%,0.9%,false,false
,RICS House Price Balance,GBP,2020-01-15T19:01:00Z,None,-9%,-11%,-2%,false,false
,New Home Prices m/m,CNY,2020-01-15T20:30:00Z,None,,0.30%,0.35%,false,false
,New Loans,CNY,2020-01-16T01:59:00Z,None,1250B,1390B,1140B,false,false
,German Final CPI m/m,EUR,2020-01-16T02:00:00Z,None,0.5%,0.5%,0.5%,false,false
,M2 Money Supply y/y,CNY,2020-01-16T02:02:00Z,None,8.4%,8.2%,8.7%,false,false
,BOE Credit Conditions Survey,GBP,2020-01-16T04:30:00Z,None,,,,false,false
,ECB Monetary Policy Meeting Accounts,EUR,2020-01-16T07:30:00Z,High,,,,false,false
,ADP Non-Farm Employment Change,CAD,2020-01-16T08:30:00Z,None,,27.6K,46.2K,false,false
,Core Retail Sales m/m,USD,2020-01-16T08:30:00Z,High,0.5%,0.0%,0.7%,false,false
,Retail Sales m/m,USD,2020-01-16T08:30:00Z,High,0.3%,0.3%,0.3%,false,false
,Philly Fed Manufacturing Index,USD,2020-01-16T08:30:00Z,None,3.7,0.3,17.0,false,false
,Import Prices m/m,USD,2020-01-16T08:30:00Z,None,0.3%,0.1%,0.3%,false,false
,Unemployment Claims,USD,2020-01-16T08:30:00Z,None,217K,214K,204K,false,false
,FOMC Member Bowman Speaks,USD,2020-01-16T10:00:00Z,None,,,,false,false
,Business Inventories m/m,USD,2020-01-16T10:00:00Z,None,-0.1%,0.1%,-0.2%,false,false
,NAHB Housing Market Index,USD,2020-01-16T10:00:00Z,None,74,76,75,false,false
,Natural Gas Storage,USD,2020-01-16T10:30:00Z,None,-91B,-44B,-109B,false,false
,ECB President Lagarde Speaks,EUR,2020-01-16T13:00:00Z,High,,,,false,false
,TIC Long-Term Purchases,USD,2020-01-16T16:00:00Z,None,34.5B,31.5B,22.9B,false,false
,BusinessNZ Manufacturing Index,NZD,2020-01-16T16:30:00Z,None,,51.2,49.3,false,false
,GDP q/y,CNY,2020-01-16T21:00:00Z,High,6.0%,6.0%,6.0%,false,false
,Fixed Asset Investment ytd/y,CNY,2020-01-16T21:00:00Z,None,5.2%,5.2%,5.4%,false,false
,Industrial Production y/y,CNY,2020-01-16T21:00:00Z,None,5.9%,6.2%,6.9%,false,false
,NBS Press Conference,CNY,2020-01-16T21:00:00Z,None,,,,false,false
,Retail Sales y/y,CNY,2020-01-16T21:00:00Z,None,7.9%,8.0%,8.0%,false,false
,Unemployment Rate,CNY,2020-01-16T21:00:00Z,None,,5.1%,5.2%,false,false
,Tertiary Industry Activity m/m,JPY,2020-01-16T23:30:00Z,None,1.0%,-5.2%,1.3%,false,false
,PPI m/m,CHF,2020-01-17T02:30:00Z,None,0.2%,-0.4%,0.1%,false,false
,French Gov Budget Balance,EUR,2020-01-17T02:45:00Z,None,,-107.7B,-113.9B,false,false
,Current Account,EUR,2020-01-17T04:00:00Z,None,34.3B,35.8B,33.9B,false,false
,Italian Trade Balance,EUR,2020-01-17T04:02:00Z,None,7.22B,8.06B,4.87B,false,false
,Retail Sales m/m,GBP,2020-01-17T04:30:00Z,High,0.5%,-0.8%,-0.6%,false,false
,Final Core CPI y/y,EUR,2020-01-17T05:00:00Z,None,1.3%,1.3%,1.3%,false,false
,Final CPI y/y,EUR,2020-01-17T05:00:00Z,None,1.3%,1.3%,1.3%,false,false
,Foreign Securities Purchases,CAD,2020-01-17T08:30:00Z,None,12.32B,11.31B,-1.75B,false,false
,Building Permits,USD,2020-01-17T08:30:00Z,None,1.47M,1.47M,1.42M,false,false
,Housing Starts,USD,2020-01-17T08:30:00Z,None,1.38M,1.38M,1.61M,false,false
,FOMC Member Harker Speaks,USD,2020-01-17T09:00:00Z,None,,,,false,false
,Capacity Utilization Rate,USD,2020-01-17T09:15:00Z,None,77.0%,77.4%,77.0%,false,false
,Industrial Production m/m,USD,2020-01-17T09:15:00Z,None,0.0%,0.8%,-0.3%,false,false
,Prelim UoM Consumer Sentiment,USD,2020-01-17T10:00:00Z,None,99.3,99.3,99.1,false,false
,JOLTS Job Openings,USD,2020-01-17T10:00:00Z,None,7.24M,7.36M,6.80M,false,false
,Prelim UoM Inflation Expectations,USD,2020-01-17T10:00:00Z,None,,2.3%,2.5%,false,false
,FOMC Member Quarles Speaks,USD,2020-01-17T12:45:00Z,None,,,,false,false
,Rightmove HPI m/m,GBP,2020-01-19T19:01:00Z,None,,-0.9%,2.3%,false,false
,5-y Loan Prime Rate,CNY,2020-01-19T20:30:00Z,None,4.80%,4.80%,4.80%,false,false
,1-y Loan Prime Rate,CNY,2020-01-19T20:30:00Z,None,4.10%,4.15%,4.15%,false,false
,Revised Industrial Production m/m,JPY,2020-01-19T23:30:00Z,None,-0.9%,-0.9%,-1.0%,false,false
,Eurogroup Meetings,EUR,2020-01-20T00:00:00Z,None,,,,true,false
,Bank Holiday,USD,2020-01-20T00:00:00Z,None,,,,true,false
,German PPI m/m,EUR,2020-01-20T02:00:00Z,None,0.0%,0.0%,0.1%,false,false
,German Buba Monthly Report,EUR,2020-01-20T06:00:00Z,None,,,,false,false
,BusinessNZ Services Index,NZD,2020-01-20T16:30:00Z,None,,52.9,51.9,false,false
,Monetary Policy Statement,JPY,2020-01-20T22:01:00Z,High,,,,false,false
,BOJ Policy Rate,JPY,2020-01-20T22:01:00Z,None,-0.10%,-0.10%,-0.10%,false,false
,BOJ Outlook Report,JPY,2020-01-20T22:02:00Z,High,,,,false,false
,WEF Annual Meetings,All,2020-01-21T00:00:00Z,None,,,,false,false
,ECOFIN Meetings,EUR,2020-01-21T00:00:00Z,None,,,,true,false
,BOJ Press Conference,JPY,2020-01-21T01:31:00Z,None,,,,false,false
,Average Earnings Index 3m/y,GBP,2020-01-21T04:30:00Z,None,3.1%,3.2%,3.2%,false,false
,Claimant Count Change,GBP,2020-01-21T04:30:00Z,None,33.4K,14.9K,14.9K,false,false
,Unemployment Rate,GBP,2020-01-21T04:30:00Z,None,3.8%,3.8%,3.8%,false,false
,German ZEW Economic Sentiment,EUR,2020-01-21T05:00:00Z,None,15.2,10.7,26.7,false,false
,ZEW Economic Sentiment,EUR,2020-01-21T05:00:00Z,None,16.3,11.2,25.6,false,false
,Manufacturing Sales m/m,CAD,2020-01-21T08:30:00Z,None,-0.5%,-0.2%,-0.6%,false,false
,GDT Price Index,NZD,2020-01-21T09:41:00Z,None,,2.8%,1.7%,false,false
,Westpac Consumer Sentiment,AUD,2020-01-21T18:30:00Z,None,,-1.9%,-1.8%,false,false
,Greek Presidential Elections,EUR,2020-01-22T00:00:00Z,None,,,,true,false
,WEF Annual Meetings,All,2020-01-22T00:00:00Z,None,,,,false,false
,Public Sector Net Borrowing,GBP,2020-01-22T04:30:00Z,None,4.5B,4.2B,4.0B,false,false
,CBI Industrial Order Expectations,GBP,2020-01-22T06:00:00Z,None,-25,-28,-22,false,false
,NHPI m/m,CAD,2020-01-22T08:30:00Z,None,0.0%,-0.1%,0.2%,false,false
,Wholesale Sales m/m,CAD,2020-01-22T08:30:00Z,None,-0.2%,-1.2%,-1.2%,false,false
,Common CPI y/y,CAD,2020-01-22T08:30:00Z,None,1.9%,1.9%,2.0%,false,false
,Median CPI y/y,CAD,2020-01-22T08:30:00Z,None,2.4%,2.3%,2.2%,false,false
,Trimmed CPI y/y,CAD,2020-01-22T08:30:00Z,None,2.2%,2.2%,2.1%,false,false
,CPI m/m,CAD,2020-01-22T08:30:00Z,High,0.0%,-0.1%,0.0%,false,false
,Core CPI m/m,CAD,2020-01-22T08:32:00Z,None,,-0.2%,-0.4%,false,false
,HPI m/m,USD,2020-01-22T09:00:00Z,None,0.3%,0.4%,0.2%,false,false
,BOC Monetary Policy Report,CAD,2020-01-22T10:00:00Z,High,,,,false,false
,BOC Rate Statement,CAD,2020-01-22T10:00:00Z,High,,,,false,false
,Overnight Rate,CAD,2020-01-22T10:00:00Z,High,1.75%,1.75%,1.75%,false,false
,Existing Home Sales,USD,2020-01-22T10:00:00Z,None,5.43M,5.35M,5.54M,false,false
,CB Leading Index m/m,AUD,2020-01-22T10:30:00Z,None,,0.2%,-0.3%,false,false
,BOC Press Conference,CAD,2020-01-22T11:15:00Z,High,,,,false,false
,API Weekly Statistical Bulletin,USD,2020-01-22T16:30:00Z,None,,,,false,false
,Visitor Arrivals m/m,NZD,2020-01-22T16:45:00Z,None,,-0.2%,-0.9%,false,false
,Trade Balance,JPY,2020-01-22T18:50:00Z,None,-0.24T,-0.09T,-0.10T,false,false
,MI Inflation Expectations,AUD,2020-01-22T19:00:00Z,None,,4.0%,4.7%,false,false
,Employment Change,AUD,2020-01-22T19:30:00Z,High,12.2K,38.5K,28.9K,false,false
,Unemployment Rate,AUD,2020-01-22T19:30:00Z,High,5.2%,5.2%,5.1%,false,false
,All Industries Activity m/m,JPY,2020-01-22T23:30:00Z,None,0.4%,-4.8%,0.9%,false,false
,WEF Annual Meetings,All,2020-01-23T00:00:00Z,None,,,,false,false
,Main Refinancing Rate,EUR,2020-01-23T07:45:00Z,High,0.00%,0.00%,0.00%,false,false
,Monetary Policy Statement,EUR,2020-01-23T07:45:00Z,High,,,,false,false
,ECB Press Conference,EUR,2020-01-23T08:30:00Z,High,,,,false,false
,Unemployment Claims,USD,2020-01-23T08:30:00Z,None,214K,205K,211K,false,false
,Consumer Confidence,EUR,2020-01-23T09:55:00Z,None,-8,-8,-8,false,false
,CB Leading Index m/m,USD,2020-01-23T10:00:00Z,None,-0.2%,0.1%,-0.3%,false,false
