id,title,currency,date,impact,forecast,previous,actual,all_day,tentative
,CPI m/m,CHF,2021-04-01T02:30:00Z,None,0.4%,0.2%,0.3%,false,false
,Retail Sales y/y,CHF,2021-04-01T02:30:00Z,None,1.9%,-0.7%,-6.3%,false,false
,Spanish Manufacturing PMI,EUR,2021-04-01T03:15:00Z,None,56.0,52.9,56.9,false,false
,Manufacturing PMI,CHF,2021-04-01T03:30:00Z,None,64.4,61.3,66.3,false,false
,Italian Manufacturing PMI,EUR,2021-04-01T03:45:00Z,None,59.7,56.9,59.8,false,false
,French Final Manufacturing PMI,EUR,2021-04-01T03:50:00Z,None,58.8,58.8,59.3,false,false
,German Final Manufacturing PMI,EUR,2021-04-01T03:55:00Z,None,66.6,66.6,66.6,false,false
,Final Manufacturing PMI,EUR,2021-04-01T04:00:00Z,None,62.4,62.4,62.5,false,false
,Final Manufacturing PMI,GBP,2021-04-01T04:30:00Z,None,57.9,57.9,58.9,false,false
,Challenger Job Cuts y/y,USD,2021-04-01T07:30:00Z,None,,-39.1%,-86.2%,false,false
,Building Permits m/m,CAD,2021-04-01T08:30:00Z,None,-1.5%,6.9%,2.1%,false,false
,Unemployment Claims,USD,2021-04-01T08:30:00Z,None,678K,658K,719K,false,false
,Manufacturing PMI,CAD,2021-04-01T09:30:00Z,None,,54.8,58.5,false,false
,Final Manufacturing PMI,USD,2021-04-01T09:45:00Z,None,59.2,59.0,59.1,false,false
,ISM Manufacturing Prices,USD,2021-04-01T10:00:00Z,None,83.5,86.0,85.6,false,false
,Construction Spending m/m,USD,2021-04-01T10:00:00Z,None,-0.9%,1.2%,-0.8%,false,false
,ISM Manufacturing PMI,USD,2021-04-01T10:00:00Z,None,61.5,60.8,64.7,false,false
,Natural Gas Storage,USD,2021-04-01T10:30:00Z,None,-20B,-36B,14B,false,false
,Monetary Base y/y,JPY,2021-04-01T19:50:00Z,None,19.9%,19.6%,20.8%,false,false
,Bank Holiday,CAD,2021-04-02T00:00:00Z,None,,,,true,false
,Bank Holiday,GBP,2021-04-02T00:00:00Z,None,,,,true,false
,German Bank Holiday,EUR,2021-04-02T00:00:00Z,None,,,,true,false
,Bank Holiday,CHF,2021-04-02T00:00:00Z,None,,,,true,false
,French Gov Budget Balance,EUR,2021-04-02T02:45:00Z,None,,-21.9B,-47.5B,false,false
,Average Hourly Earnings m/m,USD,2021-04-02T08:30:00Z,High,0.1%,0.3%,-0.1%,false,false
,Non-Farm Employment Change,USD,2021-04-02T08:30:00Z,High,652K,468K,916K,false,false
,Unemployment Rate,USD,2021-04-02T08:30:00Z,High,6.0%,6.2%,6.0%,false,false
,FOMC Member Bostic Speaks,USD,2021-04-02T11:00:00Z,None,,,,false,false
,Daylight Saving Time Shift,NZD,2021-04-03T10:00:00Z,None,,,,false,false
,Daylight Saving Time Shift,AUD,2021-04-03T12:00:00Z,None,,,,false,false
,Bank Holiday,AUD,2021-04-04T00:00:00Z,None,,,,true,false
,Bank Holiday,CNY,2021-04-04T00:00:00Z,None,,,,true,false
,Bank Holiday,NZD,2021-04-04T00:00:00Z,None,,,,true,false
,MI Inflation Gauge m/m,AUD,2021-04-04T21:00:00Z,None,,0.1%,0.4%,false,false
,Bank Holiday,CHF,2021-04-05T00:00:00Z,None,,,,true,false
,French Bank Holiday,EUR,2021-04-05T00:00:00Z,None,,,,true,false
,German Bank Holiday,EUR,2021-04-05T00:00:00Z,None,,,,true,false
,Italian Bank Holiday,EUR,2021-04-05T00:00:00Z,None,,,,true,false
,Bank Holiday,GBP,2021-04-05T00:00:00Z,None,,,,true,false
,IMF Meetings,All,2021-04-05T00:00:00Z,None,,,,false,false
,Final Services PMI,USD,2021-04-05T09:45:00Z,None,60.3,60.0,60.4,false,false
,Factory Orders m/m,USD,2021-04-05T10:00:00Z,None,-0.5%,2.7%,-0.8%,false,false
,ISM Services PMI,USD,2021-04-05T10:00:00Z,None,58.3,55.3,63.7,false,false
,Treasury Sec Yellen Speaks,USD,2021-04-05T11:00:00Z,High,,,,false,false
,Average Cash Earnings y/y,JPY,2021-04-05T19:30:00Z,None,-0.5%,-0.8%,-0.2%,false,false
,Household Spending y/y,JPY,2021-04-05T19:30:00Z,None,-5.0%,-6.1%,-6.6%,false,false
,ANZ Job Advertisements m/m,AUD,2021-04-05T21:30:00Z,None,,8.8%,7.4%,false,false
,RatingDog Services PMI,CNY,2021-04-05T21:45:00Z,None,52.2,51.5,54.3,false,false
,30-y Bond Auction,JPY,2021-04-05T23:35:00Z,None,,0.69|2.8,0.69|3.1,false,false
,Italian Monthly Unemployment Rate,EUR,2021-04-06T00:00:00Z,None,9.0%,9.8%,10.3%,false,false
,IMF Meetings,All,2021-04-06T00:00:00Z,None,,,,false,false
,RBA Rate Statement,AUD,2021-04-06T00:30:00Z,High,,,,false,false
,Cash Rate,AUD,2021-04-06T00:30:00Z,None,0.10%,0.10%,0.10%,false,false
,Spanish Unemployment Change,EUR,2021-04-06T03:00:00Z,None,-45.0K,44.4K,-59.1K,false,false
,Italian Monthly Unemployment Rate,EUR,2021-04-06T04:00:00Z,None,8.9%,10.3%,10.2%,false,false
,Sentix Investor Confidence,EUR,2021-04-06T04:30:00Z,None,6.8,5.0,13.1,false,false
,Unemployment Rate,EUR,2021-04-06T05:00:00Z,None,8.1%,8.3%,8.3%,false,false
,RCM/TIPP Economic Optimism,USD,2021-04-06T09:37:00Z,None,56.2,55.4,56.4,false,false
,JOLTS Job Openings,USD,2021-04-06T10:00:00Z,None,6.91M,7.10M,7.37M,false,false
,GDT Price Index,NZD,2021-04-06T10:29:00Z,None,,-3.8%,0.3%,false,false
,API Weekly Statistical Bulletin,USD,2021-04-06T16:30:00Z,None,,,,false,false
,AIG Construction Index,AUD,2021-04-06T18:30:00Z,None,,57.4,61.8,false,false
,ANZ Commodity Prices m/m,NZD,2021-04-06T21:00:00Z,None,,3.3%,6.1%,false,false
,IMF Meetings,All,2021-04-07T00:00:00Z,None,,,,false,false
,G20 Meetings,All,2021-04-07T00:00:00Z,None,,,,true,false
,Leading Indicators,JPY,2021-04-07T00:59:00Z,None,99.7%,98.5%,99.7%,false,false
,Spanish Services PMI,EUR,2021-04-07T03:15:00Z,None,45.6,43.1,48.1,false,false
,Italian Services PMI,EUR,2021-04-07T03:45:00Z,None,49.2,48.8,48.6,false,false
,French Final Services PMI,EUR,2021-04-07T03:50:00Z,None,47.8,47.8,48.2,false,false
,German Final Services PMI,EUR,2021-04-07T03:55:00Z,None,50.8,50.8,51.5,false,false
,Final Services PMI,EUR,2021-04-07T04:00:00Z,None,48.8,48.8,49.6,false,false
,Final Services PMI,GBP,2021-04-07T04:30:00Z,None,56.8,56.8,56.3,false,false
,Trade Balance,USD,2021-04-07T08:30:00Z,None,-70.2B,-67.8B,-71.1B,false,false
,Trade Balance,CAD,2021-04-07T08:30:00Z,None,1.3B,1.2B,1.0B,false,false
,FOMC Member Evans Speaks,USD,2021-04-07T08:30:00Z,None,,,,false,false
,Ivey PMI,CAD,2021-04-07T10:00:00Z,None,62.0,60.0,72.9,false,false
,Crude Oil Inventories,USD,2021-04-07T10:30:00Z,None,-2.0M,-0.9M,-3.5M,false,false
,FOMC Member Barkin Speaks,USD,2021-04-07T12:00:00Z,None,,,,false,false
,FOMC Member Daly Speaks,USD,2021-04-07T13:00:00Z,None,,,,false,false
,President Biden Speaks,USD,2021-04-07T13:45:00Z,High,,,,false,false
,FOMC Meeting Minutes,USD,2021-04-07T14:00:00Z,High,,,,false,false
,Consumer Credit m/m,USD,2021-04-07T15:00:00Z,None,2.9B,0.1B,27.6B,false,false
,RICS House Price Balance,GBP,2021-04-07T19:01:00Z,None,55%,54%,59%,false,false
,Current Account,JPY,2021-04-07T19:50:00Z,None,1.02T,1.50T,1.79T,false,false
,Prelim ANZ Business Confidence,NZD,2021-04-07T21:00:00Z,None,,-4.1,-8.4,false,false
,IMF Meetings,All,2021-04-08T00:00:00Z,None,,,,false,false
,Consumer Confidence,JPY,2021-04-08T01:00:00Z,None,35.6,33.8,36.1,false,false
,German Factory Orders m/m,EUR,2021-04-08T02:00:00Z,None,1.3%,0.8%,1.2%,false,false
,Economy Watchers Sentiment,JPY,2021-04-08T02:02:00Z,None,45.1,41.3,49.0,false,false
,French Trade Balance,EUR,2021-04-08T02:45:00Z,None,-3.8B,-4.2B,-5.2B,false,false
,Foreign Currency Reserves,CHF,2021-04-08T03:00:00Z,None,,914B,930B,false,false
,Construction PMI,GBP,2021-04-08T04:30:00Z,None,55.0,53.3,61.7,false,false
,Housing Equity Withdrawal q/q,GBP,2021-04-08T04:30:00Z,None,-1.5B,-6.8B,0.2B,false,false
,Spanish 10-y Bond Auction,EUR,2021-04-08T04:52:00Z,None,,0.35|1.6,-0.04|1.8,false,false
,PPI m/m,EUR,2021-04-08T05:00:00Z,None,0.6%,1.7%,0.5%,false,false
,French 10-y Bond Auction,EUR,2021-04-08T05:03:00Z,None,,-0.07|2.0,0.00|1.7,false,false
,10-y Bond Auction,GBP,2021-04-08T05:07:00Z,None,,0.87|2.7,0.89|3.0,false,false
,ECB Monetary Policy Meeting Accounts,EUR,2021-04-08T07:30:00Z,None,,,,false,false
,Unemployment Claims,USD,2021-04-08T08:30:00Z,None,682K,728K,744K,false,false
,Natural Gas Storage,USD,2021-04-08T10:30:00Z,None,22B,14B,20B,false,false
,FOMC Member Powell Speaks,USD,2021-04-08T12:00:00Z,High,,,,false,false
,AIG Services Index,AUD,2021-04-08T18:30:00Z,None,,55.8,58.7,false,false
,CPI y/y,CNY,2021-04-08T21:30:00Z,None,0.3%,-0.2%,0.4%,false,false
,PPI y/y,CNY,2021-04-08T21:30:00Z,None,3.6%,1.7%,4.4%,false,false
,RBA Financial Stability Review,AUD,2021-04-08T21:30:00Z,None,,,,false,false
,IMF Meetings,All,2021-04-09T00:00:00Z,None,,,,false,false
,Unemployment Rate,CHF,2021-04-09T01:45:00Z,None,3.6%,3.4%,3.3%,false,false
,German Industrial Production m/m,EUR,2021-04-09T02:00:00Z,None,1.6%,-2.0%,-1.6%,false,false
,German Trade Balance,EUR,2021-04-09T02:00:00Z,None,23.4B,21.3B,19.1B,false,false
,French Industrial Production m/m,EUR,2021-04-09T02:45:00Z,None,0.5%,3.2%,-4.7%,false,false
,Lloyds HPI m/m,GBP,2021-04-09T03:30:00Z,None,0.3%,0.0%,1.1%,false,false
,Italian Retail Sales m/m,EUR,2021-04-09T04:00:00Z,None,2.0%,-2.7%,6.6%,false,false
,Unemployment Rate,CAD,2021-04-09T08:30:00Z,High,8.0%,8.2%,7.5%,false,false
,Employment Change,CAD,2021-04-09T08:30:00Z,High,101.5K,259.2K,303.1K,false,false
,Core PPI m/m,USD,2021-04-09T08:56:00Z,None,0.2%,0.2%,0.7%,false,false
,PPI m/m,USD,2021-04-09T08:56:00Z,None,0.5%,0.5%,1.0%,false,false
,Final Wholesale Inventories m/m,USD,2021-04-09T10:00:00Z,None,0.5%,0.5%,0.6%,false,false
,IMF Meetings,All,2021-04-10T00:00:00Z,None,,,,false,false
,IMF Meetings,All,2021-04-11T00:00:00Z,None,,,,false,false
,FOMC Member Powell Speaks,USD,2021-04-11T19:00:00Z,High,,,,false,false
,Bank Lending y/y,JPY,2021-04-11T19:50:00Z,None,6.3%,6.2%,6.3%,false,false
,PPI y/y,JPY,2021-04-11T19:50:00Z,None,0.5%,-0.6%,1.0%,false,false
,Prelim Machine Tool Orders y/y,JPY,2021-04-12T01:59:00Z,None,,36.7%,65.0%,false,false
,M2 Money Supply y/y,CNY,2021-04-12T04:00:00Z,None,9.5%,10.1%,9.4%,false,false
,New Loans,CNY,2021-04-12T04:00:00Z,None,2300B,1360B,2730B,false,false
,Retail Sales m/m,EUR,2021-04-12T05:00:00Z,None,1.3%,-5.2%,3.0%,false,false
,MPC Member Tenreyro Speaks,GBP,2021-04-12T09:00:00Z,None,,,,false,false
,BOC Business Outlook Survey,CAD,2021-04-12T10:30:00Z,High,,,,false,false
,10-y Bond Auction,USD,2021-04-12T13:01:00Z,None,,1.52|2.4,1.68|2.4,false,false
,Federal Budget Balance,USD,2021-04-12T14:00:00Z,None,-665.5B,-310.9B,-659.6B,false,false
,NZIER Business Confidence,NZD,2021-04-12T18:00:00Z,None,,-6,-13,false,false
,BRC Retail Sales Monitor y/y,GBP,2021-04-12T19:01:00Z,None,11.9%,9.5%,20.3%,false,false
,M2 Money Stock y/y,JPY,2021-04-12T19:50:00Z,None,9.6%,9.6%,9.5%,false,false
,NAB Business Confidence,AUD,2021-04-12T21:30:00Z,None,,18,15,false,false
,Trade Balance,CNY,2021-04-12T23:06:00Z,None,330B,676B,88B,false,false
,USD-Denominated Trade Balance,CNY,2021-04-12T23:07:00Z,None,52.0B,103.3B,13.8B,false,false
,Goods Trade Balance,GBP,2021-04-13T02:00:00Z,None,-10.4B,-12.6B,-16.4B,false,false
,German WPI m/m,EUR,2021-04-13T02:00:00Z,None,0.6%,1.4%,1.7%,false,false
,Index of Services 3m/3m,GBP,2021-04-13T02:00:00Z,None,-2.3%,-1.9%,-1.9%,false,false
,Construction Output m/m,GBP,2021-04-13T02:00:00Z,None,0.5%,0.0%,1.6%,false,false
,Industrial Production m/m,GBP,2021-04-13T02:00:00Z,None,0.5%,-1.8%,1.0%,false,false
,Manufacturing Production m/m,GBP,2021-04-13T02:00:00Z,None,0.5%,-2.3%,1.3%,false,false
,GDP m/m,GBP,2021-04-13T02:00:00Z,None,0.5%,-2.2%,0.4%,false,false
,Italian Industrial Production m/m,EUR,2021-04-13T04:00:00Z,None,0.7%,1.1%,0.2%,false,false
,German ZEW Economic Sentiment,EUR,2021-04-13T05:00:00Z,None,79.1,76.6,70.7,false,false
,ZEW Economic Sentiment,EUR,2021-04-13T05:00:00Z,None,77.2,74.0,66.3,false,false
,NFIB Small Business Index,USD,2021-04-13T06:00:00Z,None,98.2,95.8,98.2,false,false
,NIESR GDP Estimate,GBP,2021-04-13T08:28:00Z,None,,-1.6%,-1.5%,false,false
,Core CPI m/m,USD,2021-04-13T08:30:00Z,High,0.2%,0.1%,0.3%,false,false
,Core CPI y/y,USD,2021-04-13T08:30:00Z,High,1.5%,1.3%,1.6%,false,false
,CPI m/m,USD,2021-04-13T08:30:00Z,High,0.5%,0.4%,0.6%,false,false
,CPI y/y,USD,2021-04-13T08:30:00Z,High,2.5%,1.7%,2.6%,false,false
,30-y Bond Auction,USD,2021-04-13T13:01:00Z,None,,2.30|2.3,2.32|2.5,false,false
,FOMC Member Bostic Speaks,USD,2021-04-13T15:15:00Z,None,,,,false,false
,API Weekly Statistical Bulletin,USD,2021-04-13T16:30:00Z,None,,,,false,false
,Visitor Arrivals m/m,NZD,2021-04-13T18:51:00Z,None,,-7.7%,-2.8%,false,false
,Core Machinery Orders m/m,JPY,2021-04-13T19:50:00Z,None,2.4%,-4.5%,-8.5%,false,false
,Westpac Consumer Sentiment,AUD,2021-04-13T20:30:00Z,None,,2.6%,6.2%,false,false
,RBNZ Rate Statement,NZD,2021-04-13T22:00:00Z,High,,,,false,false
,Official Cash Rate,NZD,2021-04-13T22:00:00Z,None,0.25%,0.25%,0.25%,false,false
,Industrial Production m/m,EUR,2021-04-14T05:00:00Z,None,-1.2%,0.8%,-1.0%,false,false
,German 30-y Bond Auction,EUR,2021-04-14T05:34:00Z,None,,0.21|1.2,0.22|1.3,false,false
,Import Prices m/m,USD,2021-04-14T08:30:00Z,None,1.0%,1.3%,1.2%,false,false
,ECB President Lagarde Speaks,EUR,2021-04-14T10:00:00Z,None,,,,false,false
,MPC Member Haskel Speaks,GBP,2021-04-14T10:30:00Z,None,,,,false,false
,Crude Oil Inventories,USD,2021-04-14T10:30:00Z,None,-2.4M,-3.5M,-5.9M,false,false
,FOMC Member Powell Speaks,USD,2021-04-14T12:00:00Z,High,,,,false,false
,Beige Book,USD,2021-04-14T14:00:00Z,None,,,,false,false
,FOMC Member Williams Speaks,USD,2021-04-14T14:30:00Z,None,,,,false,false
,FOMC Member Clarida Speaks,USD,2021-04-14T15:45:00Z,None,,,,false,false
,FOMC Member Bostic Speaks,USD,2021-04-14T16:00:00Z,None,,,,false,false
,FPI m/m,NZD,2021-04-14T18:45:00Z,None,,-0.9%,0.0%,false,false
,MI Inflation Expectations,AUD,2021-04-14T21:00:00Z,None,,4.1%,3.2%,false,false
,Employment Change,AUD,2021-04-14T21:30:00Z,High,35.2K,88.7K,70.7K,false,false
,Unemployment Rate,AUD,2021-04-14T21:30:00Z,High,5.7%,5.8%,5.6%,false,false
,German Final CPI m/m,EUR,2021-04-15T02:00:00Z,None,0.5%,0.5%,0.5%,false,false
,French Final CPI m/m,EUR,2021-04-15T02:45:00Z,None,0.6%,0.6%,0.6%,false,false
,Foreign Direct Investment ytd/y,CNY,2021-04-15T03:02:00Z,None,,31.5%,39.9%,false,false
,BOE Credit Conditions Survey,GBP,2021-04-15T04:30:00Z,None,,,,false,false
,Empire State Manufacturing Index,USD,2021-04-15T08:30:00Z,None,19.3,17.4,26.3,false,false
,Retail Sales m/m,USD,2021-04-15T08:30:00Z,High,5.8%,-2.7%,9.8%,false,false
,Manufacturing Sales m/m,CAD,2021-04-15T08:30:00Z,None,-1.1%,3.4%,-1.6%,false,false
,Philly Fed Manufacturing Index,USD,2021-04-15T08:30:00Z,None,41.0,51.8,50.2,false,false
,Unemployment Claims,USD,2021-04-15T08:30:00Z,None,703K,769K,576K,false,false
,Core Retail Sales m/m,USD,2021-04-15T08:30:00Z,High,5.1%,-2.5%,8.4%,false,false
,ADP Non-Farm Employment Change,CAD,2021-04-15T08:32:00Z,None,,271.7K,634.8K,false,false
,Industrial Production m/m,USD,2021-04-15T09:15:00Z,None,2.7%,-2.2%,1.4%,false,false
,Capacity Utilization Rate,USD,2021-04-15T09:15:00Z,None,75.6%,73.8%,74.4%,false,false
,CB Leading Index m/m,GBP,2021-04-15T09:30:00Z,None,,-0.5%,-0.4%,false,false
,Gov Board Member Maechler Speaks,CHF,2021-04-15T10:00:00Z,None,,,,false,false
,Business Inventories m/m,USD,2021-04-15T10:00:00Z,None,0.5%,0.4%,0.5%,false,false
,NAHB Housing Market Index,USD,2021-04-15T10:00:00Z,None,84,82,83,false,false
,Natural Gas Storage,USD,2021-04-15T10:30:00Z,None,67B,20B,61B,false,false
,FOMC Member Bostic Speaks,USD,2021-04-15T11:30:00Z,None,,,,false,false
,FOMC Member Daly Speaks,USD,2021-04-15T14:00:00Z,None,,,,false,false
,TIC Long-Term Purchases,USD,2021-04-15T16:00:00Z,None,120.5B,91.0B,4.2B,false,false
,BusinessNZ Manufacturing Index,NZD,2021-04-15T18:30:00Z,None,,54.2,63.6,false,false
,New Home Prices m/m,CNY,2021-04-15T21:30:00Z,None,,0.36%,0.41%,false,false
,GDP q/y,CNY,2021-04-15T22:00:00Z,High,18.3%,6.5%,18.3%,false,false
,Unemployment Rate,CNY,2021-04-15T22:00:00Z,None,5.4%,5.5%,5.3%,false,false
,Retail Sales y/y,CNY,2021-04-15T22:00:00Z,None,28.0%,33.8%,34.2%,false,false
,Fixed Asset Investment ytd/y,CNY,2021-04-15T22:00:00Z,None,27.0%,35.0%,25.6%,false,false
,Industrial Production y/y,CNY,2021-04-15T22:00:00Z,None,18.3%,35.1%,14.1%,false,false
,NBS Press Conference,CNY,2021-04-15T22:00:00Z,None,,,,false,false
,ECOFIN Meetings,EUR,2021-04-16T00:00:00Z,None,,,,true,false
,Eurogroup Meetings,EUR,2021-04-16T00:00:00Z,None,,,,true,false
,PPI m/m,CHF,2021-04-16T02:30:00Z,None,0.2%,0.0%,0.6%,false,false
,Italian Trade Balance,EUR,2021-04-16T04:05:00Z,None,4.95B,1.58B,4.75B,false,false
,Final Core CPI y/y,EUR,2021-04-16T05:00:00Z,None,0.9%,0.9%,0.9%,false,false
,Final CPI y/y,EUR,2021-04-16T05:00:00Z,None,1.3%,1.3%,1.3%,false,false
,Trade Balance,EUR,2021-04-16T05:00:00Z,None,21.9B,28.7B,18.4B,false,false
,MPC Member Cunliffe Speaks,GBP,2021-04-16T05:00:00Z,None,,,,false,false
,Wholesale Sales m/m,CAD,2021-04-16T08:30:00Z,None,-0.5%,4.0%,-0.7%,false,false
,Foreign Securities Purchases,CAD,2021-04-16T08:30:00Z,None,6.05B,1.11B,8.52B,false,false
,Building Permits,USD,2021-04-16T08:30:00Z,None,1.75M,1.72M,1.77M,false,false
,Housing Starts,USD,2021-04-16T08:30:00Z,None,1.60M,1.46M,1.74M,false,false
,Treasury Currency Report,USD,2021-04-16T09:00:00Z,None,,,,false,false
,Prelim UoM Consumer Sentiment,USD,2021-04-16T10:00:00Z,None,88.9,84.9,86.5,false,false
,Prelim UoM Inflation Expectations,USD,2021-04-16T10:00:00Z,None,,3.1%,3.7%,false,false
,BusinessNZ Services Index,NZD,2021-04-18T18:30:00Z,None,,49.7,52.4,false,false
,Rightmove HPI m/m,GBP,2021-04-18T19:01:00Z,None,,0.8%,2.1%,false,false
,Trade Balance,JPY,2021-04-18T19:50:00Z,None,0.20T,-0.01T,0.30T,false,false
,Revised Industrial Production m/m,JPY,2021-04-19T00:30:00Z,None,-2.1%,-2.1%,-1.3%,false,false
,Current Account,EUR,2021-04-19T04:00:00Z,None,31.2B,34.7B,25.9B,false,false
,German Buba Monthly Report,EUR,2021-04-19T06:00:00Z,None,,,,false,false
,Housing Starts,CAD,2021-04-19T08:13:00Z,None,254K,276K,335K,false,false
,Annual Budget Release,CAD,2021-04-19T16:08:00Z,None,,,,false,false
,Monetary Policy Meeting Minutes,AUD,2021-04-19T21:30:00Z,None,,,,false,false
,1-y Loan Prime Rate,CNY,2021-04-19T21:30:00Z,None,3.85%,3.85%,3.85%,false,false
,5-y Loan Prime Rate,CNY,2021-04-19T21:30:00Z,None,4.65%,4.65%,4.65%,false,false
,Tertiary Industry Activity m/m,JPY,2021-04-20T00:30:00Z,None,0.6%,-1.0%,0.3%,false,false
,German PPI m/m,EUR,2021-04-20T02:00:00Z,None,0.6%,0.7%,0.9%,false,false
,Unemployment Rate,GBP,2021-04-20T02:00:00Z,None,5.0%,5.0%,4.9%,false,false
,Claimant Count Change,GBP,2021-04-20T02:02:00Z,None,24.5K,67.3K,10.1K,false,false
,Average Earnings Index 3m/y,GBP,2021-04-20T02:02:00Z,None,4.7%,4.8%,4.5%,false,false
,GDT Price Index,NZD,2021-04-20T10:15:00Z,None,,0.3%,-0.1%,false,false
,CB Leading Index m/m,AUD,2021-04-20T10:30:00Z,None,,-0.1%,0.5%,false,false
,API Weekly Statistical Bulletin,USD,2021-04-20T16:30:00Z,None,,,,false,false
,CPI q/q,NZD,2021-04-20T18:45:00Z,High,0.8%,0.5%,0.8%,false,false
,MI Leading Index m/m,AUD,2021-04-20T20:30:00Z,None,,0.2%,0.4%,false,false
,Retail Sales m/m,AUD,2021-04-20T21:30:00Z,High,1.0%,-0.8%,1.4%,false,false
,CPI y/y,GBP,2021-04-21T02:00:00Z,None,0.8%,0.4%,0.7%,false,false
,PPI Input m/m,GBP,2021-04-21T02:00:00Z,None,0.5%,0.9%,1.3%,false,false
,PPI Output m/m,GBP,2021-04-21T02:00:00Z,None,0.3%,0.7%,0.5%,false,false
,Core CPI y/y,GBP,2021-04-21T02:02:00Z,None,1.1%,0.9%,1.1%,false,false
,RPI y/y,GBP,2021-04-21T02:02:00Z,None,1.6%,1.4%,1.5%,false,false
,MPC Member Ramsden Speaks,GBP,2021-04-21T04:05:00Z,None,,,,false,false
,HPI y/y,GBP,2021-04-21T04:30:00Z,None,8.0%,8.0%,8.6%,false,false
,German 10-y Bond Auction,EUR,2021-04-21T05:33:00Z,None,,-0.36|1.5,-0.25|1.7,false,false
,BOE Gov Bailey Speaks,GBP,2021-04-21T06:30:00Z,None,,,,false,false
,Trimmed CPI y/y,CAD,2021-04-21T08:30:00Z,None,2.0%,2.0%,2.2%,false,false
,Median CPI y/y,CAD,2021-04-21T08:30:00Z,None,2.1%,2.0%,2.1%,false,false
,Common CPI y/y,CAD,2021-04-21T08:30:00Z,None,1.4%,1.3%,1.5%,false,false
,CPI m/m,CAD,2021-04-21T08:30:00Z,None,0.6%,0.5%,0.5%,false,false
,Core CPI m/m,CAD,2021-04-21T08:32:00Z,None,,0.3%,0.3%,false,false
,BOC Monetary Policy Report,CAD,2021-04-21T10:00:00Z,High,,,,false,false
,BOC Rate Statement,CAD,2021-04-21T10:00:00Z,High,,,,false,false
,Overnight Rate,CAD,2021-04-21T10:00:00Z,None,0.25%,0.25%,0.25%,false,false
,Crude Oil Inventories,USD,2021-04-21T10:30:00Z,None,-3.7M,-5.9M,0.6M,false,false
,BOC Press Conference,CAD,2021-04-21T11:00:00Z,High,,,,false,false
,NAB Quarterly Business Confidence,AUD,2021-04-21T21:30:00Z,None,,15,17,false,false
,Trade Balance,CHF,2021-04-22T02:00:00Z,None,4.12B,3.67B,5.82B,false,false
,Spanish 10-y Bond Auction,EUR,2021-04-22T04:42:00Z,None,,-0.04|1.8,0.37|1.9,false,false
,CBI Industrial Order Expectations,GBP,2021-04-22T06:00:00Z,None,2,-5,-8,false,false
,Monetary Policy Statement,EUR,2021-04-22T07:45:00Z,High,,,,false,false
,Main Refinancing Rate,EUR,2021-04-22T07:45:00Z,None,0.00%,0.00%,0.00%,false,false
,NHPI m/m,CAD,2021-04-22T08:30:00Z,None,2.1%,1.9%,1.1%,false,false
,ECB Press Conference,EUR,2021-04-22T08:30:00Z,High,,,,false,false
,Unemployment Claims,USD,2021-04-22T08:30:00Z,None,607K,586K,547K,false,false
,Consumer Confidence,EUR,2021-04-22T09:30:00Z,None,-11,-11,-8,false,false
,CB Leading Index m/m,USD,2021-04-22T10:00:00Z,None,1.0%,-0.1%,1.3%,false,false
,Existing Home Sales,USD,2021-04-22T10:00:00Z,None,6.18M,6.24M,6.01M,false,false
,Natural Gas Storage,USD,2021-04-22T10:30:00Z,None,47B,61B,38B,false,false
,Flash Manufacturing PMI,AUD,2021-04-22T19:00:00Z,None,,56.8,59.6,false,false
,Flash Services PMI,AUD,2021-04-22T19:00:00Z,None,,55.5,58.6,false,false
,GfK Consumer Confidence,GBP,2021-04-22T19:01:00Z,None,-12,-16,-15,false,false
,National Core CPI y/y,JPY,2021-04-22T19:30:00Z,None,-0.2%,-0.4%,-0.1%,false,false
,Flash Manufacturing PMI,JPY,2021-04-22T20:30:00Z,None,53.1,52.7,53.3,false,false
,Credit Card Spending y/y,NZD,2021-04-22T23:00:00Z,None,,-12.6%,2.2%,false,false
,Retail Sales m/m,GBP,2021-04-23T02:00:00Z,None,1.5%,2.2%,5.4%,false,false
,Public Sector Net Borrowing,GBP,2021-04-23T02:00:00Z,None,21.2B,15.3B,27.3B,false,false
,French Flash Services PMI,EUR,2021-04-23T03:15:00Z,High,46.6,48.2,50.4,false,false
,French Flash Manufacturing PMI,EUR,2021-04-23T03:15:00Z,None,59.0,59.3,59.2,false,false
,German Flash Manufacturing PMI,EUR,2021-04-23T03:30:00Z,High,65.8,66.6,66.4,false,false
,German Flash Services PMI,EUR,2021-04-23T03:30:00Z,High,51.1,51.5,50.1,false,false
,Flash Manufacturing PMI,EUR,2021-04-23T04:00:00Z,None,62.0,62.5,63.3,false,false
,Flash Services PMI,EUR,2021-04-23T04:00:00Z,None,49.1,49.6,50.3,false,false
,Flash Services PMI,GBP,2021-04-23T04:30:00Z,None,58.9,56.3,60.1,false,false
,Flash Manufacturing PMI,GBP,2021-04-23T04:30:00Z,None,59.0,58.9,60.7,false,false
,Flash Services PMI,USD,2021-04-23T09:45:00Z,None,61.6,60.4,63.1,false,false
,Flash Manufacturing PMI,USD,2021-04-23T09:45:00Z,None,60.9,59.1,60.6,false,false
,New Home Sales,USD,2021-04-23T10:00:00Z,None,885K,846K,1021K,false,false
