id,title,currency,date,impact,forecast,previous,actual,all_day,tentative
,Spanish 10-y Bond Auction,EUR,2019-01-03T04:55:00Z,None,,1.46|1.9,1.40|1.3,false,false
,Challenger Job Cuts y/y,USD,2019-01-03T07:30:00Z,None,,51.5%,35.3%,false,false
,ADP Non-Farm Employment Change,USD,2019-01-03T08:15:00Z,None,179K,157K,271K,false,false
,Unemployment Claims,USD,2019-01-03T08:30:00Z,None,220K,221K,231K,false,false
,ISM Manufacturing PMI,USD,2019-01-03T10:00:00Z,High,57.7,59.3,54.1,false,false
,ISM Manufacturing Prices,USD,2019-01-03T10:00:00Z,None,57.9,60.7,54.9,false,false
,API Weekly Statistical Bulletin,USD,2019-01-03T16:30:00Z,None,,,,false,false
,BRC Shop Price Index y/y,GBP,2019-01-03T19:01:00Z,None,,0.1%,0.3%,false,false
,Final Manufacturing PMI,JPY,2019-01-03T19:30:00Z,None,52.4,52.4,52.6,false,false
,RatingDog Services PMI,CNY,2019-01-03T20:45:00Z,None,52.9,53.8,53.9,false,false
,Nationwide HPI m/m,GBP,2019-01-04T01:59:00Z,None,0.1%,0.4%,-0.7%,false,false
,French Prelim CPI m/m,EUR,2019-01-04T02:45:00Z,None,0.1%,-0.2%,0.0%,false,false
,Spanish Services PMI,EUR,2019-01-04T03:15:00Z,None,53.8,54.0,54.0,false,false
,Italian Services PMI,EUR,2019-01-04T03:45:00Z,None,50.2,50.3,50.5,false,false
,French Final Services PMI,EUR,2019-01-04T03:50:00Z,None,49.7,49.6,49.0,false,false
,German Final Services PMI,EUR,2019-01-04T03:55:00Z,None,52.5,52.5,51.8,false,false
,German Unemployment Change,EUR,2019-01-04T03:55:00Z,None,-12K,-16K,-14K,false,false
,Final Services PMI,EUR,2019-01-04T04:00:00Z,None,51.4,51.4,51.2,false,false
,Final Services PMI,GBP,2019-01-04T04:30:00Z,None,50.7,50.4,51.2,false,false
,Net Lending to Individuals m/m,GBP,2019-01-04T04:30:00Z,None,4.9B,4.8B,4.4B,false,false
,M4 Money Supply m/m,GBP,2019-01-04T04:30:00Z,None,0.6%,0.7%,0.0%,false,false
,Mortgage Approvals,GBP,2019-01-04T04:30:00Z,None,66K,67K,64K,false,false
,Core CPI Flash Estimate y/y,EUR,2019-01-04T05:00:00Z,None,1.0%,1.0%,1.0%,false,false
,CPI Flash Estimate y/y,EUR,2019-01-04T05:00:00Z,None,1.8%,1.9%,1.6%,false,false
,PPI m/m,EUR,2019-01-04T05:00:00Z,None,-0.2%,0.8%,-0.3%,false,false
,Italian Prelim CPI m/m,EUR,2019-01-04T05:00:00Z,None,0.1%,-0.2%,-0.1%,false,false
,Employment Change,CAD,2019-01-04T08:30:00Z,High,6.8K,94.1K,9.3K,false,false
,Unemployment Rate,CAD,2019-01-04T08:30:00Z,High,5.7%,5.6%,5.6%,false,false
,RMPI m/m,CAD,2019-01-04T08:30:00Z,None,0.4%,-2.3%,-11.7%,false,false
,IPPI m/m,CAD,2019-01-04T08:30:00Z,None,0.1%,0.2%,-0.8%,false,false
,Average Hourly Earnings m/m,USD,2019-01-04T08:30:00Z,High,0.3%,0.2%,0.4%,false,false
,Non-Farm Employment Change,USD,2019-01-04T08:30:00Z,High,179K,176K,312K,false,false
,Unemployment Rate,USD,2019-01-04T08:30:00Z,High,3.7%,3.7%,3.9%,false,false
,Final Services PMI,USD,2019-01-04T09:45:00Z,None,53.5,53.4,54.4,false,false
,FOMC Member Powell Speaks,USD,2019-01-04T10:15:00Z,High,,,,false,false
,Natural Gas Storage,USD,2019-01-04T10:30:00Z,None,-43B,-48B,-20B,false,false
,Crude Oil Inventories,USD,2019-01-04T11:00:00Z,None,-2.8M,0.0M,0.0M,false,false
,AIG Manufacturing Index,AUD,2019-01-06T16:30:00Z,None,,51.3,49.5,false,false
,Monetary Base y/y,JPY,2019-01-06T18:50:00Z,None,5.8%,6.1%,4.8%,false,false
,German Factory Orders m/m,EUR,2019-01-07T02:00:00Z,None,-0.2%,0.2%,-1.0%,false,false
,German Retail Sales m/m,EUR,2019-01-07T02:00:00Z,None,0.4%,0.1%,1.4%,false,false
,Sentix Investor Confidence,EUR,2019-01-07T04:30:00Z,None,-2.0,-0.3,-1.5,false,false
,Retail Sales m/m,EUR,2019-01-07T05:00:00Z,None,0.2%,0.6%,0.6%,false,false
,Ivey PMI,CAD,2019-01-07T10:00:00Z,None,58.1,57.2,59.7,false,false
,ISM Services PMI,USD,2019-01-07T10:00:00Z,High,59.6,60.7,57.6,false,false
,Goods Trade Balance,AUD,2019-01-07T19:30:00Z,None,2.18B,2.01B,1.93B,false,false
,ANZ Job Advertisements m/m,AUD,2019-01-07T19:30:00Z,None,,-0.4%,0.0%,false,false
,10-y Bond Auction,JPY,2019-01-07T22:35:00Z,None,,0.07|3.8,0.02|4.0,false,false
,Consumer Confidence,JPY,2019-01-08T00:07:00Z,None,42.8,42.9,42.7,false,false
,Unemployment Rate,CHF,2019-01-08T01:45:00Z,None,2.4%,2.4%,2.4%,false,false
,German Industrial Production m/m,EUR,2019-01-08T02:00:00Z,None,0.3%,-0.8%,-1.9%,false,false
,Retail Sales y/y,CHF,2019-01-08T02:30:00Z,None,-0.7%,1.0%,-0.5%,false,false
,French Trade Balance,EUR,2019-01-08T02:45:00Z,None,-4.9B,-4.1B,-5.1B,false,false
,Lloyds HPI m/m,GBP,2019-01-08T03:30:00Z,None,0.5%,-1.2%,2.2%,false,false
,NFIB Small Business Index,USD,2019-01-08T05:20:00Z,None,103.1,104.8,104.4,false,false
,10-y Bond Auction,GBP,2019-01-08T05:37:00Z,None,,1.49|2.0,1.27|2.2,false,false
,Trade Balance,CAD,2019-01-08T08:30:00Z,High,-2.1B,-0.9B,-2.1B,false,false
,JOLTS Job Openings,USD,2019-01-08T10:00:00Z,None,7.07M,7.13M,6.89M,false,false
,Consumer Credit m/m,USD,2019-01-08T15:00:00Z,None,17.3B,25.0B,22.1B,false,false
,AIG Services Index,AUD,2019-01-08T16:30:00Z,None,,55.1,52.1,false,false
,API Weekly Statistical Bulletin,USD,2019-01-08T16:30:00Z,None,,,,false,false
,Average Cash Earnings y/y,JPY,2019-01-08T19:00:00Z,None,1.3%,1.5%,2.0%,false,false
,ANZ Commodity Prices m/m,NZD,2019-01-08T19:00:00Z,None,,-0.5%,-0.2%,false,false
,Building Approvals m/m,AUD,2019-01-08T19:30:00Z,None,-0.3%,-1.5%,-9.1%,false,false
,President Trump Speaks,USD,2019-01-08T21:00:00Z,High,,,,false,false
,German Trade Balance,EUR,2019-01-09T02:00:00Z,None,17.9B,17.3B,19.0B,false,false
,CPI m/m,CHF,2019-01-09T02:30:00Z,None,-0.2%,-0.3%,-0.3%,false,false
,Foreign Currency Reserves,CHF,2019-01-09T03:00:00Z,None,,749B,729B,false,false
,Italian Monthly Unemployment Rate,EUR,2019-01-09T04:00:00Z,None,10.5%,10.6%,10.5%,false,false
,Unemployment Rate,EUR,2019-01-09T05:00:00Z,None,8.1%,8.0%,7.9%,false,false
,German 10-y Bond Auction,EUR,2019-01-09T05:32:00Z,None,,0.34|1.6,0.29|1.6,false,false
,Housing Starts,CAD,2019-01-09T08:13:00Z,None,207K,224K,213K,false,false
,FOMC Member Evans Speaks,USD,2019-01-09T09:00:00Z,None,,,,false,false
,BOC Monetary Policy Report,CAD,2019-01-09T10:00:00Z,High,,,,false,false
,BOC Rate Statement,CAD,2019-01-09T10:00:00Z,High,,,,false,false
,Overnight Rate,CAD,2019-01-09T10:00:00Z,High,1.75%,1.75%,1.75%,false,false
,BOE Gov Carney Speaks,GBP,2019-01-09T10:30:00Z,High,,,,false,false
,Crude Oil Inventories,USD,2019-01-09T10:30:00Z,None,-2.4M,0.0M,-1.7M,false,false
,BOC Press Conference,CAD,2019-01-09T11:15:00Z,High,,,,false,false
,FOMC Member Rosengren Speaks,USD,2019-01-09T11:30:00Z,None,,,,false,false
,10-y Bond Auction,USD,2019-01-09T13:01:00Z,None,,2.92|2.4,2.73|2.5,false,false
,FOMC Meeting Minutes,USD,2019-01-09T14:00:00Z,High,,,,false,false
,BRC Retail Sales Monitor y/y,GBP,2019-01-09T19:01:00Z,None,-0.3%,-0.5%,-0.7%,false,false
,CPI y/y,CNY,2019-01-09T20:30:00Z,None,2.1%,2.2%,1.9%,false,false
,PPI y/y,CNY,2019-01-09T20:30:00Z,None,1.6%,2.7%,0.9%,false,false
,30-y Bond Auction,JPY,2019-01-09T22:35:00Z,None,,0.79|3.8,0.72|4.0,false,false
,Leading Indicators,JPY,2019-01-10T00:00:00Z,None,99.5%,99.6%,99.3%,false,false
,Monetary Policy Report Hearings,GBP,2019-01-10T00:00:00Z,High,,,,false,true
,French Industrial Production m/m,EUR,2019-01-10T02:45:00Z,None,0.0%,1.3%,-1.3%,false,false
,Italian Retail Sales m/m,EUR,2019-01-10T04:05:00Z,None,0.2%,0.2%,0.7%,false,false
,French 10-y Bond Auction,EUR,2019-01-10T05:01:00Z,None,,0.82|1.8,0.68|1.7,false,false
,ECB Monetary Policy Meeting Accounts,EUR,2019-01-10T07:30:00Z,None,,,,false,false
,Building Permits m/m,CAD,2019-01-10T08:30:00Z,None,-0.5%,-0.4%,2.6%,false,false
,NHPI m/m,CAD,2019-01-10T08:30:00Z,None,0.0%,0.0%,0.0%,false,false
,Unemployment Claims,USD,2019-01-10T08:30:00Z,None,226K,233K,216K,false,false
,Natural Gas Storage,USD,2019-01-10T10:30:00Z,None,-62B,-20B,-91B,false,false
,FOMC Member Bullard Speaks,USD,2019-01-10T12:40:00Z,None,,,,false,false
,FOMC Member Powell Speaks,USD,2019-01-10T12:45:00Z,High,,,,false,false
,FOMC Member Evans Speaks,USD,2019-01-10T13:00:00Z,None,,,,false,false
,30-y Bond Auction,USD,2019-01-10T13:01:00Z,None,,3.17|2.3,3.04|2.2,false,false
,AIG Construction Index,AUD,2019-01-10T16:30:00Z,None,,44.5,42.6,false,false
,Building Consents m/m,NZD,2019-01-10T16:45:00Z,None,,1.4%,-2.0%,false,false
,Household Spending y/y,JPY,2019-01-10T18:30:00Z,None,0.0%,-0.3%,-0.6%,false,false
,Bank Lending y/y,JPY,2019-01-10T18:50:00Z,None,2.1%,2.1%,2.4%,false,false
,Current Account,JPY,2019-01-10T18:50:00Z,None,1.10T,1.21T,1.44T,false,false
,FOMC Member Clarida Speaks,USD,2019-01-10T19:00:00Z,None,,,,false,false
,Retail Sales m/m,AUD,2019-01-10T19:30:00Z,High,0.3%,0.3%,0.4%,false,false
,Economy Watchers Sentiment,JPY,2019-01-11T00:03:00Z,None,50.5,51.0,48.0,false,false
,Italian Industrial Production m/m,EUR,2019-01-11T04:00:00Z,None,-0.3%,-0.1%,-1.6%,false,false
,GDP m/m,GBP,2019-01-11T04:30:00Z,High,0.1%,0.1%,0.2%,false,false
,Manufacturing Production m/m,GBP,2019-01-11T04:30:00Z,High,0.4%,-0.6%,-0.3%,false,false
,Construction Output m/m,GBP,2019-01-11T04:30:00Z,None,0.2%,0.0%,0.6%,false,false
,Goods Trade Balance,GBP,2019-01-11T04:30:00Z,None,-11.4B,-11.9B,-12.0B,false,false
,Index of Services 3m/3m,GBP,2019-01-11T04:30:00Z,None,0.2%,0.3%,0.3%,false,false
,Industrial Production m/m,GBP,2019-01-11T04:30:00Z,None,0.3%,-0.5%,-0.4%,false,false
,Core CPI y/y,USD,2019-01-11T08:30:00Z,High,2.2%,2.2%,2.2%,false,false
,Core CPI m/m,USD,2019-01-11T08:30:00Z,High,0.2%,0.2%,0.2%,false,false
,CPI m/m,USD,2019-01-11T08:30:00Z,High,-0.1%,0.0%,-0.1%,false,false
,CPI y/y,USD,2019-01-11T08:30:00Z,High,1.9%,2.2%,1.9%,false,false
,NIESR GDP Estimate,GBP,2019-01-11T09:02:00Z,None,,0.3%,0.3%,false,false
,Bank Holiday,JPY,2019-01-13T00:00:00Z,None,,,,true,false
,MI Inflation Gauge m/m,AUD,2019-01-13T19:09:00Z,None,,0.0%,0.4%,false,false
,Trade Balance,CNY,2019-01-13T21:58:00Z,None,345B,306B,395B,false,false
,USD-Denominated Trade Balance,CNY,2019-01-13T22:03:00Z,None,51.6B,44.7B,57.1B,false,false
,German WPI m/m,EUR,2019-01-14T02:00:00Z,None,0.3%,0.2%,-1.2%,false,false
,Foreign Direct Investment ytd/y,CNY,2019-01-14T03:01:00Z,None,,-1.3%,0.9%,false,false
,Industrial Production m/m,EUR,2019-01-14T05:00:00Z,None,0.3%,0.1%,-1.7%,false,false
,NZIER Business Confidence,NZD,2019-01-14T16:00:00Z,None,,-30,-17,false,false
,FPI m/m,NZD,2019-01-14T16:45:00Z,None,,-0.6%,-0.2%,false,false
,M2 Money Stock y/y,JPY,2019-01-14T18:50:00Z,None,2.4%,2.3%,2.4%,false,false
,Prelim Machine Tool Orders y/y,JPY,2019-01-15T00:59:00Z,None,,-17.0%,-18.3%,false,false
,French Final CPI m/m,EUR,2019-01-15T02:45:00Z,None,0.0%,0.0%,0.0%,false,false
,French Gov Budget Balance,EUR,2019-01-15T02:45:00Z,None,,-87.0B,-95.6B,false,false
,M2 Money Supply y/y,CNY,2019-01-15T03:01:00Z,None,8.1%,8.0%,8.1%,false,false
,New Loans,CNY,2019-01-15T03:01:00Z,None,825B,1250B,1080B,false,false
,Trade Balance,EUR,2019-01-15T05:00:00Z,None,13.2B,13.5B,15.1B,false,false
,PPI m/m,USD,2019-01-15T08:30:00Z,High,-0.1%,0.1%,-0.2%,false,false
,Core PPI m/m,USD,2019-01-15T08:30:00Z,None,0.2%,0.3%,-0.1%,false,false
,Empire State Manufacturing Index,USD,2019-01-15T08:30:00Z,None,11.6,10.9,3.9,false,false
,GDT Price Index,NZD,2019-01-15T09:14:00Z,None,,2.8%,4.2%,false,false
,ECB President Draghi Speaks,EUR,2019-01-15T10:00:00Z,High,,,,false,false
,RCM/TIPP Economic Optimism,USD,2019-01-15T10:02:00Z,None,53.1,52.6,52.3,false,false
,FOMC Member George Speaks,USD,2019-01-15T13:00:00Z,None,,,,false,false
,Parliament Brexit Vote,GBP,2019-01-15T14:39:00Z,High,Reject,,Reject,false,false
,API Weekly Statistical Bulletin,USD,2019-01-15T16:30:00Z,None,,,,false,false
,Westpac Consumer Sentiment,AUD,2019-01-15T18:30:00Z,None,,0.1%,-4.7%,false,false
,Core Machinery Orders m/m,JPY,2019-01-15T18:50:00Z,None,3.3%,7.6%,0.0%,false,false
,PPI y/y,JPY,2019-01-15T18:50:00Z,None,1.8%,2.3%,1.5%,false,false
,New Home Prices m/m,CNY,2019-01-15T20:30:00Z,None,,0.98%,0.77%,false,false
,Tertiary Industry Activity m/m,JPY,2019-01-15T23:30:00Z,None,-0.5%,2.2%,-0.3%,false,false
,G20 Meetings,All,2019-01-16T00:00:00Z,High,,,,false,false
,German Final CPI m/m,EUR,2019-01-16T02:00:00Z,None,0.1%,0.1%,0.1%,false,false
,BOE Gov Carney Speaks,GBP,2019-01-16T04:15:00Z,High,,,,false,false
,RPI y/y,GBP,2019-01-16T04:30:00Z,None,2.9%,3.2%,2.7%,false,false
,PPI Input m/m,GBP,2019-01-16T04:30:00Z,None,-1.5%,-2.6%,-1.0%,false,false
,Core CPI y/y,GBP,2019-01-16T04:30:00Z,None,1.8%,1.8%,1.9%,false,false
,HPI y/y,GBP,2019-01-16T04:30:00Z,None,3.0%,2.7%,2.8%,false,false
,PPI Output m/m,GBP,2019-01-16T04:30:00Z,None,0.1%,0.1%,-0.3%,false,false
,CPI y/y,GBP,2019-01-16T04:30:00Z,High,2.1%,2.3%,2.1%,false,false
,German 30-y Bond Auction,EUR,2019-01-16T05:34:00Z,None,,1.04|1.2,0.85|1.1,false,false
,Import Prices m/m,USD,2019-01-16T08:30:00Z,None,-1.3%,-1.9%,-1.0%,false,false
,CB Leading Index m/m,GBP,2019-01-16T09:30:00Z,None,,-0.4%,-0.5%,false,false
,NAHB Housing Market Index,USD,2019-01-16T10:00:00Z,None,56,56,58,false,false
,Crude Oil Inventories,USD,2019-01-16T10:30:00Z,None,-1.4M,-1.7M,-2.7M,false,false
,Beige Book,USD,2019-01-16T14:00:00Z,None,,,,false,false
,Govt Confidence Vote,GBP,2019-01-16T14:15:00Z,High,,,,false,false
,MI Inflation Expectations,AUD,2019-01-16T19:00:00Z,None,,4.0%,3.5%,false,false
,RICS House Price Balance,GBP,2019-01-16T19:01:00Z,None,-13%,-11%,-19%,false,false
,Home Loans m/m,AUD,2019-01-16T19:30:00Z,None,-1.5%,2.1%,-0.9%,false,false
,BOJ Gov Kuroda Speaks,JPY,2019-01-16T22:20:00Z,High,,,,false,false
,G20 Meetings,All,2019-01-17T00:00:00Z,High,,,,false,false
,Italian Trade Balance,EUR,2019-01-17T04:00:00Z,None,2.89B,3.82B,3.84B,false,false
,BOE Credit Conditions Survey,GBP,2019-01-17T04:30:00Z,None,,,,false,false
,Final CPI y/y,EUR,2019-01-17T05:00:00Z,None,1.7%,1.6%,1.6%,false,false
,Final Core CPI y/y,EUR,2019-01-17T05:00:00Z,None,1.0%,1.0%,1.0%,false,false
,ADP Non-Farm Employment Change,CAD,2019-01-17T08:30:00Z,None,,74.0K,-13.0K,false,false
,Philly Fed Manufacturing Index,USD,2019-01-17T08:30:00Z,None,9.7,9.4,17.0,false,false
,Unemployment Claims,USD,2019-01-17T08:30:00Z,None,219K,216K,213K,false,false
,Natural Gas Storage,USD,2019-01-17T10:30:00Z,None,-73B,-91B,-81B,false,false
,FOMC Member Quarles Speaks,USD,2019-01-17T10:45:00Z,None,,,,false,false
,BusinessNZ Manufacturing Index,NZD,2019-01-17T16:30:00Z,None,,53.7,55.1,false,false
,National Core CPI y/y,JPY,2019-01-17T18:30:00Z,None,0.8%,0.9%,0.7%,false,false
,Revised Industrial Production m/m,JPY,2019-01-17T23:30:00Z,None,-1.1%,-1.1%,-1.0%,false,false
,PPI m/m,CHF,2019-01-18T02:30:00Z,None,-0.1%,-0.3%,-0.6%,false,false
,Current Account,EUR,2019-01-18T04:00:00Z,None,24.1B,26.8B,20.3B,false,false
,Retail Sales m/m,GBP,2019-01-18T04:30:00Z,High,-0.8%,1.3%,-0.9%,false,false
,Trimmed CPI y/y,CAD,2019-01-18T08:30:00Z,None,1.9%,1.9%,1.9%,false,false
,CPI m/m,CAD,2019-01-18T08:30:00Z,High,-0.4%,-0.4%,-0.1%,false,false
,Common CPI y/y,CAD,2019-01-18T08:30:00Z,None,1.9%,1.9%,1.9%,false,false
,Median CPI y/y,CAD,2019-01-18T08:30:00Z,None,1.9%,1.8%,1.8%,false,false
,Foreign Securities Purchases,CAD,2019-01-18T08:30:00Z,None,2.05B,3.97B,9.45B,false,false
,Core CPI m/m,CAD,2019-01-18T08:32:00Z,None,,-0.2%,-0.2%,false,false
,FOMC Member Williams Speaks,USD,2019-01-18T09:05:00Z,None,,,,false,false
,Capacity Utilization Rate,USD,2019-01-18T09:15:00Z,None,78.6%,78.6%,78.7%,false,false
,Industrial Production m/m,USD,2019-01-18T09:15:00Z,None,0.2%,0.4%,0.3%,false,false
,Prelim UoM Consumer Sentiment,USD,2019-01-18T10:00:00Z,None,97.0,98.3,90.7,false,false
,Prelim UoM Inflation Expectations,USD,2019-01-18T10:00:00Z,None,,2.7%,2.7%,false,false
,Rightmove HPI m/m,GBP,2019-01-20T19:01:00Z,None,,-1.5%,0.4%,false,false
,HIA New Home Sales m/m,AUD,2019-01-20T19:30:00Z,None,,3.6%,-6.7%,false,false
,Unemployment Rate,CNY,2019-01-20T21:00:00Z,None,,4.8%,4.9%,false,false
,GDP q/y,CNY,2019-01-20T21:00:00Z,High,6.4%,6.5%,6.4%,false,false
,Industrial Production y/y,CNY,2019-01-20T21:00:00Z,None,5.3%,5.4%,5.7%,false,false
,NBS Press Conference,CNY,2019-01-20T21:00:00Z,None,,,,false,false
,Retail Sales y/y,CNY,2019-01-20T21:00:00Z,None,8.1%,8.1%,8.2%,false,false
,Fixed Asset Investment ytd/y,CNY,2019-01-20T21:00:00Z,None,6.0%,5.9%,5.9%,false,false
,Bank Holiday,USD,2019-01-21T00:00:00Z,None,,,,true,false
,German PPI m/m,EUR,2019-01-21T02:00:00Z,None,-0.1%,0.1%,-0.4%,false,false
,German Buba Monthly Report,EUR,2019-01-21T06:00:00Z,None,,,,false,false
,Prime Minister May Speaks,GBP,2019-01-21T10:35:00Z,High,,,,false,false
,BusinessNZ Services Index,NZD,2019-01-21T16:30:00Z,None,,53.4,53.0,false,false
,BOJ Core CPI y/y,JPY,2019-01-22T00:00:00Z,None,0.5%,0.5%,0.4%,false,false
,Average Earnings Index 3m/y,GBP,2019-01-22T04:30:00Z,High,3.3%,3.3%,3.4%,false,false
,Public Sector Net Borrowing,GBP,2019-01-22T04:30:00Z,None,1.1B,6.3B,2.1B,false,false
,Unemployment Rate,GBP,2019-01-22T04:30:00Z,None,4.1%,4.1%,4.0%,false,false
,Claimant Count Change,GBP,2019-01-22T04:30:00Z,None,20.1K,24.8K,20.8K,false,false
,ZEW Economic Sentiment,EUR,2019-01-22T05:00:00Z,None,-20.1,-21.0,-20.9,false,false
,German ZEW Economic Sentiment,EUR,2019-01-22T05:00:00Z,None,-18.8,-17.5,-15.0,false,false
,Wholesale Sales m/m,CAD,2019-01-22T08:30:00Z,None,-0.3%,0.7%,-1.0%,false,false
,Manufacturing Sales m/m,CAD,2019-01-22T08:30:00Z,None,-0.8%,-0.1%,-1.4%,false,false
,Existing Home Sales,USD,2019-01-22T10:00:00Z,None,5.27M,5.33M,4.99M,false,false
,CB Leading Index m/m,AUD,2019-01-22T10:30:00Z,None,,-0.5%,-0.1%,false,false
,CPI q/q,NZD,2019-01-22T16:45:00Z,High,0.0%,0.9%,0.1%,false,false
,MI Leading Index m/m,AUD,2019-01-22T18:30:00Z,None,,-0.1%,-0.2%,false,false
,Trade Balance,JPY,2019-01-22T18:50:00Z,None,-0.29T,-0.48T,-0.18T,false,false
,Monetary Policy Statement,JPY,2019-01-22T21:59:00Z,High,,,,false,false
,BOJ Outlook Report,JPY,2019-01-22T21:59:00Z,High,,,,false,false
,BOJ Policy Rate,JPY,2019-01-22T21:59:00Z,None,-0.10%,-0.10%,-0.10%,false,false
,All Industries Activity m/m,JPY,2019-01-22T23:30:00Z,None,-0.4%,2.1%,-0.3%,false,false
,WEF Annual Meetings,All,2019-01-23T00:00:00Z,None,,,,false,false
,BOJ Press Conference,JPY,2019-01-23T01:30:00Z,High,,,,false,false
,MPC Member Broadbent Speaks,GBP,2019-01-23T04:30:00Z,None,,,,false,false
,CBI Industrial Order Expectations,GBP,2019-01-23T06:00:00Z,None,5,8,-1,false,false
,Core Retail Sales m/m,CAD,2019-01-23T08:30:00Z,High,-0.4%,-0.2%,-0.6%,false,false
,Retail Sales m/m,CAD,2019-01-23T08:30:00Z,None,-0.6%,0.2%,-0.9%,false,false
,HPI m/m,USD,2019-01-23T09:00:00Z,None,0.3%,0.4%,0.4%,false,false
,Consumer Confidence,EUR,2019-01-23T10:00:00Z,None,-6,-6,-8,false,false
,Richmond Manufacturing Index,USD,2019-01-23T10:03:00Z,None,-2,-8,-2,false,false
,API Weekly Statistical Bulletin,USD,2019-01-23T16:30:00Z,None,,,,false,false
,Flash Manufacturing PMI,AUD,2019-01-23T17:00:00Z,None,,54.0,54.3,false,false
,Flash Services PMI,AUD,2019-01-23T17:00:00Z,None,,52.7,51.0,false,false
,Employment Change,AUD,2019-01-23T19:30:00Z,High,17.3K,39.0K,21.6K,false,false
,Unemployment Rate,AUD,2019-01-23T19:30:00Z,High,5.1%,5.1%,5.0%,false,false
,Flash Manufacturing PMI,JPY,2019-01-23T19:30:00Z,None,52.7,52.6,50.0,false,false
,Credit Card Spending y/y,NZD,2019-01-23T21:00:00Z,None,,6.1%,4.5%,false,false
,WEF Annual Meetings,All,2019-01-24T00:00:00Z,None,,,,false,false
,French Flash Manufacturing PMI,EUR,2019-01-24T03:15:00Z,None,50.0,49.7,51.2,false,false
,French Flash Services PMI,EUR,2019-01-24T03:15:00Z,None,50.6,49.0,47.5,false,false
,German Flash Manufacturing PMI,EUR,2019-01-24T03:30:00Z,None,51.4,51.5,49.9,false,false
,German Flash Services PMI,EUR,2019-01-24T03:30:00Z,None,52.2,51.8,53.1,false,false
,Flash Manufacturing PMI,EUR,2019-01-24T04:00:00Z,None,51.5,51.4,50.5,false,false
,Flash Services PMI,EUR,2019-01-24T04:00:00Z,None,51.5,51.2,50.8,false,false
,Main Refinancing Rate,EUR,2019-01-24T07:44:00Z,High,0.00%,0.00%,0.00%,false,false
,Monetary Policy Statement,EUR,2019-01-24T07:45:00Z,High,,,,false,false
,Unemployment Claims,USD,2019-01-24T08:30:00Z,None,219K,212K,199K,false,false
,ECB Press Conference,EUR,2019-01-24T08:30:00Z,High,,,,false,false
,Flash Services PMI,USD,2019-01-24T09:45:00Z,None,54.0,54.4,54.2,false,false
,Flash Manufacturing PMI,USD,2019-01-24T09:45:00Z,None,53.5,53.8,54.9,false,false
,CB Leading Index m/m,USD,2019-01-24T10:00:00Z,None,-0.1%,0.2%,-0.1%,false,false
