id,title,currency,date,impact,forecast,previous,actual,all_day,tentative
,IPPI m/m,CAD,2016-01-05T08:30:00Z,None,0.1%,-0.5%,-0.2%,false,false
,GDT Price Index,NZD,2016-01-05T09:07:00Z,High,,1.9%,-1.6%,false,false
,API Weekly Statistical Bulletin,USD,2016-01-05T16:30:00Z,None,,,,false,false
,AIG Services Index,AUD,2016-01-05T17:30:00Z,None,,48.2,46.3,false,false
,BRC Shop Price Index y/y,GBP,2016-01-05T19:01:00Z,None,,-2.1%,-2.0%,false,false
,RatingDog Services PMI,CNY,2016-01-05T20:45:00Z,None,52.3,51.2,50.2,false,false
,Italian Bank Holiday,EUR,2016-01-06T00:00:00Z,None,,,,true,false
,Spanish Services PMI,EUR,2016-01-06T03:15:00Z,None,56.9,56.7,55.1,false,false
,Italian Services PMI,EUR,2016-01-06T03:45:00Z,None,53.8,53.4,55.3,false,false
,French Final Services PMI,EUR,2016-01-06T03:50:00Z,None,50.0,50.0,49.8,false,false
,German Final Services PMI,EUR,2016-01-06T03:55:00Z,None,55.4,55.4,56.0,false,false
,Final Services PMI,EUR,2016-01-06T04:00:00Z,None,53.9,53.9,54.2,false,false
,Final Services PMI,GBP,2016-01-06T04:30:00Z,High,55.6,55.9,55.5,false,false
,PPI m/m,EUR,2016-01-06T05:00:00Z,None,-0.2%,-0.3%,-0.2%,false,false
,ADP Non-Farm Employment Change,USD,2016-01-06T08:15:00Z,High,193K,211K,257K,false,false
,Trade Balance,CAD,2016-01-06T08:30:00Z,High,-2.6B,-2.5B,-2.0B,false,false
,Trade Balance,USD,2016-01-06T08:30:00Z,High,-44.0B,-44.6B,-42.4B,false,false
,Final Services PMI,USD,2016-01-06T09:45:00Z,None,55.1,53.7,54.3,false,false
,ISM Services PMI,USD,2016-01-06T10:00:00Z,High,56.0,55.9,55.3,false,false
,Factory Orders m/m,USD,2016-01-06T10:00:00Z,None,-0.2%,1.3%,-0.2%,false,false
,Crude Oil Inventories,USD,2016-01-06T10:30:00Z,None,0.7M,2.6M,-5.1M,false,false
,FOMC Meeting Minutes,USD,2016-01-06T14:00:00Z,High,,,,false,false
,Building Approvals m/m,AUD,2016-01-06T19:30:00Z,High,-2.8%,3.3%,-12.7%,false,false
,Goods Trade Balance,AUD,2016-01-06T19:30:00Z,High,-2.98B,-3.25B,-2.91B,false,false
,30-y Bond Auction,JPY,2016-01-06T22:45:00Z,None,,1.40|3.9,1.22|3.7,false,false
,German Factory Orders m/m,EUR,2016-01-07T02:00:00Z,None,0.1%,1.7%,1.5%,false,false
,German Retail Sales m/m,EUR,2016-01-07T02:00:00Z,None,0.5%,-0.1%,0.2%,false,false
,Foreign Currency Reserves,CHF,2016-01-07T03:00:00Z,None,,563B,560B,false,false
,Lloyds HPI m/m,GBP,2016-01-07T03:00:00Z,None,0.5%,0.0%,1.7%,false,false
,Italian Monthly Unemployment Rate,EUR,2016-01-07T04:00:00Z,None,11.5%,11.5%,11.3%,false,false
,Retail PMI,EUR,2016-01-07T04:10:00Z,None,,48.5,49.0,false,false
,French 10-y Bond Auction,EUR,2016-01-07T04:59:00Z,None,,0.50|2.3,0.86|1.4,false,false
,Unemployment Rate,EUR,2016-01-07T05:00:00Z,None,10.7%,10.6%,10.5%,false,false
,Retail Sales m/m,EUR,2016-01-07T05:00:00Z,None,0.2%,-0.2%,-0.3%,false,false
,Challenger Job Cuts y/y,USD,2016-01-07T07:30:00Z,None,,-13.9%,-27.6%,false,false
,BOC Gov Poloz Speaks,CAD,2016-01-07T08:25:00Z,High,,,,false,false
,Unemployment Claims,USD,2016-01-07T08:30:00Z,High,271K,287K,277K,false,false
,Ivey PMI,CAD,2016-01-07T10:00:00Z,None,56.7,63.6,49.9,false,false
,Natural Gas Storage,USD,2016-01-07T10:30:00Z,None,-95B,-58B,-113B,false,false
,AIG Construction Index,AUD,2016-01-07T17:30:00Z,None,,50.7,46.8,false,false
,BOJ Summary of Opinions,JPY,2016-01-07T19:00:00Z,None,,,,false,false
,Retail Sales m/m,AUD,2016-01-07T19:30:00Z,High,0.4%,0.6%,0.4%,false,false
,Average Cash Earnings y/y,JPY,2016-01-07T20:30:00Z,None,0.7%,0.7%,0.0%,false,false
,Leading Indicators,JPY,2016-01-08T00:00:00Z,None,103.9%,104.2%,103.9%,false,false
,Unemployment Rate,CHF,2016-01-08T01:45:00Z,None,3.4%,3.4%,3.4%,false,false
,German Industrial Production m/m,EUR,2016-01-08T02:00:00Z,None,0.4%,0.5%,-0.3%,false,false
,German Trade Balance,EUR,2016-01-08T02:00:00Z,None,20.1B,20.5B,19.7B,false,false
,French Industrial Production m/m,EUR,2016-01-08T02:45:00Z,None,-0.2%,0.7%,-0.9%,false,false
,French Trade Balance,EUR,2016-01-08T02:45:00Z,None,-4.0B,-4.9B,-4.6B,false,false
,CPI m/m,CHF,2016-01-08T03:15:00Z,None,-0.2%,-0.1%,-0.4%,false,false
,Goods Trade Balance,GBP,2016-01-08T04:30:00Z,None,-10.5B,-11.2B,-10.6B,false,false
,Employment Change,CAD,2016-01-08T08:30:00Z,High,10.4K,-35.7K,22.8K,false,false
,Unemployment Rate,CAD,2016-01-08T08:30:00Z,High,7.1%,7.1%,7.1%,false,false
,Building Permits m/m,CAD,2016-01-08T08:30:00Z,None,-3.2%,9.9%,-19.6%,false,false
,Average Hourly Earnings m/m,USD,2016-01-08T08:30:00Z,High,0.2%,0.2%,0.0%,false,false
,Non-Farm Employment Change,USD,2016-01-08T08:30:00Z,High,203K,252K,292K,false,false
,Unemployment Rate,USD,2016-01-08T08:30:00Z,High,5.0%,5.0%,5.0%,false,false
,Final Wholesale Inventories m/m,USD,2016-01-08T10:00:00Z,None,0.0%,-0.3%,-0.3%,false,false
,Consumer Credit m/m,USD,2016-01-08T15:00:00Z,None,18.7B,15.6B,14.0B,false,false
,CPI y/y,CNY,2016-01-08T20:30:00Z,High,1.7%,1.5%,1.6%,false,false
,PPI y/y,CNY,2016-01-08T20:30:00Z,None,-5.8%,-5.9%,-5.9%,false,false
,Bank Holiday,JPY,2016-01-10T00:00:00Z,None,,,,true,false
,Building Consents m/m,NZD,2016-01-10T16:45:00Z,None,,5.4%,1.8%,false,false
,ANZ Job Advertisements m/m,AUD,2016-01-10T19:30:00Z,None,,1.1%,-0.1%,false,false
,Retail Sales y/y,CHF,2016-01-11T03:15:00Z,None,0.3%,-1.1%,-2.1%,false,false
,Sentix Investor Confidence,EUR,2016-01-11T04:30:00Z,None,11.5,15.7,9.6,false,false
,Housing Starts,CAD,2016-01-11T08:13:00Z,None,202K,212K,173K,false,false
,Labor Market Conditions Index m/m,USD,2016-01-11T09:59:00Z,None,,2.7,2.9,false,false
,BOC Business Outlook Survey,CAD,2016-01-11T10:30:00Z,None,,,,false,false
,Current Account,JPY,2016-01-11T18:50:00Z,None,1.52T,1.49T,1.42T,false,false
,Bank Lending y/y,JPY,2016-01-11T18:50:00Z,None,,2.3%,2.2%,false,false
,ANZ Commodity Prices m/m,NZD,2016-01-11T19:00:00Z,None,,-5.6%,-1.8%,false,false
,BRC Retail Sales Monitor y/y,GBP,2016-01-11T19:01:00Z,None,,-0.4%,0.1%,false,false
,Consumer Confidence,JPY,2016-01-12T00:00:00Z,None,42.3,42.6,42.7,false,false
,Economy Watchers Sentiment,JPY,2016-01-12T01:00:00Z,None,46.7,46.1,48.7,false,false
,Manufacturing Production m/m,GBP,2016-01-12T04:30:00Z,High,0.1%,-0.4%,-0.4%,false,false
,Industrial Production m/m,GBP,2016-01-12T04:30:00Z,None,0.0%,0.0%,-0.7%,false,false
,BOJ Gov Kuroda Speaks,JPY,2016-01-12T05:30:00Z,High,,,,false,false
,FOMC Member Fischer Speaks,USD,2016-01-12T05:30:00Z,None,,,,false,false
,NFIB Small Business Index,USD,2016-01-12T06:00:00Z,None,95.4,94.8,95.2,false,false
,BOE Gov Carney Speaks,GBP,2016-01-12T09:15:00Z,High,,,,false,false
,NIESR GDP Estimate,GBP,2016-01-12T09:47:00Z,None,,0.6%,0.6%,false,false
,JOLTS Job Openings,USD,2016-01-12T10:00:00Z,None,5.41M,5.35M,5.43M,false,false
,RCM/TIPP Economic Optimism,USD,2016-01-12T10:00:00Z,None,47.6,47.2,47.3,false,false
,API Weekly Statistical Bulletin,USD,2016-01-12T16:30:00Z,None,,,,false,false
,M2 Money Stock y/y,JPY,2016-01-12T18:50:00Z,None,3.4%,3.3%,3.0%,false,false
,Trade Balance,CNY,2016-01-12T21:00:00Z,High,339B,343B,382B,false,false
,President Obama Speaks,USD,2016-01-12T21:00:00Z,None,,,,false,false
,USD-Denominated Trade Balance,CNY,2016-01-12T21:56:00Z,None,52.2B,54.1B,60.1B,false,false
,French Final CPI m/m,EUR,2016-01-13T02:45:00Z,None,0.1%,-0.2%,0.2%,false,false
,Industrial Production m/m,EUR,2016-01-13T05:00:00Z,None,-0.2%,0.8%,-0.7%,false,false
,German 10-y Bond Auction,EUR,2016-01-13T05:34:00Z,None,,0.49|1.1,0.59|1.1,false,false
,Gov Board Member Zurbrugg Speaks,CHF,2016-01-13T08:00:00Z,None,,,,false,false
,Crude Oil Inventories,USD,2016-01-13T10:30:00Z,High,1.9M,-5.1M,0.2M,false,false
,10-y Bond Auction,USD,2016-01-13T13:03:00Z,None,,2.23|2.6,2.09|2.8,false,false
,Beige Book,USD,2016-01-13T14:00:00Z,None,,,,false,false
,Federal Budget Balance,USD,2016-01-13T14:00:00Z,None,-2.7B,-64.6B,-14.4B,false,false
,Core Machinery Orders m/m,JPY,2016-01-13T18:50:00Z,None,-7.3%,10.7%,-14.4%,false,false
,PPI y/y,JPY,2016-01-13T18:50:00Z,None,-0.4%,-3.6%,-3.4%,false,false
,Employment Change,AUD,2016-01-13T19:30:00Z,High,-11.0K,74.9K,-1.0K,false,false
,Unemployment Rate,AUD,2016-01-13T19:30:00Z,High,5.9%,5.8%,5.8%,false,false
,Eurogroup Meetings,EUR,2016-01-14T00:00:00Z,None,,,,true,false
,Prelim Machine Tool Orders y/y,JPY,2016-01-14T00:58:00Z,None,,-17.7%,-25.8%,false,false
,German WPI m/m,EUR,2016-01-14T02:00:00Z,None,0.1%,-0.2%,-0.8%,false,false
,Italian Industrial Production m/m,EUR,2016-01-14T04:00:00Z,None,0.3%,0.5%,-0.5%,false,false
,MPC Asset Purchase Facility Votes,GBP,2016-01-14T07:00:00Z,None,0-0-9,0-0-9,0-0-9,false,false
,MPC Official Bank Rate Votes,GBP,2016-01-14T07:00:00Z,High,1-0-8,1-0-8,1-0-8,false,false
,Official Bank Rate,GBP,2016-01-14T07:00:00Z,High,0.50%,0.50%,0.50%,false,false
,Asset Purchase Facility,GBP,2016-01-14T07:00:00Z,None,375B,375B,375B,false,false
,Monetary Policy Summary,GBP,2016-01-14T07:00:00Z,High,,,,false,false
,ECB Monetary Policy Meeting Accounts,EUR,2016-01-14T07:30:00Z,None,,,,false,false
,NHPI m/m,CAD,2016-01-14T08:30:00Z,None,0.2%,0.3%,0.2%,false,false
,Unemployment Claims,USD,2016-01-14T08:30:00Z,High,275K,277K,284K,false,false
,Import Prices m/m,USD,2016-01-14T08:30:00Z,None,-1.4%,-0.5%,-1.2%,false,false
,FOMC Member Bullard Speaks,USD,2016-01-14T09:15:00Z,None,,,,false,false
,Natural Gas Storage,USD,2016-01-14T10:30:00Z,None,-152B,-113B,-168B,false,false
,30-y Bond Auction,USD,2016-01-14T13:01:00Z,None,,2.98|2.4,2.91|2.3,false,false
,FPI m/m,NZD,2016-01-14T16:45:00Z,None,,-0.2%,-0.8%,false,false
,Home Loans m/m,AUD,2016-01-14T19:30:00Z,None,-0.4%,-0.3%,1.8%,false,false
,M2 Money Supply y/y,CNY,2016-01-14T21:00:00Z,None,13.6%,13.7%,13.3%,false,false
,New Loans,CNY,2016-01-14T21:00:00Z,None,700B,709B,598B,false,false
,ECOFIN Meetings,EUR,2016-01-15T00:00:00Z,None,,,,true,false
,French Gov Budget Balance,EUR,2016-01-15T02:45:00Z,None,,-76.2B,-82.8B,false,false
,BOE Credit Conditions Survey,GBP,2016-01-15T04:30:00Z,None,,,,false,false
,Construction Output m/m,GBP,2016-01-15T04:30:00Z,None,0.5%,0.2%,-0.5%,false,false
,Trade Balance,EUR,2016-01-15T05:00:00Z,None,21.1B,19.8B,22.7B,false,false
,Core Retail Sales m/m,USD,2016-01-15T08:30:00Z,High,0.2%,0.3%,-0.1%,false,false
,PPI m/m,USD,2016-01-15T08:30:00Z,High,-0.2%,0.3%,-0.2%,false,false
,Retail Sales m/m,USD,2016-01-15T08:30:00Z,High,-0.1%,0.4%,-0.1%,false,false
,Core PPI m/m,USD,2016-01-15T08:30:00Z,None,0.1%,0.3%,0.1%,false,false
,Empire State Manufacturing Index,USD,2016-01-15T08:30:00Z,None,-4.1,-4.6,-19.4,false,false
,FOMC Member Dudley Speaks,USD,2016-01-15T09:00:00Z,None,,,,false,false
,Capacity Utilization Rate,USD,2016-01-15T09:15:00Z,None,76.8%,76.9%,76.5%,false,false
,Industrial Production m/m,USD,2016-01-15T09:15:00Z,None,-0.2%,-0.9%,-0.4%,false,false
,CB Leading Index m/m,GBP,2016-01-15T09:30:00Z,None,,-0.1%,0.3%,false,false
,Prelim UoM Consumer Sentiment,USD,2016-01-15T10:00:00Z,High,92.7,92.6,93.3,false,false
,Business Inventories m/m,USD,2016-01-15T10:00:00Z,None,0.0%,-0.1%,-0.2%,false,false
,Prelim UoM Inflation Expectations,USD,2016-01-15T10:00:00Z,None,,2.6%,2.4%,false,false
,MI Inflation Gauge m/m,AUD,2016-01-17T18:30:00Z,None,,0.1%,0.2%,false,false
,Rightmove HPI m/m,GBP,2016-01-17T19:01:00Z,None,,-1.1%,0.5%,false,false
,New Motor Vehicle Sales m/m,AUD,2016-01-17T19:30:00Z,None,,1.3%,-0.5%,false,false
,Revised Industrial Production m/m,JPY,2016-01-17T23:30:00Z,None,1.4%,-1.0%,-0.9%,false,false
,Tertiary Industry Activity m/m,JPY,2016-01-17T23:30:00Z,None,-0.6%,0.9%,-0.8%,false,false
,Bank Holiday,USD,2016-01-18T00:00:00Z,None,,,,true,false
,Italian Trade Balance,EUR,2016-01-18T04:00:00Z,None,3.24B,4.82B,4.41B,false,false
,NZIER Business Confidence,NZD,2016-01-18T16:00:00Z,High,,-14,15,false,false
,Retail Sales y/y,CNY,2016-01-18T21:00:00Z,None,11.3%,11.2%,11.1%,false,false
,Industrial Production y/y,CNY,2016-01-18T21:00:00Z,High,6.0%,6.2%,5.9%,false,false
,Fixed Asset Investment ytd/y,CNY,2016-01-18T21:00:00Z,None,10.2%,10.2%,10.0%,false,false
,GDP q/y,CNY,2016-01-18T21:00:00Z,High,6.9%,6.9%,6.8%,false,false
,NBS Press Conference,CNY,2016-01-18T21:00:00Z,None,,,,false,false
,German Final CPI m/m,EUR,2016-01-19T02:00:00Z,None,-0.1%,-0.1%,-0.1%,false,false
,PPI m/m,CHF,2016-01-19T03:15:00Z,None,0.2%,0.4%,-0.4%,false,false
,Current Account,EUR,2016-01-19T04:00:00Z,None,19.3B,25.6B,26.4B,false,false
,PPI Output m/m,GBP,2016-01-19T04:30:00Z,None,-0.2%,-0.2%,-0.2%,false,false
,ONS HPI y/y,GBP,2016-01-19T04:30:00Z,None,7.3%,7.0%,7.7%,false,false
,Core CPI y/y,GBP,2016-01-19T04:30:00Z,None,1.2%,1.2%,1.4%,false,false
,RPI y/y,GBP,2016-01-19T04:30:00Z,None,1.0%,1.1%,1.2%,false,false
,PPI Input m/m,GBP,2016-01-19T04:30:00Z,None,-1.4%,-1.6%,-0.8%,false,false
,CPI y/y,GBP,2016-01-19T04:30:00Z,High,0.1%,0.1%,0.2%,false,false
,German ZEW Economic Sentiment,EUR,2016-01-19T05:00:00Z,High,8.2,16.1,10.2,false,false
,ZEW Economic Sentiment,EUR,2016-01-19T05:00:00Z,None,27.9,33.9,22.7,false,false
,Final Core CPI y/y,EUR,2016-01-19T05:00:00Z,None,0.9%,0.9%,0.9%,false,false
,Final CPI y/y,EUR,2016-01-19T05:00:00Z,None,0.2%,0.2%,0.2%,false,false
,BOE Gov Carney Speaks,GBP,2016-01-19T07:00:00Z,High,,,,false,false
,Foreign Securities Purchases,CAD,2016-01-19T08:30:00Z,None,12.10B,19.08B,2.58B,false,false
,GDT Price Index,NZD,2016-01-19T08:59:00Z,High,,-1.6%,-1.4%,false,false
,NAHB Housing Market Index,USD,2016-01-19T10:00:00Z,None,61,60,60,false,false
,TIC Long-Term Purchases,USD,2016-01-19T16:00:00Z,None,24.3B,-17.7B,31.4B,false,false
,CPI q/q,NZD,2016-01-19T16:45:00Z,High,-0.2%,0.3%,-0.5%,false,false
,Westpac Consumer Sentiment,AUD,2016-01-19T18:30:00Z,None,,-0.8%,-3.5%,false,false
,Foreign Direct Investment ytd/y,CNY,2016-01-19T21:00:00Z,None,,7.9%,6.4%,false,false
,WEF Annual Meetings,All,2016-01-20T00:00:00Z,None,,,,false,false
,German PPI m/m,EUR,2016-01-20T02:00:00Z,None,-0.3%,-0.2%,-0.5%,false,false
,Average Earnings Index 3m/y,GBP,2016-01-20T04:30:00Z,High,2.1%,2.4%,2.0%,false,false
,Claimant Count Change,GBP,2016-01-20T04:30:00Z,High,4.1K,-2.2K,-4.3K,false,false
,Unemployment Rate,GBP,2016-01-20T04:30:00Z,None,5.2%,5.2%,5.1%,false,false
,UBS Economic Expectations,CHF,2016-01-20T05:00:00Z,None,,16.6,-3.0,false,false
,Manufacturing Sales m/m,CAD,2016-01-20T08:30:00Z,High,0.5%,-1.3%,1.0%,false,false
,Wholesale Sales m/m,CAD,2016-01-20T08:30:00Z,None,0.4%,-0.5%,1.8%,false,false
,Building Permits,USD,2016-01-20T08:30:00Z,High,1.20M,1.28M,1.23M,false,false
,Core CPI m/m,USD,2016-01-20T08:30:00Z,High,0.2%,0.2%,0.1%,false,false
,Core CPI y/y,USD,2016-01-20T08:30:00Z,High,2.1%,2.0%,2.1%,false,false
,CPI m/m,USD,2016-01-20T08:30:00Z,High,0.0%,0.0%,-0.1%,false,false
,CPI y/y,USD,2016-01-20T08:30:00Z,High,0.8%,0.5%,0.7%,false,false
,Housing Starts,USD,2016-01-20T08:30:00Z,None,1.19M,1.18M,1.15M,false,false
,BOC Monetary Policy Report,CAD,2016-01-20T10:00:00Z,High,,,,false,false
,BOC Rate Statement,CAD,2016-01-20T10:00:00Z,High,,,,false,false
,Overnight Rate,CAD,2016-01-20T10:00:00Z,High,0.25%,0.50%,0.50%,false,false
,CB Leading Index m/m,AUD,2016-01-20T10:30:00Z,None,,-0.1%,0.3%,false,false
,BOC Press Conference,CAD,2016-01-20T11:15:00Z,High,,,,false,false
,BusinessNZ Manufacturing Index,NZD,2016-01-20T16:30:00Z,None,,54.9,56.7,false,false
,API Weekly Statistical Bulletin,USD,2016-01-20T16:30:00Z,None,,,,false,false
,MI Inflation Expectations,AUD,2016-01-20T19:00:00Z,None,,4.0%,3.6%,false,false
,HIA New Home Sales m/m,AUD,2016-01-20T19:00:00Z,None,,-3.0%,-2.7%,false,false
,RICS House Price Balance,GBP,2016-01-20T19:01:00Z,None,50%,49%,50%,false,false
,All Industries Activity m/m,JPY,2016-01-20T23:30:00Z,None,-0.7%,0.9%,-1.0%,false,false
,WEF Annual Meetings,All,2016-01-21T00:00:00Z,None,,,,false,false
,Main Refinancing Rate,EUR,2016-01-21T07:45:00Z,High,0.05%,0.05%,0.05%,false,false
,ECB Press Conference,EUR,2016-01-21T08:30:00Z,High,,,,false,false
,Philly Fed Manufacturing Index,USD,2016-01-21T08:30:00Z,High,-5.8,-5.9,-3.5,false,false
,Unemployment Claims,USD,2016-01-21T08:30:00Z,High,279K,283K,293K,false,false
,Consumer Confidence,EUR,2016-01-21T10:00:00Z,None,-6,-6,-6,false,false
,Natural Gas Storage,USD,2016-01-21T10:30:00Z,None,-180B,-168B,-178B,false,false
,Crude Oil Inventories,USD,2016-01-21T11:00:00Z,High,3.3M,0.2M,4.0M,false,false
,Flash Manufacturing PMI,JPY,2016-01-21T21:00:00Z,None,52.8,52.6,52.4,false,false
,WEF Annual Meetings,All,2016-01-22T00:00:00Z,None,,,,false,false
,ECB President Draghi Speaks,EUR,2016-01-22T02:45:00Z,High,,,,false,false
,French Flash Manufacturing PMI,EUR,2016-01-22T03:00:00Z,High,51.6,51.4,50.0,false,false
,French Flash Services PMI,EUR,2016-01-22T03:00:00Z,None,50.4,49.8,50.6,false,false
,German Flash Manufacturing PMI,EUR,2016-01-22T03:30:00Z,High,53.0,53.2,52.1,false,false
,German Flash Services PMI,EUR,2016-01-22T03:30:00Z,None,55.6,56.0,55.4,false,false
,Flash Manufacturing PMI,EUR,2016-01-22T04:00:00Z,None,53.0,53.2,52.3,false,false
,Flash Services PMI,EUR,2016-01-22T04:00:00Z,None,54.2,54.2,53.6,false,false
,Retail Sales m/m,GBP,2016-01-22T04:30:00Z,High,-0.1%,1.3%,-1.0%,false,false
,Public Sector Net Borrowing,GBP,2016-01-22T04:30:00Z,None,10.1B,12.9B,6.9B,false,false
,MPC Member Cunliffe Speaks,GBP,2016-01-22T07:00:00Z,None,,,,false,false
,Retail Sales m/m,CAD,2016-01-22T08:30:00Z,None,0.3%,0.1%,1.7%,false,false
,CPI m/m,CAD,2016-01-22T08:30:00Z,None,-0.4%,-0.1%,-0.5%,false,false
,Core Retail Sales m/m,CAD,2016-01-22T08:30:00Z,High,0.4%,0.0%,1.1%,false,false
,Core CPI m/m,CAD,2016-01-22T08:30:00Z,High,-0.3%,-0.3%,-0.4%,false,false
,Flash Manufacturing PMI,USD,2016-01-22T09:45:00Z,None,51.5,51.2,52.7,false,false
,Existing Home Sales,USD,2016-01-22T10:00:00Z,None,5.21M,4.76M,5.46M,false,false
,CB Leading Index m/m,USD,2016-01-22T10:00:00Z,None,-0.1%,0.5%,-0.2%,false,false
,WEF Annual Meetings,All,2016-01-23T00:00:00Z,None,,,,false,false
,Trade Balance,JPY,2016-01-24T18:50:00Z,None,0.08T,0.02T,0.04T,false,false
,NAB Business Confidence,AUD,2016-01-24T19:30:00Z,None,,5,3,false,false
,Bank Holiday,AUD,2016-01-25T00:00:00Z,None,,,,true,false
,German ifo Business Climate,EUR,2016-01-25T04:00:00Z,High,108.5,108.6,107.3,false,false
,Italian Retail Sales m/m,EUR,2016-01-25T05:00:00Z,None,0.2%,-0.3%,0.3%,false,false
,German Buba Monthly Report,EUR,2016-01-25T06:00:00Z,None,,,,false,false
,CBI Industrial Order Expectations,GBP,2016-01-25T06:00:00Z,None,-10,-7,-15,false,false
,Belgian NBB Business Climate,EUR,2016-01-25T09:00:00Z,None,-1.9,-1.4,-3.0,false,false
,ECB President Draghi Speaks,EUR,2016-01-25T13:00:00Z,High,,,,false,false
,BusinessNZ Services Index,NZD,2016-01-25T16:30:00Z,None,,59.0,58.9,false,false
,SPPI y/y,JPY,2016-01-25T18:50:00Z,None,0.2%,0.2%,0.4%,false,false
,Credit Card Spending y/y,NZD,2016-01-25T21:00:00Z,None,,8.4%,7.4%,false,false
,Trade Balance,CHF,2016-01-26T02:00:00Z,None,3.33B,3.16B,2.54B,false,false
,BOE Gov Carney Speaks,GBP,2016-01-26T05:00:00Z,High,,,,false,false
,HPI m/m,USD,2016-01-26T09:00:00Z,None,0.4%,0.5%,0.5%,false,false
,S&P/CS Composite-20 HPI y/y,USD,2016-01-26T09:00:00Z,None,5.7%,5.5%,5.8%,false,false
,Flash Services PMI,USD,2016-01-26T09:45:00Z,None,53.9,54.3,53.7,false,false
,Richmond Manufacturing Index,USD,2016-01-26T10:00:00Z,None,3,6,2,false,false
,CB Consumer Confidence,USD,2016-01-26T10:00:00Z,High,96.6,96.3,98.1,false,false
