id,title,currency,date,impact,forecast,previous,actual,all_day,tentative
,Goods Trade Balance,AUD,2017-03-01T19:30:00Z,None,3.82B,3.33B,1.30B,false,false
,10-y Bond Auction,JPY,2017-03-01T22:45:00Z,None,,0.09|3.6,0.08|3.7,false,false
,GDP q/q,CHF,2017-03-02T01:45:00Z,None,0.5%,0.1%,0.1%,false,false
,German Import Prices m/m,EUR,2017-03-02T02:00:00Z,None,0.5%,1.9%,0.9%,false,false
,Spanish Unemployment Change,EUR,2017-03-02T03:00:00Z,None,5.2K,57.3K,-9.4K,false,false
,Retail Sales y/y,CHF,2017-03-02T03:15:00Z,None,-2.0%,-4.1%,-1.4%,false,false
,Italian Monthly Unemployment Rate,EUR,2017-03-02T04:00:00Z,None,12.0%,11.9%,11.9%,false,false
,Construction PMI,GBP,2017-03-02T04:30:00Z,High,52.2,52.2,52.5,false,false
,Spanish 10-y Bond Auction,EUR,2017-03-02T04:44:00Z,None,,1.73|3.0,1.68|1.4,false,false
,French 10-y Bond Auction,EUR,2017-03-02T04:59:00Z,None,,1.07|2.1,0.91|2.8,false,false
,Core CPI Flash Estimate y/y,EUR,2017-03-02T05:00:00Z,None,0.9%,0.9%,0.9%,false,false
,CPI Flash Estimate y/y,EUR,2017-03-02T05:00:00Z,None,1.8%,1.8%,2.0%,false,false
,PPI m/m,EUR,2017-03-02T05:00:00Z,None,0.5%,0.8%,0.7%,false,false
,Unemployment Rate,EUR,2017-03-02T05:00:00Z,None,9.6%,9.6%,9.6%,false,false
,GDP m/m,CAD,2017-03-02T08:30:00Z,High,0.3%,0.5%,0.3%,false,false
,Unemployment Claims,USD,2017-03-02T08:30:00Z,High,243K,242K,223K,false,false
,Natural Gas Storage,USD,2017-03-02T10:30:00Z,None,-5B,-89B,7B,false,false
,Gov Council Member Lane Speaks,CAD,2017-03-02T13:00:00Z,None,,,,false,false
,AIG Services Index,AUD,2017-03-02T17:30:00Z,None,,54.5,49.0,false,false
,Household Spending y/y,JPY,2017-03-02T18:30:00Z,None,-0.3%,-0.3%,-1.2%,false,false
,National Core CPI y/y,JPY,2017-03-02T18:30:00Z,None,0.0%,-0.2%,0.1%,false,false
,Tokyo Core CPI y/y,JPY,2017-03-02T18:30:00Z,None,0.2%,-0.3%,-0.3%,false,false
,Unemployment Rate,JPY,2017-03-02T18:30:00Z,None,3.0%,3.1%,3.0%,false,false
,ANZ Commodity Prices m/m,NZD,2017-03-02T19:00:00Z,None,,-0.1%,2.0%,false,false
,RatingDog Services PMI,CNY,2017-03-02T20:45:00Z,None,53.3,53.1,52.6,false,false
,Consumer Confidence,JPY,2017-03-03T00:00:00Z,None,43.7,43.2,43.1,false,false
,German Retail Sales m/m,EUR,2017-03-03T02:00:00Z,None,0.2%,0.0%,-0.8%,false,false
,Spanish Services PMI,EUR,2017-03-03T03:15:00Z,None,55.1,54.2,57.7,false,false
,Italian Services PMI,EUR,2017-03-03T03:45:00Z,None,53.1,52.4,54.1,false,false
,French Final Services PMI,EUR,2017-03-03T03:50:00Z,None,56.7,56.7,56.4,false,false
,German Final Services PMI,EUR,2017-03-03T03:55:00Z,None,54.4,54.4,54.4,false,false
,Final Services PMI,EUR,2017-03-03T04:00:00Z,None,55.6,55.6,55.5,false,false
,Final Services PMI,GBP,2017-03-03T04:30:00Z,High,54.2,54.5,53.3,false,false
,Retail Sales m/m,EUR,2017-03-03T05:00:00Z,None,0.3%,-0.5%,-0.1%,false,false
,Final Services PMI,USD,2017-03-03T09:45:00Z,None,53.9,53.9,53.8,false,false
,ISM Services PMI,USD,2017-03-03T10:00:00Z,High,56.5,56.5,57.6,false,false
,FOMC Member Evans Speaks,USD,2017-03-03T10:15:00Z,None,,,,false,false
,FOMC Member Powell Speaks,USD,2017-03-03T12:15:00Z,None,,,,false,false
,Fed Chair Yellen Speaks,USD,2017-03-03T13:00:00Z,High,,,,false,false
,FOMC Member Fischer Speaks,USD,2017-03-03T13:00:00Z,None,,,,false,false
,Building Consents m/m,NZD,2017-03-05T16:45:00Z,None,,-7.9%,0.8%,false,false
,MI Inflation Gauge m/m,AUD,2017-03-05T19:00:00Z,None,,0.6%,-0.3%,false,false
,Retail Sales m/m,AUD,2017-03-05T19:30:00Z,High,0.4%,-0.1%,0.4%,false,false
,ANZ Job Advertisements m/m,AUD,2017-03-05T19:30:00Z,None,,3.9%,-0.7%,false,false
,Retail PMI,EUR,2017-03-06T04:10:00Z,None,,50.1,49.9,false,false
,Sentix Investor Confidence,EUR,2017-03-06T04:30:00Z,None,18.8,17.4,20.7,false,false
,MPC Member Hogg Speaks,GBP,2017-03-06T06:30:00Z,None,,,,false,false
,Factory Orders m/m,USD,2017-03-06T10:00:00Z,None,1.1%,1.3%,1.2%,false,false
,FOMC Member Kashkari Speaks,USD,2017-03-06T15:00:00Z,None,,,,false,false
,AIG Construction Index,AUD,2017-03-06T17:30:00Z,None,,47.7,53.1,false,false
,BRC Retail Sales Monitor y/y,GBP,2017-03-06T19:01:00Z,None,,-0.6%,-0.4%,false,false
,Cash Rate,AUD,2017-03-06T22:30:00Z,High,1.50%,1.50%,1.50%,false,false
,RBA Rate Statement,AUD,2017-03-06T22:30:00Z,High,,,,false,false
,30-y Bond Auction,JPY,2017-03-06T22:45:00Z,None,,0.91|3.2,0.82|3.1,false,false
,BOJ Core CPI y/y,JPY,2017-03-07T00:00:00Z,None,0.2%,0.1%,0.2%,false,false
,German Factory Orders m/m,EUR,2017-03-07T02:00:00Z,None,-2.5%,5.2%,-7.4%,false,false
,French Gov Budget Balance,EUR,2017-03-07T02:45:00Z,None,,-69.0B,-5.4B,false,false
,Foreign Currency Reserves,CHF,2017-03-07T03:00:00Z,None,,644B,668B,false,false
,Lloyds HPI m/m,GBP,2017-03-07T03:30:00Z,None,0.4%,-1.1%,0.1%,false,false
,Revised GDP q/q,EUR,2017-03-07T05:00:00Z,None,0.4%,0.4%,0.4%,false,false
,Trade Balance,CAD,2017-03-07T08:30:00Z,High,0.2B,0.4B,0.8B,false,false
,Trade Balance,USD,2017-03-07T08:30:00Z,None,-47.0B,-44.3B,-48.5B,false,false
,GDT Price Index,NZD,2017-03-07T08:43:00Z,High,,-3.2%,-6.3%,false,false
,RCM/TIPP Economic Optimism,USD,2017-03-07T10:00:00Z,None,57.1,56.4,55.3,false,false
,Ivey PMI,CAD,2017-03-07T10:00:00Z,None,58.9,57.2,55.0,false,false
,Consumer Credit m/m,USD,2017-03-07T15:00:00Z,None,19.1B,14.8B,8.8B,false,false
,API Weekly Statistical Bulletin,USD,2017-03-07T16:30:00Z,None,,,,false,false
,Manufacturing Sales q/q,NZD,2017-03-07T16:45:00Z,None,,1.1%,0.8%,false,false
,Final GDP q/q,JPY,2017-03-07T18:50:00Z,None,0.4%,0.2%,0.3%,false,false
,Bank Lending y/y,JPY,2017-03-07T18:50:00Z,None,2.7%,2.5%,2.8%,false,false
,Current Account,JPY,2017-03-07T18:50:00Z,None,1.46T,1.66T,1.26T,false,false
,Final GDP Price Index y/y,JPY,2017-03-07T18:50:00Z,None,-0.1%,-0.1%,-0.1%,false,false
,Trade Balance,CNY,2017-03-07T22:36:00Z,High,173B,355B,-60B,false,false
,Leading Indicators,JPY,2017-03-08T00:00:00Z,None,105.4%,104.8%,105.5%,false,false
,Economy Watchers Sentiment,JPY,2017-03-08T01:00:00Z,None,49.9,49.8,48.6,false,false
,USD-Denominated Trade Balance,CNY,2017-03-08T01:51:00Z,None,27.8B,51.4B,-9.1B,false,false
,German Industrial Production m/m,EUR,2017-03-08T02:00:00Z,None,2.6%,-2.4%,2.8%,false,false
,French Trade Balance,EUR,2017-03-08T02:45:00Z,None,-3.7B,-3.6B,-7.9B,false,false
,CPI m/m,CHF,2017-03-08T03:15:00Z,None,0.2%,0.0%,0.5%,false,false
,Annual Budget Release,GBP,2017-03-08T07:30:00Z,High,,,,false,false
,Housing Starts,CAD,2017-03-08T08:15:00Z,None,205K,209K,210K,false,false
,ADP Non-Farm Employment Change,USD,2017-03-08T08:15:00Z,High,184K,261K,298K,false,false
,Labor Productivity q/q,CAD,2017-03-08T08:30:00Z,None,0.4%,1.2%,0.4%,false,false
,Building Permits m/m,CAD,2017-03-08T08:30:00Z,None,3.1%,-4.4%,5.4%,false,false
,Revised Unit Labor Costs q/q,USD,2017-03-08T08:30:00Z,None,1.6%,1.7%,1.7%,false,false
,Revised Nonfarm Productivity q/q,USD,2017-03-08T08:30:00Z,None,1.5%,1.3%,1.3%,false,false
,Final Wholesale Inventories m/m,USD,2017-03-08T10:00:00Z,None,-0.1%,-0.1%,-0.2%,false,false
,Crude Oil Inventories,USD,2017-03-08T10:30:00Z,High,1.1M,1.5M,8.2M,false,false
,10-y Bond Auction,USD,2017-03-08T13:01:00Z,None,,2.33|2.3,2.56|2.7,false,false
,M2 Money Stock y/y,JPY,2017-03-08T18:50:00Z,None,4.2%,4.0%,4.2%,false,false
,Average Cash Earnings y/y,JPY,2017-03-08T19:00:00Z,None,0.3%,0.5%,0.5%,false,false
,RICS House Price Balance,GBP,2017-03-08T19:01:00Z,None,23%,24%,24%,false,false
,CPI y/y,CNY,2017-03-08T20:30:00Z,High,1.9%,2.5%,0.8%,false,false
,PPI y/y,CNY,2017-03-08T20:30:00Z,None,7.6%,6.9%,7.8%,false,false
,ECOFIN Meetings,EUR,2017-03-09T00:00:00Z,None,,,,false,false
,Prelim Machine Tool Orders y/y,JPY,2017-03-09T00:59:00Z,None,,3.5%,9.1%,false,false
,French Final Private Payrolls q/q,EUR,2017-03-09T01:30:00Z,None,0.4%,0.4%,0.4%,false,false
,Unemployment Rate,CHF,2017-03-09T01:45:00Z,None,3.3%,3.3%,3.3%,false,false
,M2 Money Supply y/y,CNY,2017-03-09T04:00:00Z,None,11.4%,11.3%,11.1%,false,false
,New Loans,CNY,2017-03-09T04:00:00Z,None,925B,2030B,1170B,false,false
,Challenger Job Cuts y/y,USD,2017-03-09T07:30:00Z,None,,-38.8%,-40.0%,false,false
,Main Refinancing Rate,EUR,2017-03-09T07:45:00Z,High,0.00%,0.00%,0.00%,false,false
,Monetary Policy Statement,EUR,2017-03-09T07:45:00Z,High,,,,false,false
,NHPI m/m,CAD,2017-03-09T08:30:00Z,None,0.1%,0.1%,0.1%,false,false
,ECB Press Conference,EUR,2017-03-09T08:30:00Z,High,,,,false,false
,Unemployment Claims,USD,2017-03-09T08:30:00Z,High,239K,223K,243K,false,false
,Import Prices m/m,USD,2017-03-09T08:30:00Z,None,0.1%,0.6%,0.2%,false,false
,Capacity Utilization Rate,CAD,2017-03-09T08:30:00Z,None,82.6%,81.6%,82.2%,false,false
,Natural Gas Storage,USD,2017-03-09T10:30:00Z,None,-59B,7B,-68B,false,false
,30-y Bond Auction,USD,2017-03-09T13:01:00Z,None,,3.01|2.2,3.17|2.3,false,false
,BSI Manufacturing Index,JPY,2017-03-09T18:50:00Z,None,8.4,7.5,1.1,false,false
,Home Loans m/m,AUD,2017-03-09T19:30:00Z,None,-0.9%,0.2%,0.5%,false,false
,ECOFIN Meetings,EUR,2017-03-10T00:00:00Z,None,,,,false,false
,German Trade Balance,EUR,2017-03-10T02:00:00Z,None,19.2B,18.3B,18.5B,false,false
,German WPI m/m,EUR,2017-03-10T02:00:00Z,None,0.3%,0.8%,0.5%,false,false
,French Industrial Production m/m,EUR,2017-03-10T02:45:00Z,None,0.6%,-1.1%,-0.3%,false,false
,Italian Quarterly Unemployment Rate,EUR,2017-03-10T04:00:00Z,None,11.6%,11.6%,11.9%,false,false
,Manufacturing Production m/m,GBP,2017-03-10T04:30:00Z,High,-0.6%,2.2%,-0.9%,false,false
,Goods Trade Balance,GBP,2017-03-10T04:30:00Z,None,-11.1B,-10.9B,-10.8B,false,false
,Construction Output m/m,GBP,2017-03-10T04:30:00Z,None,-0.3%,1.8%,-0.4%,false,false
,Consumer Inflation Expectations,GBP,2017-03-10T04:30:00Z,None,,2.8%,2.9%,false,false
,Industrial Production m/m,GBP,2017-03-10T04:30:00Z,None,-0.4%,0.9%,-0.4%,false,false
,NIESR GDP Estimate,GBP,2017-03-10T08:05:00Z,None,,0.8%,0.6%,false,false
,Employment Change,CAD,2017-03-10T08:30:00Z,High,0.6K,48.3K,15.3K,false,false
,Average Hourly Earnings m/m,USD,2017-03-10T08:30:00Z,High,0.3%,0.2%,0.2%,false,false
,Non-Farm Employment Change,USD,2017-03-10T08:30:00Z,High,196K,238K,235K,false,false
,Unemployment Rate,USD,2017-03-10T08:30:00Z,High,4.7%,4.8%,4.7%,false,false
,Unemployment Rate,CAD,2017-03-10T08:30:00Z,High,6.8%,6.8%,6.6%,false,false
,Federal Budget Balance,USD,2017-03-10T14:00:00Z,None,-175.0B,51.3B,-192.0B,false,false
,Daylight Saving Time Shift,CAD,2017-03-12T03:00:00Z,None,,,,false,false
,Daylight Saving Time Shift,USD,2017-03-12T03:00:00Z,None,,,,false,false
,FPI m/m,NZD,2017-03-12T17:45:00Z,None,,2.8%,0.2%,false,false
,PPI y/y,JPY,2017-03-12T19:50:00Z,None,1.0%,0.5%,1.0%,false,false
,Core Machinery Orders m/m,JPY,2017-03-12T19:50:00Z,None,0.0%,6.7%,-3.2%,false,false
,Tertiary Industry Activity m/m,JPY,2017-03-13T00:30:00Z,None,0.2%,-0.3%,0.0%,false,false
,Italian Industrial Production m/m,EUR,2017-03-13T05:00:00Z,None,-0.6%,1.4%,-2.3%,false,false
,ECB President Draghi Speaks,EUR,2017-03-13T09:30:00Z,High,,,,false,false
,NAB Business Confidence,AUD,2017-03-13T20:30:00Z,None,,10,7,false,false
,Industrial Production y/y,CNY,2017-03-13T22:00:00Z,High,6.2%,6.0%,6.3%,false,false
,Fixed Asset Investment ytd/y,CNY,2017-03-13T22:00:00Z,None,8.2%,8.1%,8.9%,false,false
,Retail Sales y/y,CNY,2017-03-13T22:00:00Z,None,10.5%,10.9%,9.5%,false,false
,German Final CPI m/m,EUR,2017-03-14T03:00:00Z,None,0.6%,0.6%,0.6%,false,false
,German ZEW Economic Sentiment,EUR,2017-03-14T06:00:00Z,None,13.2,10.4,12.8,false,false
,ZEW Economic Sentiment,EUR,2017-03-14T06:00:00Z,None,19.3,17.1,25.6,false,false
,NFIB Small Business Index,USD,2017-03-14T06:00:00Z,None,106.1,105.9,105.3,false,false
,Industrial Production m/m,EUR,2017-03-14T06:00:00Z,None,1.2%,-1.2%,0.9%,false,false
,10-y Bond Auction,GBP,2017-03-14T06:33:00Z,None,,1.18|2.3,1.31|2.2,false,false
,PPI m/m,USD,2017-03-14T08:30:00Z,High,0.1%,0.6%,0.3%,false,false
,Core PPI m/m,USD,2017-03-14T08:30:00Z,None,0.2%,0.4%,0.3%,false,false
,CB Leading Index m/m,GBP,2017-03-14T09:30:00Z,None,,0.1%,0.4%,false,false
,API Weekly Statistical Bulletin,USD,2017-03-14T17:30:00Z,None,,,,false,false
,Current Account,NZD,2017-03-14T17:45:00Z,None,-2.43B,-5.03B,-2.34B,false,false
,Westpac Consumer Sentiment,AUD,2017-03-14T19:30:00Z,None,,2.3%,0.1%,false,false
,New Motor Vehicle Sales m/m,AUD,2017-03-14T20:30:00Z,None,,0.5%,-2.7%,false,false
,Dutch Parliamentary Election,EUR,2017-03-15T00:00:00Z,High,,,,true,false
,Revised Industrial Production m/m,JPY,2017-03-15T00:30:00Z,None,-0.8%,-0.8%,-0.4%,false,false
,French Final CPI m/m,EUR,2017-03-15T03:45:00Z,None,0.1%,0.1%,0.1%,false,false
,PPI m/m,CHF,2017-03-15T04:15:00Z,None,0.4%,0.4%,-0.2%,false,false
,Italian Retail Sales m/m,EUR,2017-03-15T05:00:00Z,None,0.1%,-0.5%,1.4%,false,false
,Average Earnings Index 3m/y,GBP,2017-03-15T05:30:00Z,High,2.4%,2.6%,2.2%,false,false
,Claimant Count Change,GBP,2017-03-15T05:30:00Z,High,3.2K,-41.4K,-11.3K,false,false
,Unemployment Rate,GBP,2017-03-15T05:30:00Z,None,4.8%,4.8%,4.7%,false,false
,Final Employment Change q/q,EUR,2017-03-15T06:00:00Z,None,0.2%,0.2%,0.3%,false,false
,German 30-y Bond Auction,EUR,2017-03-15T06:36:00Z,None,,1.04|1.3,1.18|1.4,false,false
,Core CPI m/m,USD,2017-03-15T08:30:00Z,High,0.2%,0.3%,0.2%,false,false
,Core CPI y/y,USD,2017-03-15T08:30:00Z,High,2.2%,2.3%,2.2%,false,false
,Core Retail Sales m/m,USD,2017-03-15T08:30:00Z,High,0.1%,1.2%,0.2%,false,false
,CPI m/m,USD,2017-03-15T08:30:00Z,High,0.0%,0.6%,0.1%,false,false
,CPI y/y,USD,2017-03-15T08:30:00Z,High,2.7%,2.5%,2.7%,false,false
,Retail Sales m/m,USD,2017-03-15T08:30:00Z,High,0.2%,0.6%,0.1%,false,false
,Empire State Manufacturing Index,USD,2017-03-15T08:30:00Z,None,15.3,18.7,16.4,false,false
,Business Inventories m/m,USD,2017-03-15T10:00:00Z,None,0.3%,0.4%,0.3%,false,false
,NAHB Housing Market Index,USD,2017-03-15T10:00:00Z,None,65,65,71,false,false
,Crude Oil Inventories,USD,2017-03-15T10:30:00Z,High,3.3M,8.2M,-0.2M,false,false
,Federal Funds Rate,USD,2017-03-15T14:00:00Z,High,1.00%,0.75%,1.00%,false,false
,FOMC Economic Projections,USD,2017-03-15T14:00:00Z,High,,,,false,false
,FOMC Statement,USD,2017-03-15T14:00:00Z,High,,,,false,false
,President Trump Speaks,USD,2017-03-15T14:20:00Z,High,,,,false,false
,FOMC Press Conference,USD,2017-03-15T14:30:00Z,High,,,,false,false
,TIC Long-Term Purchases,USD,2017-03-15T16:00:00Z,None,13.4B,-12.9B,6.3B,false,false
,GDP q/q,NZD,2017-03-15T17:45:00Z,High,0.7%,0.8%,0.4%,false,false
,MI Inflation Expectations,AUD,2017-03-15T20:00:00Z,None,,4.1%,4.0%,false,false
,Employment Change,AUD,2017-03-15T20:30:00Z,High,16.3K,13.5K,-6.4K,false,false
,Unemployment Rate,AUD,2017-03-15T20:30:00Z,High,5.7%,5.7%,5.9%,false,false
,RBA Bulletin,AUD,2017-03-15T20:30:00Z,None,,,,false,false
,BOJ Policy Rate,JPY,2017-03-15T22:54:00Z,High,-0.10%,-0.10%,-0.10%,false,false
,Monetary Policy Statement,JPY,2017-03-15T22:54:00Z,None,,,,false,false
,BOJ Press Conference,JPY,2017-03-16T02:30:00Z,High,,,,false,false
,Libor Rate,CHF,2017-03-16T04:30:00Z,High,-0.75%,-0.75%,-0.75%,false,false
,SNB Monetary Policy Assessment,CHF,2017-03-16T04:30:00Z,High,,,,false,false
,Spanish 10-y Bond Auction,EUR,2017-03-16T05:46:00Z,None,,1.68|1.4,1.94|1.3,false,false
,Final CPI y/y,EUR,2017-03-16T06:00:00Z,None,2.0%,2.0%,2.0%,false,false
,Final Core CPI y/y,EUR,2017-03-16T06:00:00Z,None,0.9%,0.9%,0.9%,false,false
,Monetary Policy Summary,GBP,2017-03-16T08:00:00Z,High,,,,false,false
,MPC Official Bank Rate Votes,GBP,2017-03-16T08:00:00Z,High,0-0-9,0-0-9,1-0-8,false,false
,Official Bank Rate,GBP,2017-03-16T08:00:00Z,High,0.25%,0.25%,0.25%,false,false
,Asset Purchase Facility,GBP,2017-03-16T08:00:00Z,None,435B,435B,435B,false,false
,MPC Asset Purchase Facility Votes,GBP,2017-03-16T08:00:00Z,None,0-0-9,0-0-9,0-0-9,false,false
,Philly Fed Manufacturing Index,USD,2017-03-16T08:30:00Z,High,30.2,43.3,32.8,false,false
,Foreign Securities Purchases,CAD,2017-03-16T08:30:00Z,None,9.45B,10.21B,6.20B,false,false
,Unemployment Claims,USD,2017-03-16T08:30:00Z,High,245K,243K,241K,false,false
,Housing Starts,USD,2017-03-16T08:30:00Z,None,1.26M,1.25M,1.29M,false,false
,Building Permits,USD,2017-03-16T08:30:00Z,High,1.26M,1.29M,1.21M,false,false
,JOLTS Job Openings,USD,2017-03-16T10:00:00Z,None,5.45M,5.54M,5.63M,false,false
,Natural Gas Storage,USD,2017-03-16T10:30:00Z,None,-60B,-68B,-53B,false,false
,BusinessNZ Manufacturing Index,NZD,2017-03-16T17:30:00Z,None,,52.2,55.2,false,false
,Foreign Direct Investment ytd/y,CNY,2017-03-16T18:40:00Z,None,,-9.2%,-2.3%,false,false
,G20 Meetings,All,2017-03-17T00:00:00Z,High,,,,false,false
,Italian Trade Balance,EUR,2017-03-17T05:00:00Z,None,3.45B,5.73B,-0.57B,false,false
,Trade Balance,EUR,2017-03-17T06:00:00Z,None,22.3B,23.1B,15.7B,false,false
,Manufacturing Sales m/m,CAD,2017-03-17T08:30:00Z,High,0.7%,2.1%,0.6%,false,false
,Capacity Utilization Rate,USD,2017-03-17T09:15:00Z,None,75.5%,75.5%,75.4%,false,false
,Industrial Production m/m,USD,2017-03-17T09:15:00Z,None,0.3%,-0.1%,0.0%,false,false
,CB Leading Index m/m,USD,2017-03-17T10:00:00Z,None,0.4%,0.6%,0.6%,false,false
,Prelim UoM Inflation Expectations,USD,2017-03-17T10:00:00Z,None,,2.7%,2.4%,false,false
,Prelim UoM Consumer Sentiment,USD,2017-03-17T10:00:00Z,High,97.1,96.3,97.6,false,false
,Labor Market Conditions Index m/m,USD,2017-03-17T10:01:00Z,None,,1.3,1.3,false,false
,G20 Meetings,All,2017-03-18T00:00:00Z,High,,,,false,false
,Bank Holiday,JPY,2017-03-19T00:00:00Z,None,,,,true,false
,Westpac Consumer Sentiment,NZD,2017-03-19T17:00:00Z,None,,113.1,111.9,false,false
,BusinessNZ Services Index,NZD,2017-03-19T17:30:00Z,None,,59.3,58.8,false,false
,Rightmove HPI m/m,GBP,2017-03-19T20:01:00Z,None,,2.0%,1.3%,false,false
,Eurogroup Meetings,EUR,2017-03-20T00:00:00Z,None,,,,true,false
,German PPI m/m,EUR,2017-03-20T03:00:00Z,None,0.4%,0.7%,0.2%,false,false
,German Buba Monthly Report,EUR,2017-03-20T07:00:00Z,None,,,,false,false
,Wholesale Sales m/m,CAD,2017-03-20T08:30:00Z,None,0.3%,0.3%,3.3%,false,false
,CB Leading Index m/m,AUD,2017-03-20T10:30:00Z,None,,0.3%,0.4%,false,false
,German Buba President Weidmann Speaks,EUR,2017-03-20T12:45:00Z,None,,,,false,false
,FOMC Member Evans Speaks,USD,2017-03-20T13:10:00Z,None,,,,false,false
,MPC Member Haldane Speaks,GBP,2017-03-20T14:20:00Z,None,,,,false,false
,Visitor Arrivals m/m,NZD,2017-03-20T17:45:00Z,None,,1.8%,-1.9%,false,false
,President Trump Speaks,USD,2017-03-20T19:30:00Z,None,,,,false,false
,Monetary Policy Meeting Minutes,AUD,2017-03-20T20:30:00Z,High,,,,false,false
,HPI q/q,AUD,2017-03-20T20:30:00Z,None,2.4%,1.5%,4.1%,false,false
,Credit Card Spending y/y,NZD,2017-03-20T22:00:00Z,None,,7.1%,5.3%,false,false
,ECOFIN Meetings,EUR,2017-03-21T00:00:00Z,None,,,,true,false
,SECO Economic Forecasts,CHF,2017-03-21T02:45:00Z,None,,,,false,false
,Trade Balance,CHF,2017-03-21T03:00:00Z,None,3.85B,4.83B,3.11B,false,false
,HPI y/y,GBP,2017-03-21T05:30:00Z,None,6.4%,5.7%,6.2%,false,false
,Public Sector Net Borrowing,GBP,2017-03-21T05:30:00Z,None,2.9B,-11.7B,1.1B,false,false
,RPI y/y,GBP,2017-03-21T05:30:00Z,None,2.9%,2.6%,3.2%,false,false
,Core CPI y/y,GBP,2017-03-21T05:30:00Z,None,1.7%,1.6%,2.0%,false,false
,PPI Input m/m,GBP,2017-03-21T05:30:00Z,None,0.2%,1.6%,-0.4%,false,false
,PPI Output m/m,GBP,2017-03-21T05:30:00Z,None,0.3%,0.6%,0.2%,false,false
,CPI y/y,GBP,2017-03-21T05:30:00Z,High,2.1%,1.8%,2.3%,false,false
,BOE Gov Carney Speaks,GBP,2017-03-21T06:35:00Z,High,,,,false,false
,FOMC Member Dudley Speaks,USD,2017-03-21T06:35:00Z,None,,,,false,false
,CBI Industrial Order Expectations,GBP,2017-03-21T07:00:00Z,None,6,8,8,false,false
,Core Retail Sales m/m,CAD,2017-03-21T08:30:00Z,High,1.3%,-0.5%,1.7%,false,false
,Retail Sales m/m,CAD,2017-03-21T08:30:00Z,None,1.5%,-0.4%,2.2%,false,false
,Current Account,USD,2017-03-21T08:30:00Z,None,-129B,-116B,-112B,false,false
,CB Leading Index m/m,CNY,2017-03-21T09:00:00Z,None,,0.9%,1.2%,false,false
,GDT Price Index,NZD,2017-03-21T10:03:00Z,High,,-6.3%,1.7%,false,false
,Gov Council Member Schembri Speaks,CAD,2017-03-21T15:45:00Z,None,,,,false,false
,API Weekly Statistical Bulletin,USD,2017-03-21T16:30:00Z,None,,,,false,false
,MI Leading Index m/m,AUD,2017-03-21T19:30:00Z,None,,0.0%,-0.1%,false,false
,Trade Balance,JPY,2017-03-21T19:50:00Z,None,0.55T,0.20T,0.68T,false,false
,Monetary Policy Meeting Minutes,JPY,2017-03-21T19:50:00Z,None,,,,false,false
,RBA Deputy Gov Debelle Speaks,AUD,2017-03-21T21:40:00Z,None,,,,false,false
,All Industries Activity m/m,JPY,2017-03-22T00:30:00Z,None,0.1%,-0.2%,0.1%,false,false
,Current Account,EUR,2017-03-22T05:00:00Z,None,29.3B,30.8B,24.1B,false,false
,German 10-y Bond Auction,EUR,2017-03-22T06:33:00Z,None,,0.25|1.3,0.41|1.5,false,false
,30-y Bond Auction,GBP,2017-03-22T06:33:00Z,None,,1.86|1.6,1.79|1.8,false,false
,HPI m/m,USD,2017-03-22T09:00:00Z,None,0.4%,0.4%,0.0%,false,false
,SNB Quarterly Bulletin,CHF,2017-03-22T10:00:00Z,None,,,,false,false
,Existing Home Sales,USD,2017-03-22T10:00:00Z,None,5.59M,5.69M,5.48M,false,false
,Crude Oil Inventories,USD,2017-03-22T10:30:00Z,High,1.9M,-0.2M,5.0M,false,false
,Annual Budget Release,CAD,2017-03-22T16:00:00Z,None,,,,false,false
,Official Cash Rate,NZD,2017-03-22T16:00:00Z,High,1.75%,1.75%,1.75%,false,false
,RBNZ Rate Statement,NZD,2017-03-22T16:00:00Z,High,,,,false,false
,German GfK Consumer Climate,EUR,2017-03-23T03:00:00Z,None,10.1,10.0,9.8,false,false
,ECB Economic Bulletin,EUR,2017-03-23T05:00:00Z,None,,,,false,false
,MPC Member Broadbent Speaks,GBP,2017-03-23T05:00:00Z,None,,,,false,false
,Retail Sales m/m,GBP,2017-03-23T05:30:00Z,High,0.4%,-0.5%,1.4%,false,false
,Long Term Refinancing Operation,EUR,2017-03-23T06:30:00Z,None,,62.2B,233.5B,false,false
,CBI Realized Sales,GBP,2017-03-23T07:00:00Z,None,4,9,9,false,false
,Unemployment Claims,USD,2017-03-23T08:30:00Z,High,240K,246K,261K,false,false
,Fed Chair Yellen Speaks,USD,2017-03-23T08:45:00Z,High,,,,false,false
,Belgian NBB Business Climate,EUR,2017-03-23T10:00:00Z,None,-0.6,-1.1,-1.6,false,false
,New Home Sales,USD,2017-03-23T10:00:00Z,None,566K,558K,592K,false,false
,Natural Gas Storage,USD,2017-03-23T10:30:00Z,None,-147B,-53B,-150B,false,false
,Consumer Confidence,EUR,2017-03-23T11:00:00Z,None,-6,-6,-5,false,false
,Gov Board Member Maechler Speaks,CHF,2017-03-23T13:00:00Z,None,,,,false,false
,FOMC Member Kashkari Speaks,USD,2017-03-23T13:00:00Z,None,,,,false,false
,Trade Balance,NZD,2017-03-23T17:45:00Z,None,160M,-257M,-18M,false,false
,FOMC Member Kaplan Speaks,USD,2017-03-23T19:00:00Z,None,,,,false,false
,Flash Manufacturing PMI,JPY,2017-03-23T20:30:00Z,None,53.5,53.3,52.6,false,false
