id,title,currency,date,impact,forecast,previous,actual,all_day,tentative
,GfK Consumer Confidence,GBP,2007-01-04T05:30:00Z,None,-6,-7,-8,false,false
,MPC Member Blanchflower Speaks,GBP,2007-01-04T07:30:00Z,None,,,,false,false
,Challenger Job Cuts y/y,USD,2007-01-04T07:30:00Z,None,,-22.7%,-49.3%,false,false
,RMPI m/m,CAD,2007-01-04T08:30:00Z,None,1.0%,-2.8%,0.9%,false,false
,IPPI m/m,CAD,2007-01-04T08:30:00Z,None,0.5%,-0.1%,0.0%,false,false
,Unemployment Claims,USD,2007-01-04T08:30:00Z,None,318K,317K,329K,false,false
,ISM Services PMI,USD,2007-01-04T10:00:00Z,High,58.0,58.9,57.1,false,false
,Pending Home Sales m/m,USD,2007-01-04T10:00:00Z,High,0.0%,-1.5%,-0.5%,false,false
,Factory Orders m/m,USD,2007-01-04T10:00:00Z,None,1.5%,-4.5%,0.9%,false,false
,Crude Oil Inventories,USD,2007-01-04T10:30:00Z,None,-2.0M,-8.1M,-1.3M,false,false
,Monetary Base y/y,JPY,2007-01-04T18:50:00Z,None,-23.5%,-22.3%,-20.0%,false,false
,Foreign Currency Reserves,CHF,2007-01-05T03:00:00Z,None,,46B,46B,false,false
,Lloyds HPI m/m,GBP,2007-01-05T03:00:00Z,High,1.0%,1.6%,-1.0%,false,false
,Retail PMI,EUR,2007-01-05T04:00:00Z,None,,53.7,52.1,false,false
,Consumer Confidence,EUR,2007-01-05T05:00:00Z,None,-7,-7,-6,false,false
,PPI m/m,EUR,2007-01-05T05:00:00Z,None,0.1%,0.0%,0.0%,false,false
,Retail Sales m/m,EUR,2007-01-05T05:00:00Z,None,0.5%,0.3%,0.5%,false,false
,Unemployment Rate,EUR,2007-01-05T05:00:00Z,None,7.6%,7.7%,7.6%,false,false
,Employment Change,CAD,2007-01-05T07:00:00Z,High,17.0K,22.0K,62.0K,false,false
,Unemployment Rate,CAD,2007-01-05T07:00:00Z,High,6.3%,6.3%,6.1%,false,false
,Non-Farm Employment Change,USD,2007-01-05T08:30:00Z,High,115K,132K,167K,false,false
,Unemployment Rate,USD,2007-01-05T08:30:00Z,High,4.5%,4.5%,4.5%,false,false
,Average Hourly Earnings m/m,USD,2007-01-05T08:30:00Z,None,0.3%,0.3%,0.5%,false,false
,Ivey PMI,CAD,2007-01-05T10:00:00Z,High,50.5,52.8,49.4,false,false
,Natural Gas Storage,USD,2007-01-05T10:30:00Z,None,-60B,-46B,-47B,false,false
,Fed Chairman Bernanke Speaks,USD,2007-01-05T13:45:00Z,None,,,,false,false
,Bank Holiday,JPY,2007-01-07T00:00:00Z,None,,,,true,false
,AIG Construction Index,AUD,2007-01-07T17:30:00Z,None,,47.6,52.1,false,false
,Building Approvals m/m,AUD,2007-01-07T19:30:00Z,High,2.0%,-6.8%,4.1%,false,false
,ANZ Job Advertisements m/m,AUD,2007-01-07T19:30:00Z,None,,-3.8%,12.1%,false,false
,Unemployment Rate,CHF,2007-01-08T01:45:00Z,None,3.1%,3.1%,3.1%,false,false
,German Retail Sales m/m,EUR,2007-01-08T02:00:00Z,None,0.6%,-0.5%,-0.3%,false,false
,German Factory Orders m/m,EUR,2007-01-08T06:00:00Z,None,1.5%,-0.7%,1.5%,false,false
,BOC Business Outlook Survey,CAD,2007-01-08T10:30:00Z,High,,,,false,false
,FOMC Member Kohn Speaks,USD,2007-01-08T12:45:00Z,None,,,,false,false
,Consumer Credit m/m,USD,2007-01-08T15:00:00Z,None,5.4B,-1.3B,12.3B,false,false
,BRC Retail Sales Monitor y/y,GBP,2007-01-08T19:01:00Z,None,,0.5%,2.5%,false,false
,Retail Sales m/m,AUD,2007-01-08T19:30:00Z,High,0.3%,0.8%,0.2%,false,false
,German Trade Balance,EUR,2007-01-09T02:00:00Z,None,15.3B,17.2B,19.3B,false,false
,German Industrial Production m/m,EUR,2007-01-09T06:00:00Z,None,1.0%,-0.8%,1.8%,false,false
,NFIB Small Business Index,USD,2007-01-09T07:30:00Z,None,,99.7,96.5,false,false
,Housing Starts,CAD,2007-01-09T08:15:00Z,High,230K,229K,212K,false,false
,RCM/TIPP Economic Optimism,USD,2007-01-09T10:00:00Z,None,53.7,53.5,53.7,false,false
,Westpac Consumer Sentiment,AUD,2007-01-09T18:30:00Z,None,,11.8%,7.3%,false,false
,Nationwide Consumer Confidence,GBP,2007-01-09T19:01:00Z,None,89,89,83,false,false
,Goods Trade Balance,AUD,2007-01-09T19:30:00Z,None,-0.73B,-1.51,-0.84B,false,false
,10-y Bond Auction,JPY,2007-01-09T22:45:00Z,None,,1.64|2.3,1.73|2.5,false,false
,German WPI m/m,EUR,2007-01-10T02:00:00Z,None,0.2%,0.1%,0.0%,false,false
,French Industrial Production m/m,EUR,2007-01-10T02:45:00Z,None,0.7%,0.0%,-0.2%,false,false
,French Gov Budget Balance,EUR,2007-01-10T02:45:00Z,None,,-48.2B,-54.9B,false,false
,French Trade Balance,EUR,2007-01-10T02:45:00Z,None,-2.3B,-2.8B,-2.8B,false,false
,Goods Trade Balance,GBP,2007-01-10T04:30:00Z,None,-6.45B,-6.33B,-7.2B,false,false
,BRC Shop Price Index y/y,GBP,2007-01-10T05:30:00Z,None,,1.8%,2.3%,false,false
,Building Permits m/m,CAD,2007-01-10T08:30:00Z,None,2.0%,7.8%,3.0%,false,false
,Trade Balance,CAD,2007-01-10T08:30:00Z,None,3.7B,3.8B,4.7B,false,false
,NHPI m/m,CAD,2007-01-10T08:30:00Z,None,0.3%,0.2%,0.5%,false,false
,Trade Balance,USD,2007-01-10T08:30:00Z,High,-60.0B,-58.9B,-58.2B,false,false
,Final Wholesale Inventories m/m,USD,2007-01-10T10:00:00Z,None,0.4%,0.4%,1.3%,false,false
,JOLTS Job Openings,USD,2007-01-10T10:00:00Z,None,,4.25M,4.24M,false,false
,Crude Oil Inventories,USD,2007-01-10T10:30:00Z,None,-1.5M,-1.3M,-5.0M,false,false
,MI Inflation Expectations,AUD,2007-01-10T16:30:00Z,None,,3.5%,3.5%,false,false
,Employment Change,AUD,2007-01-10T19:30:00Z,High,12.0K,43.0K,44.6K,false,false
,Unemployment Rate,AUD,2007-01-10T19:30:00Z,None,4.8%,4.6%,4.6%,false,false
,USD-Denominated Trade Balance,CNY,2007-01-10T20:35:00Z,High,21.6B,22.9B,21.0B,false,false
,Leading Indicators,JPY,2007-01-11T00:00:00Z,None,20.0%,54.5%,20.0%,false,false
,Prelim Machine Tool Orders y/y,JPY,2007-01-11T01:00:00Z,None,,4.9%,-2.4%,false,false
,Manufacturing Production m/m,GBP,2007-01-11T04:30:00Z,High,0.2%,-0.3%,0.3%,false,false
,Industrial Production m/m,GBP,2007-01-11T04:30:00Z,None,0.2%,-0.6%,0.5%,false,false
,Final GDP q/q,EUR,2007-01-11T05:00:00Z,None,0.5%,0.5%,0.5%,false,false
,MPC Rate Statement,GBP,2007-01-11T07:00:00Z,High,,,,false,false
,Official Bank Rate,GBP,2007-01-11T07:00:00Z,High,5.00%,5.00%,5.25%,false,false
,Main Refinancing Rate,EUR,2007-01-11T07:45:00Z,None,3.50%,3.50%,3.50%,false,false
,FOMC Member Geithner Speaks,USD,2007-01-11T08:00:00Z,None,,,,false,false
,ECB Press Conference,EUR,2007-01-11T08:30:00Z,High,,,,false,false
,Unemployment Claims,USD,2007-01-11T08:30:00Z,None,320K,329K,299K,false,false
,CB Leading Index m/m,GBP,2007-01-11T10:30:00Z,None,,0.0%,0.1%,false,false
,Natural Gas Storage,USD,2007-01-11T10:30:00Z,None,-45B,-47B,-49B,false,false
,Building Consents m/m,NZD,2007-01-11T16:45:00Z,None,,-3.6%,-12.0%,false,false
,Bank Lending y/y,JPY,2007-01-11T18:50:00Z,None,,1.2%,1.7%,false,false
,M2 Money Stock y/y,JPY,2007-01-11T18:50:00Z,None,0.8%,0.7%,0.8%,false,false
,NIESR GDP Estimate,GBP,2007-01-11T19:01:00Z,None,,0.6%,0.7%,false,false
,Economy Watchers Sentiment,JPY,2007-01-12T00:00:00Z,None,49.8,48.9,48.9,false,false
,French Final CPI m/m,EUR,2007-01-12T02:45:00Z,None,0.1%,0.1%,0.2%,false,false
,Core Retail Sales m/m,USD,2007-01-12T08:30:00Z,High,0.5%,1.1%,1.0%,false,false
,Retail Sales m/m,USD,2007-01-12T08:30:00Z,High,0.6%,1.0%,0.9%,false,false
,Import Prices m/m,USD,2007-01-12T08:30:00Z,None,0.5%,0.2%,1.1%,false,false
,Business Inventories m/m,USD,2007-01-12T10:00:00Z,None,0.4%,0.2%,0.4%,false,false
,Federal Budget Balance,USD,2007-01-12T14:00:00Z,None,25.6B,-75.6B,44.5B,false,false
,MI Inflation Gauge m/m,AUD,2007-01-14T18:30:00Z,None,,0.2%,0.3%,false,false
,Core Machinery Orders m/m,JPY,2007-01-14T18:50:00Z,None,4.2%,2.8%,3.8%,false,false
,Home Loans m/m,AUD,2007-01-14T19:30:00Z,None,0.0%,-0.2%,-0.6%,false,false
,New Loans,CNY,2007-01-14T21:00:00Z,None,,194B,214B,false,false
,M2 Money Supply y/y,CNY,2007-01-14T21:00:00Z,None,16.7%,16.8%,16.9%,false,false
,Bank Holiday,USD,2007-01-15T00:00:00Z,None,,,,true,false
,Italian Industrial Production m/m,EUR,2007-01-15T04:00:00Z,None,0.3%,0.6%,-0.3%,false,false
,Foreign Direct Investment ytd/y,CNY,2007-01-15T04:15:00Z,None,,2.1%,4.2%,false,false
,Sentix Investor Confidence,EUR,2007-01-15T04:30:00Z,None,30.2,29.1,29.5,false,false
,PPI Input m/m,GBP,2007-01-15T04:30:00Z,High,0.2%,0.1%,0.1%,false,false
,ONS HPI y/y,GBP,2007-01-15T04:30:00Z,None,9.1%,8.6%,8.9%,false,false
,PPI Output m/m,GBP,2007-01-15T04:30:00Z,None,0.0%,0.0%,0.2%,false,false
,Industrial Production m/m,EUR,2007-01-15T05:00:00Z,None,0.6%,-0.2%,0.2%,false,false
,New Motor Vehicle Sales m/m,CAD,2007-01-15T08:30:00Z,None,3.0%,-1.9%,3.0%,false,false
,NZIER Business Confidence,NZD,2007-01-15T16:00:00Z,High,,-19,3,false,false
,PPI y/y,JPY,2007-01-15T18:50:00Z,None,2.5%,2.7%,2.5%,false,false
,RICS House Price Balance,GBP,2007-01-15T19:01:00Z,None,46%,47%,37%,false,false
,Revised Industrial Production m/m,JPY,2007-01-15T23:30:00Z,None,0.7%,0.7%,0.8%,false,false
,CPI y/y,GBP,2007-01-16T04:30:00Z,High,2.8%,2.7%,3.0%,false,false
,Core CPI y/y,GBP,2007-01-16T04:30:00Z,None,1.7%,1.6%,1.8%,false,false
,RPI y/y,GBP,2007-01-16T04:30:00Z,None,4.2%,3.9%,4.4%,false,false
,German ZEW Economic Sentiment,EUR,2007-01-16T05:00:00Z,None,-12.0,-19.0,-3.6,false,false
,ZEW Economic Sentiment,EUR,2007-01-16T05:00:00Z,None,-5.0,-3.0,-1.8,false,false
,MPC Member Sentance Speaks,GBP,2007-01-16T07:00:00Z,None,,,,false,false
,Empire State Manufacturing Index,USD,2007-01-16T08:30:00Z,None,18.0,23.1,9.1,false,false
,BOC Rate Statement,CAD,2007-01-16T09:00:00Z,High,,,,false,false
,Overnight Rate,CAD,2007-01-16T09:00:00Z,High,4.25%,4.25%,4.25%,false,false
,CPI q/q,NZD,2007-01-16T16:45:00Z,High,-0.1%,0.7%,-0.2%,false,false
,FPI m/m,NZD,2007-01-16T16:45:00Z,None,,0.1%,-0.5%,false,false
,MI Leading Index m/m,AUD,2007-01-16T18:30:00Z,None,,0.5%,0.5%,false,false
,Current Account,JPY,2007-01-16T18:50:00Z,None,2.10T,2.02T,1.95T,false,false
,Consumer Confidence,JPY,2007-01-17T00:00:00Z,None,48.0,48.7,45.9,false,false
,German Final CPI m/m,EUR,2007-01-17T02:00:00Z,None,0.8%,0.8%,0.8%,false,false
,Claimant Count Change,GBP,2007-01-17T04:30:00Z,High,-5.0K,-7.9K,-5.5K,false,false
,Average Earnings Index 3m/y,GBP,2007-01-17T04:30:00Z,None,4.2%,4.1%,4.1%,false,false
,Unemployment Rate,GBP,2007-01-17T04:30:00Z,None,5.5%,5.5%,5.5%,false,false
,Final Core CPI y/y,EUR,2007-01-17T05:00:00Z,None,1.5%,1.5%,1.5%,false,false
,Final CPI y/y,EUR,2007-01-17T05:00:00Z,None,1.9%,1.9%,1.9%,false,false
,Trade Balance,EUR,2007-01-17T05:00:00Z,None,2.5B,2.4B,4.5B,false,false
,PPI m/m,USD,2007-01-17T08:30:00Z,High,0.6%,2.0%,0.9%,false,false
,Core PPI m/m,USD,2007-01-17T08:30:00Z,None,0.1%,1.3%,0.2%,false,false
,TIC Long-Term Purchases,USD,2007-01-17T09:00:00Z,High,82.5B,89.3B,68.4B,false,false
,Capacity Utilization Rate,USD,2007-01-17T09:15:00Z,None,81.8%,81.6%,81.8%,false,false
,Industrial Production m/m,USD,2007-01-17T09:15:00Z,None,0.1%,-0.1%,0.4%,false,false
,FOMC Member Mishkin Speaks,USD,2007-01-17T13:00:00Z,None,,,,false,false
,NAHB Housing Market Index,USD,2007-01-17T13:00:00Z,None,33,33,35,false,false
,Beige Book,USD,2007-01-17T14:00:00Z,None,,,,false,false
,Tertiary Industry Activity m/m,JPY,2007-01-17T18:50:00Z,None,0.0%,2.1%,-0.3%,false,false
,RBA Bulletin,AUD,2007-01-17T19:30:00Z,None,,,,false,false
,30-y Bond Auction,JPY,2007-01-17T22:45:00Z,None,,2.52|3.0,2.38|3.3,false,false
,Overnight Call Rate,JPY,2007-01-17T23:00:00Z,High,0.50%,0.25%,0.25%,false,false
,BOJ Monthly Report,JPY,2007-01-18T01:00:00Z,None,,,,false,false
,BOJ Press Conference,JPY,2007-01-18T01:30:00Z,None,,,,false,false
,Retail Sales y/y,CHF,2007-01-18T03:15:00Z,None,1.6%,0.6%,3.3%,false,false
,Italian Trade Balance,EUR,2007-01-18T04:00:00Z,None,-1.12B,-0.86B,-0.92B,false,false
,Spanish 10-y Bond Auction,EUR,2007-01-18T04:37:00Z,None,,3.99|1.8,4.10|2.3,false,false
,UBS Economic Expectations,CHF,2007-01-18T05:00:00Z,None,,-23.7,-10.8,false,false
,ECB Monthly Bulletin,EUR,2007-01-18T05:00:00Z,None,,,,false,false
,MPC Member Besley Speaks,GBP,2007-01-18T06:00:00Z,None,,,,false,false
,Foreign Securities Purchases,CAD,2007-01-18T08:30:00Z,None,-2.48B,-4.18B,11.00B,false,false
,Manufacturing Sales m/m,CAD,2007-01-18T08:30:00Z,None,2.0%,0.2%,2.3%,false,false
,Core CPI m/m,USD,2007-01-18T08:30:00Z,High,0.2%,0.0%,0.2%,false,false
,Core CPI y/y,USD,2007-01-18T08:30:00Z,High,2.6%,2.6%,2.6%,false,false
,CPI y/y,USD,2007-01-18T08:30:00Z,High,2.3%,2.0%,2.5%,false,false
,Building Permits,USD,2007-01-18T08:30:00Z,None,1.53M,1.51M,1.60M,false,false
,CPI m/m,USD,2007-01-18T08:30:00Z,None,0.5%,0.0%,0.5%,false,false
,Housing Starts,USD,2007-01-18T08:30:00Z,None,1.57M,1.57M,1.64M,false,false
,Unemployment Claims,USD,2007-01-18T08:30:00Z,None,315K,298K,290K,false,false
,Fed Chairman Bernanke Testifies,USD,2007-01-18T10:00:00Z,High,,,,false,false
,BOC Monetary Policy Report,CAD,2007-01-18T10:30:00Z,High,,,,false,false
,Crude Oil Inventories,USD,2007-01-18T10:30:00Z,None,0.1M,-5.0M,6.8M,false,false
,Natural Gas Storage,USD,2007-01-18T10:30:00Z,None,-79B,-49B,-89B,false,false
,BOC Press Conference,CAD,2007-01-18T11:15:00Z,High,,,,false,false
,Philly Fed Manufacturing Index,USD,2007-01-18T12:00:00Z,None,3.0,-4.3,8.3,false,false
,Core Retail Sales m/m,NZD,2007-01-18T16:45:00Z,High,0.1%,0.1%,-0.1%,false,false
,Retail Sales m/m,NZD,2007-01-18T16:45:00Z,High,0.0%,0.3%,-0.2%,false,false
,Import Prices q/q,AUD,2007-01-18T19:30:00Z,None,-1.5%,-0.3%,-3.2%,false,false
,Retail Sales m/m,GBP,2007-01-19T04:30:00Z,High,0.5%,0.2%,1.1%,false,false
,M4 Money Supply m/m,GBP,2007-01-19T04:30:00Z,None,0.6%,0.5%,0.9%,false,false
,Public Sector Net Borrowing,GBP,2007-01-19T04:30:00Z,None,7.4B,11.2B,7.2B,false,false
,Wholesale Sales m/m,CAD,2007-01-19T08:30:00Z,None,0.5%,-0.4%,0.1%,false,false
,Prelim UoM Consumer Sentiment,USD,2007-01-19T10:00:00Z,High,92.5,91.7,98.0,false,false
,Prelim UoM Inflation Expectations,USD,2007-01-19T10:00:00Z,None,,2.9%,3.0%,false,false
,Rightmove HPI m/m,GBP,2007-01-21T19:01:00Z,None,,-0.3%,0.5%,false,false
,PPI q/q,AUD,2007-01-21T19:30:00Z,High,0.2%,1.0%,0.2%,false,false
,New Motor Vehicle Sales m/m,AUD,2007-01-21T19:30:00Z,None,,-0.7%,0.8%,false,false
,German PPI m/m,EUR,2007-01-22T02:00:00Z,None,0.1%,0.0%,0.0%,false,false
,PPI m/m,CHF,2007-01-22T03:15:00Z,None,0.1%,0.0%,0.0%,false,false
,German Buba Monthly Report,EUR,2007-01-22T06:00:00Z,None,,,,false,false
,French Consumer Spending m/m,EUR,2007-01-23T01:45:00Z,None,0.3%,0.9%,1.3%,false,false
,Industrial New Orders m/m,EUR,2007-01-23T05:00:00Z,None,1.0%,-0.5%,1.4%,false,false
,CBI Industrial Order Expectations,GBP,2007-01-23T06:00:00Z,None,-5,-5,-9,false,false
,Core CPI m/m,CAD,2007-01-23T07:00:00Z,High,0.0%,0.3%,-0.2%,false,false
,CPI m/m,CAD,2007-01-23T07:00:00Z,None,0.2%,0.2%,0.2%,false,false
,Core Retail Sales m/m,CAD,2007-01-23T08:30:00Z,High,0.5%,-0.8%,0.1%,false,false
,Retail Sales m/m,CAD,2007-01-23T08:30:00Z,None,0.9%,-0.8%,0.2%,false,false
,Leading Index m/m,CAD,2007-01-23T08:30:00Z,None,0.4%,0.5%,0.3%,false,false
,CB Leading Index m/m,USD,2007-01-23T10:00:00Z,None,0.2%,0.0%,0.3%,false,false
,Richmond Manufacturing Index,USD,2007-01-23T10:00:00Z,None,-8,-6,-11,false,false
,BOE Gov King Speaks,GBP,2007-01-23T14:00:00Z,None,,,,false,false
,CB Leading Index m/m,AUD,2007-01-23T18:00:00Z,None,,0.3%,0.2%,false,false
,Monetary Policy Meeting Minutes,JPY,2007-01-23T18:50:00Z,None,,,,false,false
,All Industries Activity m/m,JPY,2007-01-23T18:50:00Z,None,0.0%,1.7%,-0.2%,false,false
,CPI m/m,AUD,2007-01-23T19:30:00Z,High,0.2%,0.9%,-0.1%,false,false
,Trimmed Mean CPI m/m,AUD,2007-01-23T19:30:00Z,None,0.7%,0.7%,0.5%,false,false
,Credit Card Spending y/y,NZD,2007-01-23T20:00:00Z,None,,7.8%,10.1%,false,false
,WEF Annual Meetings,All,2007-01-24T00:00:00Z,None,,,,false,false
,MPC Official Bank Rate Votes,GBP,2007-01-24T04:30:00Z,High,8-0-1,0-0-9,5-0-4,false,false
,Prelim GDP q/q,GBP,2007-01-24T04:30:00Z,High,0.7%,0.7%,0.8%,false,false
,Index of Services 3m/3m,GBP,2007-01-24T04:30:00Z,None,0.9%,1.0%,1.0%,false,false
,German 30-y Bond Auction,EUR,2007-01-24T05:12:00Z,None,,4.23|1.5,4.11|1.2,false,false
,Belgian NBB Business Climate,EUR,2007-01-24T09:00:00Z,None,2.6,2.5,2.1,false,false
,Crude Oil Inventories,USD,2007-01-24T10:30:00Z,None,1.3M,6.8M,0.7M,false,false
,Official Cash Rate,NZD,2007-01-24T15:00:00Z,High,7.25%,7.25%,7.25%,false,false
,RBNZ Rate Statement,NZD,2007-01-24T15:00:00Z,High,,,,false,false
,BusinessNZ Manufacturing Index,NZD,2007-01-24T18:00:00Z,None,,55.1,54.2,false,false
,Trade Balance,JPY,2007-01-24T18:50:00Z,None,0.87T,0.98T,0.66T,false,false
,GDP q/y,CNY,2007-01-24T21:00:00Z,High,10.2%,10.6%,10.4%,false,false
,Industrial Production y/y,CNY,2007-01-24T21:00:00Z,High,15.0%,14.9%,14.7%,false,false
,CPI y/y,CNY,2007-01-24T21:00:00Z,None,1.9%,1.9%,2.8%,false,false
,Fixed Asset Investment ytd/y,CNY,2007-01-24T21:00:00Z,None,26.3%,26.6%,24.5%,false,false
,NBS Press Conference,CNY,2007-01-24T21:00:00Z,None,,,,false,false
,PPI y/y,CNY,2007-01-24T21:00:00Z,None,2.9%,2.8%,3.1%,false,false
,Retail Sales y/y,CNY,2007-01-24T21:00:00Z,None,14.3%,14.1%,14.6%,false,false
,WEF Annual Meetings,All,2007-01-25T00:00:00Z,None,,,,false,false
,Bank Holiday,AUD,2007-01-25T00:00:00Z,None,,,,true,false
,German GfK Consumer Climate,EUR,2007-01-25T02:00:00Z,None,8.6,8.5,4.8,false,false
,German ifo Business Climate,EUR,2007-01-25T04:00:00Z,High,108.9,108.7,107.9,false,false
,Current Account,EUR,2007-01-25T04:00:00Z,None,0.7B,1.8B,-2.0B,false,false
,Italian Retail Sales m/m,EUR,2007-01-25T05:00:00Z,None,0.1%,-0.1%,0.3%,false,false
,Unemployment Claims,USD,2007-01-25T08:30:00Z,None,310K,289K,325K,false,false
,Existing Home Sales,USD,2007-01-25T10:00:00Z,High,6.25M,6.27M,6.22M,false,false
,Natural Gas Storage,USD,2007-01-25T10:30:00Z,None,-174B,-89B,-179B,false,false
,RBNZ Gov Bollard Speaks,NZD,2007-01-25T18:00:00Z,None,,,,false,false
,Tokyo Core CPI y/y,JPY,2007-01-25T18:30:00Z,None,0.2%,0.2%,0.2%,false,false
,National Core CPI y/y,JPY,2007-01-25T18:30:00Z,None,0.2%,0.2%,0.1%,false,false
,SPPI y/y,JPY,2007-01-25T18:50:00Z,None,-0.1%,-0.1%,0.2%,false,false
,WEF Annual Meetings,All,2007-01-26T00:00:00Z,None,,,,false,false
,German Import Prices m/m,EUR,2007-01-26T02:00:00Z,None,0.1%,-0.4%,-0.3%,false,false
,Spanish Unemployment Rate,EUR,2007-01-26T03:00:00Z,None,8.2%,8.2%,8.3%,false,false
,UBS Consumption Indicator,CHF,2007-01-26T04:00:00Z,None,,1.89,1.90,false,false
,ECB President Trichet Speaks,EUR,2007-01-26T04:00:00Z,None,,,,false,false
,M3 Money Supply y/y,EUR,2007-01-26T04:00:00Z,None,9.2%,9.3%,9.7%,false,false
,Private Loans y/y,EUR,2007-01-26T04:00:00Z,None,10.9%,11.2%,10.7%,false,false
,High Street Lending,GBP,2007-01-26T04:30:00Z,None,,78.7K,45.5K,false,false
,Core Durable Goods Orders m/m,USD,2007-01-26T08:30:00Z,High,0.5%,-1.0%,2.3%,false,false
,Durable Goods Orders m/m,USD,2007-01-26T08:30:00Z,None,3.2%,2.2%,3.1%,false,false
,New Home Sales,USD,2007-01-26T10:00:00Z,High,1050K,1069K,1120K,false,false
,WEF Annual Meetings,All,2007-01-27T00:00:00Z,None,,,,false,false
,WEF Annual Meetings,All,2007-01-28T00:00:00Z,None,,,,false,false
,Retail Sales y/y,JPY,2007-01-28T18:50:00Z,None,-0.6%,-0.2%,-0.3%,false,false
,NAB Quarterly Business Confidence,AUD,2007-01-28T19:30:00Z,None,,2,4,false,false
,Eurogroup Meetings,EUR,2007-01-29T00:00:00Z,None,,,,true,false
,CBI Realized Sales,GBP,2007-01-29T06:00:00Z,None,18,25,30,false,false
,Building Consents m/m,NZD,2007-01-29T16:45:00Z,None,,-11.6%,-4.9%,false,false
,Household Spending y/y,JPY,2007-01-29T18:30:00Z,None,-1.2%,-0.7%,-1.9%,false,false
,Unemployment Rate,JPY,2007-01-29T18:30:00Z,None,4.0%,4.0%,4.1%,false,false
