id,title,currency,date,impact,forecast,previous,actual,all_day,tentative
,Index of Services 3m/3m,GBP,2011-03-30T04:30:00Z,None,-0.6%,-0.6%,-0.5%,false,false
,Retail PMI,EUR,2011-03-30T05:00:00Z,None,,49.9,53.5,false,false
,KOF Economic Barometer,CHF,2011-03-30T05:30:00Z,High,2.16,2.19,2.24,false,false
,CBI Realized Sales,GBP,2011-03-30T06:00:00Z,None,-1,6,15,false,false
,Italian 10-y Bond Auction,EUR,2011-03-30T06:28:00Z,None,,4.84|1.3,4.80|1.5,false,false
,Challenger Job Cuts y/y,USD,2011-03-30T07:30:00Z,None,,20.0%,-38.6%,false,false
,ADP Non-Farm Employment Change,USD,2011-03-30T08:15:00Z,High,205K,208K,201K,false,false
,RMPI m/m,CAD,2011-03-30T08:30:00Z,None,0.6%,0.4%,1.8%,false,false
,IPPI m/m,CAD,2011-03-30T08:30:00Z,None,0.4%,0.4%,0.7%,false,false
,Crude Oil Inventories,USD,2011-03-30T10:30:00Z,None,1.6M,2.1M,2.9M,false,false
,MPC Member Fisher Speaks,GBP,2011-03-30T11:30:00Z,None,,,,false,false
,GfK Consumer Confidence,GBP,2011-03-30T19:01:00Z,None,-29,-28,-28,false,false
,Final Manufacturing PMI,JPY,2011-03-30T19:15:00Z,None,,52.9,46.4,false,false
,Building Approvals m/m,AUD,2011-03-30T20:30:00Z,High,4.2%,-11.6%,-7.4%,false,false
,Retail Sales m/m,AUD,2011-03-30T20:30:00Z,High,0.4%,0.4%,0.5%,false,false
,Private Sector Credit m/m,AUD,2011-03-30T20:30:00Z,None,0.3%,0.3%,0.5%,false,false
,Average Cash Earnings y/y,JPY,2011-03-30T21:30:00Z,None,0.3%,0.4%,0.3%,false,false
,ANZ Business Confidence,NZD,2011-03-30T22:00:00Z,High,,34.5,-8.7,false,false
,ECB President Trichet Speaks,EUR,2011-03-30T23:15:00Z,None,,,,false,false
,Housing Starts y/y,JPY,2011-03-31T01:00:00Z,None,7.5%,2.7%,10.1%,false,false
,German Retail Sales m/m,EUR,2011-03-31T02:00:00Z,None,0.4%,0.4%,-0.3%,false,false
,Nationwide HPI m/m,GBP,2011-03-31T02:00:00Z,High,-0.1%,0.7%,0.5%,false,false
,German Unemployment Change,EUR,2011-03-31T03:55:00Z,None,-23K,-54K,-55K,false,false
,BOE Credit Conditions Survey,GBP,2011-03-31T04:30:00Z,None,,,,false,false
,CPI Flash Estimate y/y,EUR,2011-03-31T05:00:00Z,None,2.4%,2.4%,2.6%,false,false
,Italian Prelim CPI m/m,EUR,2011-03-31T05:00:00Z,None,0.4%,0.3%,0.4%,false,false
,MPC Member Miles Speaks,GBP,2011-03-31T06:15:00Z,None,,,,false,false
,GDP m/m,CAD,2011-03-31T08:30:00Z,High,0.5%,0.5%,0.5%,false,false
,Unemployment Claims,USD,2011-03-31T08:30:00Z,High,379K,394K,388K,false,false
,Chicago PMI,USD,2011-03-31T09:45:00Z,None,70.1,71.2,70.6,false,false
,Factory Orders m/m,USD,2011-03-31T10:00:00Z,None,0.7%,3.3%,-0.1%,false,false
,Natural Gas Storage,USD,2011-03-31T10:30:00Z,None,-2B,-6B,12B,false,false
,FOMC Member Tarullo Speaks,USD,2011-03-31T12:45:00Z,None,,,,false,false
,Manufacturing Sales q/q,NZD,2011-03-31T17:45:00Z,None,,0.1%,3.1%,false,false
,AIG Manufacturing Index,AUD,2011-03-31T18:20:00Z,None,,51.1,47.9,false,false
,Tankan Manufacturing Index,JPY,2011-03-31T19:50:00Z,High,6,5,6,false,false
,Tankan Non-Manufacturing Index,JPY,2011-03-31T19:50:00Z,None,2,1,3,false,false
,Manufacturing PMI,CNY,2011-03-31T21:00:00Z,High,54.6,52.2,53.4,false,false
,RatingDog Manufacturing PMI,CNY,2011-03-31T22:30:00Z,None,,52.5,51.8,false,false
,Total Vehicle Sales,USD,2011-04-01T00:00:00Z,None,13.3M,13.4M,13.1M,true,false
,Commodity Prices y/y,AUD,2011-04-01T01:30:00Z,None,,44.9%,41.3%,false,false
,Retail Sales y/y,CHF,2011-04-01T03:15:00Z,High,-0.8%,-2.4%,1.5%,false,false
,Spanish Manufacturing PMI,EUR,2011-04-01T03:15:00Z,None,,52.1,51.6,false,false
,Manufacturing PMI,CHF,2011-04-01T03:30:00Z,None,62.2,63.5,59.3,false,false
,Italian Manufacturing PMI,EUR,2011-04-01T03:45:00Z,None,58.0,59.0,56.2,false,false
,French Final Manufacturing PMI,EUR,2011-04-01T03:50:00Z,None,56.6,56.6,55.4,false,false
,German Final Manufacturing PMI,EUR,2011-04-01T03:55:00Z,None,60.9,60.9,60.9,false,false
,Final Manufacturing PMI,EUR,2011-04-01T04:00:00Z,None,57.7,57.7,57.5,false,false
,Italian Monthly Unemployment Rate,EUR,2011-04-01T04:00:00Z,None,8.5%,8.6%,8.4%,false,false
,Italian Quarterly Unemployment Rate,EUR,2011-04-01T04:00:00Z,None,8.3%,8.4%,8.5%,false,false
,Final Manufacturing PMI,GBP,2011-04-01T04:30:00Z,High,60.7,60.9,57.1,false,false
,Unemployment Rate,EUR,2011-04-01T05:00:00Z,None,9.9%,10.0%,9.9%,false,false
,FOMC Member Plosser Speaks,USD,2011-04-01T08:15:00Z,None,,,,false,false
,Non-Farm Employment Change,USD,2011-04-01T08:30:00Z,High,191K,194K,216K,false,false
,Unemployment Rate,USD,2011-04-01T08:30:00Z,High,8.9%,8.9%,8.8%,false,false
,Average Hourly Earnings m/m,USD,2011-04-01T08:30:00Z,None,0.2%,0.0%,0.0%,false,false
,ISM Manufacturing PMI,USD,2011-04-01T10:00:00Z,High,61.1,61.4,61.2,false,false
,Construction Spending m/m,USD,2011-04-01T10:00:00Z,None,-0.1%,-1.8%,-1.4%,false,false
,FOMC Member Dudley Speaks,USD,2011-04-01T10:00:00Z,None,,,,false,false
,ISM Manufacturing Prices,USD,2011-04-01T10:00:00Z,None,83.1,82.0,85.0,false,false
,Daylight Saving Time Shift,NZD,2011-04-02T10:00:00Z,None,,,,false,false
,Daylight Saving Time Shift,AUD,2011-04-02T12:00:00Z,None,,,,false,false
,Non-Manufacturing PMI,CNY,2011-04-02T21:00:00Z,None,,44.1,60.2,false,false
,Bank Holiday,CNY,2011-04-03T00:00:00Z,None,,,,true,false
,Monetary Base y/y,JPY,2011-04-03T19:50:00Z,None,5.8%,5.6%,16.9%,false,false
,MI Inflation Gauge m/m,AUD,2011-04-03T20:30:00Z,None,,0.2%,0.6%,false,false
,ANZ Job Advertisements m/m,AUD,2011-04-03T21:30:00Z,High,,1.1%,1.3%,false,false
,ANZ Commodity Prices m/m,NZD,2011-04-03T23:00:00Z,None,,2.7%,4.7%,false,false
,Bank Holiday,CNY,2011-04-04T00:00:00Z,None,,,,true,false
,Spanish Unemployment Change,EUR,2011-04-04T03:00:00Z,None,,68.3K,34.4K,false,false
,Sentix Investor Confidence,EUR,2011-04-04T04:30:00Z,None,16.1,17.1,14.2,false,false
,Construction PMI,GBP,2011-04-04T04:30:00Z,High,54.7,56.5,56.4,false,false
,Housing Equity Withdrawal q/q,GBP,2011-04-04T04:30:00Z,None,-5.6B,-6.6B,-7.0B,false,false
,PPI m/m,EUR,2011-04-04T05:00:00Z,None,0.7%,1.3%,0.8%,false,false
,FOMC Member Evans Speaks,USD,2011-04-04T09:30:00Z,None,,,,false,false
,BOC Business Outlook Survey,CAD,2011-04-04T10:30:00Z,High,,,,false,false
,NZIER Business Confidence,NZD,2011-04-04T18:00:00Z,High,,8,-27,false,false
,Fed Chairman Bernanke Speaks,USD,2011-04-04T19:15:00Z,High,,,,false,false
,AIG Services Index,AUD,2011-04-04T19:27:00Z,None,,48.7,46.5,false,false
,Goods Trade Balance,AUD,2011-04-04T21:30:00Z,High,1.15B,1.43B,-0.21B,false,false
,10-y Bond Auction,JPY,2011-04-04T23:45:00Z,None,,1.31|2.9,1.30|4.0,false,false
,Cash Rate,AUD,2011-04-05T00:30:00Z,High,4.75%,4.75%,4.75%,false,false
,RBA Rate Statement,AUD,2011-04-05T00:30:00Z,High,,,,false,false
,Spanish Services PMI,EUR,2011-04-05T03:15:00Z,None,,50.8,48.7,false,false
,Italian Services PMI,EUR,2011-04-05T03:45:00Z,None,52.3,53.1,53.3,false,false
,French Final Services PMI,EUR,2011-04-05T03:50:00Z,None,60.7,60.7,60.4,false,false
,German Final Services PMI,EUR,2011-04-05T03:55:00Z,None,60.1,60.1,60.1,false,false
,Final Services PMI,EUR,2011-04-05T04:00:00Z,None,56.9,56.9,57.2,false,false
,Final Services PMI,GBP,2011-04-05T04:30:00Z,High,52.5,52.6,57.1,false,false
,Retail Sales m/m,EUR,2011-04-05T05:00:00Z,None,0.1%,0.2%,-0.1%,false,false
,10-y Bond Auction,GBP,2011-04-05T06:38:00Z,None,,3.66|2.0,3.88|1.7,false,false
,ISM Services PMI,USD,2011-04-05T10:00:00Z,High,59.8,59.7,57.3,false,false
,GDT Price Index,NZD,2011-04-05T10:30:00Z,None,,-8.4%,-3.8%,false,false
,FOMC Member Plosser Speaks,USD,2011-04-05T11:15:00Z,None,,,,false,false
,FOMC Meeting Minutes,USD,2011-04-05T14:00:00Z,High,,,,false,false
,BRC Shop Price Index y/y,GBP,2011-04-05T19:01:00Z,None,,2.7%,2.4%,false,false
,Home Loans m/m,AUD,2011-04-05T21:30:00Z,High,-2.6%,-6.3%,-5.6%,false,false
,Leading Indicators,JPY,2011-04-06T01:00:00Z,None,104.3%,101.5%,104.2%,false,false
,Foreign Currency Reserves,CHF,2011-04-06T03:00:00Z,High,,208B,206B,false,false
,Lloyds HPI m/m,GBP,2011-04-06T03:00:00Z,High,0.2%,-0.9%,0.1%,false,false
,CPI m/m,CHF,2011-04-06T03:15:00Z,None,0.2%,0.4%,0.6%,false,false
,Manufacturing Production m/m,GBP,2011-04-06T04:30:00Z,High,0.6%,0.9%,0.0%,false,false
,Industrial Production m/m,GBP,2011-04-06T04:30:00Z,None,0.4%,0.3%,-1.2%,false,false
,Final GDP q/q,EUR,2011-04-06T05:00:00Z,None,0.3%,0.3%,0.3%,false,false
,German Factory Orders m/m,EUR,2011-04-06T06:00:00Z,None,0.6%,3.1%,2.4%,false,false
,Ivey PMI,CAD,2011-04-06T10:00:00Z,High,65.7,70.8,73.2,false,false
,NIESR GDP Estimate,GBP,2011-04-06T10:00:00Z,None,,0.1%,0.7%,false,false
,Crude Oil Inventories,USD,2011-04-06T10:30:00Z,None,1.3M,2.9M,2.0M,false,false
,AIG Construction Index,AUD,2011-04-06T19:29:00Z,None,,44.6,39.4,false,false
,Employment Change,AUD,2011-04-06T21:30:00Z,High,22.7K,-8.6K,37.8K,false,false
,Unemployment Rate,AUD,2011-04-06T21:30:00Z,High,5.0%,5.0%,4.9%,false,false
,ECOFIN Meetings,EUR,2011-04-07T00:00:00Z,None,,,,false,false
,Monetary Policy Statement,JPY,2011-04-07T00:10:00Z,High,,,,false,false
,Overnight Call Rate,JPY,2011-04-07T00:10:00Z,High,<0.10%,<0.10%,<0.10%,false,false
,French Trade Balance,EUR,2011-04-07T02:45:00Z,None,-5.6B,-6.1B,-6.6B,false,false
,BOJ Press Conference,JPY,2011-04-07T03:32:00Z,High,,,,false,false
,German Industrial Production m/m,EUR,2011-04-07T06:00:00Z,None,0.6%,2.0%,1.6%,false,false
,French 10-y Bond Auction,EUR,2011-04-07T06:04:00Z,None,,3.61|2.3,3.77|2.5,false,false
,Asset Purchase Facility,GBP,2011-04-07T07:00:00Z,High,200B,200B,200B,false,false
,Official Bank Rate,GBP,2011-04-07T07:00:00Z,High,0.50%,0.50%,0.50%,false,false
,Main Refinancing Rate,EUR,2011-04-07T07:45:00Z,High,1.25%,1.00%,1.25%,false,false
,Building Permits m/m,CAD,2011-04-07T08:30:00Z,High,1.6%,-6.6%,9.9%,false,false
,ECB Press Conference,EUR,2011-04-07T08:30:00Z,High,,,,false,false
,Unemployment Claims,USD,2011-04-07T08:30:00Z,High,385K,392K,382K,false,false
,Natural Gas Storage,USD,2011-04-07T10:30:00Z,None,-51B,12B,-45B,false,false
,Consumer Credit m/m,USD,2011-04-07T15:00:00Z,None,4.8B,4.4B,7.6B,false,false
,Current Account,JPY,2011-04-07T19:50:00Z,None,1.33T,1.09T,1.21T,false,false
,ECOFIN Meetings,EUR,2011-04-08T00:00:00Z,None,,,,false,false
,BOJ Monthly Report,JPY,2011-04-08T01:00:00Z,None,,,,false,false
,Economy Watchers Sentiment,JPY,2011-04-08T01:00:00Z,None,49.6,48.4,27.7,false,false
,Unemployment Rate,CHF,2011-04-08T01:45:00Z,None,3.3%,3.4%,3.3%,false,false
,German Trade Balance,EUR,2011-04-08T02:00:00Z,None,13.3B,11.8B,11.4B,false,false
,French Gov Budget Balance,EUR,2011-04-08T02:45:00Z,None,,-13.4B,-28.0B,false,false
,PPI Input m/m,GBP,2011-04-08T04:30:00Z,High,2.2%,1.4%,3.7%,false,false
,PPI Output m/m,GBP,2011-04-08T04:30:00Z,None,0.7%,0.5%,0.9%,false,false
,CB Leading Index m/m,GBP,2011-04-08T05:00:00Z,None,,0.4%,0.6%,false,false
,Employment Change,CAD,2011-04-08T07:00:00Z,High,27.8K,15.1K,-1.5K,false,false
,Unemployment Rate,CAD,2011-04-08T07:00:00Z,High,7.7%,7.8%,7.7%,false,false
,Housing Starts,CAD,2011-04-08T08:15:00Z,High,180K,184K,189K,false,false
,Final Wholesale Inventories m/m,USD,2011-04-08T10:00:00Z,None,1.1%,1.0%,1.0%,false,false
,FOMC Member Fisher Speaks,USD,2011-04-08T10:15:00Z,None,,,,false,false
,ECOFIN Meetings,EUR,2011-04-09T00:00:00Z,None,,,,false,false
,FOMC Member Yellen Speaks,USD,2011-04-09T14:00:00Z,None,,,,false,false
,USD-Denominated Trade Balance,CNY,2011-04-09T22:04:00Z,High,-3.4B,-7.3B,0.1B,false,false
,Core Machinery Orders m/m,JPY,2011-04-10T19:50:00Z,None,-0.9%,4.2%,-2.3%,false,false
,French Industrial Production m/m,EUR,2011-04-11T02:45:00Z,None,0.5%,0.7%,0.4%,false,false
,Italian Industrial Production m/m,EUR,2011-04-11T04:00:00Z,None,1.4%,-1.7%,1.4%,false,false
,FOMC Member Dudley Speaks,USD,2011-04-11T05:15:00Z,None,,,,false,false
,FOMC Member Evans Speaks,USD,2011-04-11T11:00:00Z,None,,,,false,false
,German Buba President Weber Speaks,EUR,2011-04-11T11:30:00Z,None,,,,false,false
,FOMC Member Yellen Speaks,USD,2011-04-11T12:15:00Z,None,,,,false,false
,BRC Retail Sales Monitor y/y,GBP,2011-04-11T19:01:00Z,None,,-0.4%,-3.5%,false,false
,RICS House Price Balance,GBP,2011-04-11T19:01:00Z,None,-23%,-26%,-23%,false,false
,Monetary Policy Meeting Minutes,JPY,2011-04-11T19:50:00Z,None,,,,false,false
,Bank Lending y/y,JPY,2011-04-11T19:50:00Z,None,,-1.9%,-1.7%,false,false
,M2 Money Stock y/y,JPY,2011-04-11T19:50:00Z,None,2.6%,2.4%,2.7%,false,false
,NAB Business Confidence,AUD,2011-04-11T21:30:00Z,None,,14,9,false,false
,30-y Bond Auction,JPY,2011-04-11T23:45:00Z,None,,2.18|3.6,2.24|3.4,false,false
,German Final CPI m/m,EUR,2011-04-12T02:00:00Z,None,0.5%,0.5%,0.5%,false,false
,Prelim Machine Tool Orders y/y,JPY,2011-04-12T02:00:00Z,None,,73.9%,49.5%,false,false
,CPI y/y,GBP,2011-04-12T04:30:00Z,High,4.4%,4.4%,4.0%,false,false
,Goods Trade Balance,GBP,2011-04-12T04:30:00Z,None,-8.1B,-7.8B,-6.8B,false,false
,RPI y/y,GBP,2011-04-12T04:30:00Z,None,5.5%,5.5%,5.3%,false,false
,Core CPI y/y,GBP,2011-04-12T04:30:00Z,None,3.4%,3.4%,3.2%,false,false
,ONS HPI y/y,GBP,2011-04-12T04:30:00Z,None,1.3%,0.5%,0.7%,false,false
,German ZEW Economic Sentiment,EUR,2011-04-12T05:00:00Z,High,11.7,14.1,7.6,false,false
,ZEW Economic Sentiment,EUR,2011-04-12T05:00:00Z,None,29.8,31.0,19.7,false,false
,FOMC Member Dudley Speaks,USD,2011-04-12T06:15:00Z,None,,,,false,false
,NFIB Small Business Index,USD,2011-04-12T07:30:00Z,None,95.0,94.5,91.9,false,false
,Trade Balance,CAD,2011-04-12T08:30:00Z,High,0.6B,0.4B,0.0B,false,false
,NHPI m/m,CAD,2011-04-12T08:30:00Z,None,0.3%,0.2%,0.4%,false,false
,Trade Balance,USD,2011-04-12T08:30:00Z,High,-44.1B,-47.0B,-45.8B,false,false
,Import Prices m/m,USD,2011-04-12T08:30:00Z,None,2.1%,1.4%,2.7%,false,false
,BOC Rate Statement,CAD,2011-04-12T09:00:00Z,High,,,,false,false
,Overnight Rate,CAD,2011-04-12T09:00:00Z,High,1.00%,1.00%,1.00%,false,false
,RCM/TIPP Economic Optimism,USD,2011-04-12T10:00:00Z,None,45.7,43.0,40.8,false,false
,Federal Budget Balance,USD,2011-04-12T14:00:00Z,None,-163.5B,-222.5B,-188.2B,false,false
,FOMC Member Tarullo Speaks,USD,2011-04-12T14:45:00Z,None,,,,false,false
,FOMC Member Fisher Speaks,USD,2011-04-12T14:50:00Z,None,,,,false,false
,REINZ HPI m/m,NZD,2011-04-12T18:00:00Z,None,,2.3%,0.5%,false,false
,FPI m/m,NZD,2011-04-12T18:45:00Z,None,,0.1%,0.3%,false,false
,Visitor Arrivals m/m,NZD,2011-04-12T18:51:00Z,None,,1.8%,-4.0%,false,false
,PPI y/y,JPY,2011-04-12T19:50:00Z,None,1.9%,1.7%,2.0%,false,false
,Westpac Consumer Sentiment,AUD,2011-04-12T20:30:00Z,None,,-2.4%,1.2%,false,false
,French Final CPI m/m,EUR,2011-04-13T01:30:00Z,None,0.6%,0.5%,0.8%,false,false
,German WPI m/m,EUR,2011-04-13T02:00:00Z,None,1.3%,1.4%,1.3%,false,false
,PPI m/m,CHF,2011-04-13T03:15:00Z,None,0.4%,0.2%,0.4%,false,false
,Claimant Count Change,GBP,2011-04-13T04:30:00Z,High,-3.6K,-8.5K,0.7K,false,false
,Average Earnings Index 3m/y,GBP,2011-04-13T04:30:00Z,None,2.6%,2.3%,2.0%,false,false
,Unemployment Rate,GBP,2011-04-13T04:30:00Z,None,8.0%,8.0%,7.8%,false,false
,Industrial Production m/m,EUR,2011-04-13T05:00:00Z,None,0.8%,0.2%,0.4%,false,false
,German 30-y Bond Auction,EUR,2011-04-13T06:06:00Z,None,,3.58|1.2,3.93|1.5,false,false
,Core Retail Sales m/m,USD,2011-04-13T08:30:00Z,High,0.7%,1.1%,0.8%,false,false
,Retail Sales m/m,USD,2011-04-13T08:30:00Z,High,0.6%,1.1%,0.4%,false,false
,Business Inventories m/m,USD,2011-04-13T10:00:00Z,None,0.8%,1.0%,0.5%,false,false
,JOLTS Job Openings,USD,2011-04-13T10:00:00Z,None,,2.74M,3.09M,false,false
,BOC Monetary Policy Report,CAD,2011-04-13T10:30:00Z,High,,,,false,false
,Crude Oil Inventories,USD,2011-04-13T10:30:00Z,None,0.9M,2.0M,1.6M,false,false
,BOC Press Conference,CAD,2011-04-13T11:15:00Z,High,,,,false,false
,RBA Gov Stevens Speaks,AUD,2011-04-13T13:00:00Z,High,,,,false,false
,President Obama Speaks,USD,2011-04-13T13:30:00Z,None,,,,false,false
,10-y Bond Auction,USD,2011-04-13T14:00:00Z,None,,3.50|3.3,3.49|3.1,false,false
,Beige Book,USD,2011-04-13T14:00:00Z,None,,,,false,false
,German Buba President Weber Speaks,EUR,2011-04-13T17:00:00Z,None,,,,false,false
,MPC Member Posen Speaks,GBP,2011-04-13T18:00:00Z,None,,,,false,false
,BusinessNZ Manufacturing Index,NZD,2011-04-13T18:34:00Z,None,,53.2,50.1,false,false
,Nationwide Consumer Confidence,GBP,2011-04-13T19:01:00Z,None,40,39,44,false,false
,MI Inflation Expectations,AUD,2011-04-13T21:00:00Z,None,,3.6%,3.5%,false,false
,New Motor Vehicle Sales m/m,AUD,2011-04-13T21:30:00Z,None,,0.2%,3.4%,false,false
,G7 Meetings,All,2011-04-14T00:00:00Z,High,,,,true,false
,BRICS Summit,All,2011-04-14T00:00:00Z,None,,,,true,false
,New Loans,CNY,2011-04-14T03:03:00Z,None,603B,536B,679B,false,false
,M2 Money Supply y/y,CNY,2011-04-14T03:03:00Z,None,15.4%,15.7%,16.6%,false,false
,ECB Monthly Bulletin,EUR,2011-04-14T04:00:00Z,None,,,,false,false
,UBS Economic Expectations,CHF,2011-04-14T05:00:00Z,None,,-13.5,8.8,false,false
,30-y Bond Auction,GBP,2011-04-14T06:38:00Z,None,,4.52|1.9,4.32|1.7,false,false
,Manufacturing Sales m/m,CAD,2011-04-14T08:30:00Z,None,0.6%,4.4%,-1.5%,false,false
,New Motor Vehicle Sales m/m,CAD,2011-04-14T08:30:00Z,None,2.8%,3.2%,-0.6%,false,false
,Gov Board Member Danthine Speaks,CHF,2011-04-14T08:30:00Z,None,,,,false,false
,PPI m/m,USD,2011-04-14T08:30:00Z,High,1.1%,1.6%,0.7%,false,false
,Unemployment Claims,USD,2011-04-14T08:30:00Z,High,379K,385K,412K,false,false
,Core PPI m/m,USD,2011-04-14T08:30:00Z,None,0.2%,0.2%,0.3%,false,false
,FOMC Member Duke Speaks,USD,2011-04-14T09:00:00Z,None,,,,false,false
,FOMC Member Kocherlakota Speaks,USD,2011-04-14T09:20:00Z,None,,,,false,false
,Natural Gas Storage,USD,2011-04-14T10:30:00Z,None,34B,-45B,28B,false,false
,FOMC Member Plosser Speaks,USD,2011-04-14T12:30:00Z,None,,,,false,false
,30-y Bond Auction,USD,2011-04-14T13:00:00Z,None,,4.57|3.0,4.53|2.8,false,false
,FOMC Member Tarullo Speaks,USD,2011-04-14T13:15:00Z,None,,,,false,false
,MPC Member Tucker Speaks,GBP,2011-04-14T19:05:00Z,None,,,,false,false
,CPI y/y,CNY,2011-04-14T22:00:00Z,High,5.2%,4.9%,5.4%,false,false
,GDP q/y,CNY,2011-04-14T22:00:00Z,High,9.5%,9.8%,9.7%,false,false
,Fixed Asset Investment ytd/y,CNY,2011-04-14T22:00:00Z,None,25.1%,24.9%,25.0%,false,false
,Industrial Production y/y,CNY,2011-04-14T22:00:00Z,None,14.1%,14.1%,14.8%,false,false
,NBS Press Conference,CNY,2011-04-14T22:00:00Z,None,,,,false,false
,PPI y/y,CNY,2011-04-14T22:00:00Z,None,7.2%,7.2%,7.3%,false,false
,Retail Sales y/y,CNY,2011-04-14T22:00:00Z,None,16.5%,15.8%,17.4%,false,false
,G20 Meetings,All,2011-04-15T00:00:00Z,None,,,,true,false
,Revised Industrial Production m/m,JPY,2011-04-15T00:30:00Z,None,0.4%,0.4%,1.8%,false,false
,Italian Trade Balance,EUR,2011-04-15T04:00:00Z,None,-4.36B,-6.60B,-3.63B,false,false
,Final Core CPI y/y,EUR,2011-04-15T05:00:00Z,None,1.1%,1.0%,1.3%,false,false
,Final CPI y/y,EUR,2011-04-15T05:00:00Z,None,2.6%,2.6%,2.7%,false,false
,Trade Balance,EUR,2011-04-15T05:00:00Z,None,-3.4B,-3.1B,-2.4B,false,false
,Core CPI m/m,USD,2011-04-15T08:30:00Z,High,0.2%,0.2%,0.1%,false,false
,Core CPI y/y,USD,2011-04-15T08:30:00Z,High,1.1%,1.1%,1.2%,false,false
,CPI y/y,USD,2011-04-15T08:30:00Z,High,2.6%,2.1%,2.7%,false,false
,CPI m/m,USD,2011-04-15T08:30:00Z,None,0.5%,0.5%,0.5%,false,false
,Empire State Manufacturing Index,USD,2011-04-15T08:30:00Z,None,17.1,17.5,21.7,false,false
,Gov Council Member Boivin Speaks,CAD,2011-04-15T08:45:00Z,None,,,,false,false
,TIC Long-Term Purchases,USD,2011-04-15T09:00:00Z,High,59.4B,51.1B,26.9B,false,false
,Capacity Utilization Rate,USD,2011-04-15T09:15:00Z,None,77.5%,76.9%,77.4%,false,false
,Industrial Production m/m,USD,2011-04-15T09:15:00Z,None,0.5%,0.1%,0.8%,false,false
,Prelim UoM Consumer Sentiment,USD,2011-04-15T09:55:00Z,High,68.7,67.5,69.6,false,false
,Prelim UoM Inflation Expectations,USD,2011-04-15T09:55:00Z,None,,4.6%,4.6%,false,false
,FOMC Member Evans Speaks,USD,2011-04-15T10:00:00Z,None,,,,false,false
,IMF Meetings,All,2011-04-16T00:00:00Z,None,,,,false,false
,IMF Meetings,All,2011-04-17T00:00:00Z,None,,,,false,false
,BusinessNZ Services Index,NZD,2011-04-17T18:30:00Z,None,,51.1,50.8,false,false
,CPI q/q,NZD,2011-04-17T18:45:00Z,High,1.0%,2.3%,0.8%,false,false
,Rightmove HPI m/m,GBP,2011-04-17T19:01:00Z,None,,0.8%,1.7%,false,false
,German Buba Monthly Report,EUR,2011-04-18T06:00:00Z,None,,,,false,false
,Foreign Securities Purchases,CAD,2011-04-18T08:30:00Z,None,11.23B,13.37B,2.50B,false,false
,NAHB Housing Market Index,USD,2011-04-18T10:00:00Z,None,17,17,16,false,false
,FOMC Member Fisher Speaks,USD,2011-04-18T10:30:00Z,None,,,,false,false
,FOMC Member Fisher Speaks,USD,2011-04-18T12:30:00Z,None,,,,false,false
,Monetary Policy Meeting Minutes,AUD,2011-04-18T21:30:00Z,High,,,,false,false
,Foreign Direct Investment ytd/y,CNY,2011-04-18T21:46:00Z,None,,27.1%,29.4%,false,false
,Caixin Flash Manufacturing PMI,CNY,2011-04-18T22:30:00Z,None,,51.8,51.8,false,false
,Consumer Confidence,JPY,2011-04-19T01:00:00Z,None,39.9,40.6,38.6,false,false
,French Flash Manufacturing PMI,EUR,2011-04-19T03:00:00Z,None,55.2,55.4,56.9,false,false
,French Flash Services PMI,EUR,2011-04-19T03:00:00Z,None,60.1,60.4,63.4,false,false
,German Flash Manufacturing PMI,EUR,2011-04-19T03:30:00Z,None,60.1,60.9,61.7,false,false
,German Flash Services PMI,EUR,2011-04-19T03:30:00Z,None,59.9,60.1,57.7,false,false
,Consumer Confidence,EUR,2011-04-19T03:30:00Z,None,-10,-11,-11,false,false
,Current Account,EUR,2011-04-19T04:00:00Z,None,-2.3B,-5.6B,-7.2B,false,false
,Flash Manufacturing PMI,EUR,2011-04-19T04:00:00Z,None,57.2,57.5,57.7,false,false
,Flash Services PMI,EUR,2011-04-19T04:00:00Z,None,57.0,57.2,56.9,false,false
,Core CPI m/m,CAD,2011-04-19T07:00:00Z,High,0.3%,0.2%,0.7%,false,false
,CPI m/m,CAD,2011-04-19T07:00:00Z,None,0.7%,0.3%,1.1%,false,false
,Leading Index m/m,CAD,2011-04-19T08:30:00Z,None,0.5%,1.1%,0.8%,false,false
,Wholesale Sales m/m,CAD,2011-04-19T08:30:00Z,None,0.1%,1.6%,-0.6%,false,false
,Building Permits,USD,2011-04-19T08:30:00Z,High,0.55M,0.53M,0.59M,false,false
,Housing Starts,USD,2011-04-19T08:30:00Z,None,0.53M,0.51M,0.55M,false,false
,GDT Price Index,NZD,2011-04-19T10:30:00Z,None,,-3.8%,0.1%,false,false
,Tertiary Industry Activity m/m,JPY,2011-04-19T19:50:00Z,None,0.2%,-0.1%,0.8%,false,false
,Trade Balance,JPY,2011-04-19T19:50:00Z,None,0.33T,0.48T,0.10T,false,false
,MI Leading Index m/m,AUD,2011-04-19T20:30:00Z,None,,0.3%,0.4%,false,false
,Import Prices q/q,AUD,2011-04-19T21:30:00Z,None,0.8%,-3.7%,1.4%,false,false
,CB Leading Index m/m,CNY,2011-04-19T22:00:00Z,None,,0.2%,0.3%,false,false
,German PPI m/m,EUR,2011-04-20T02:00:00Z,None,0.8%,0.7%,0.4%,false,false
,MPC Asset Purchase Facility Votes,GBP,2011-04-20T04:30:00Z,High,1-0-8,1-0-8,1-0-8,false,false
