ny_date,ist_time,side,r
2019-03-07,2019-03-07 10:30:00+05:30,-1,-1.0
2019-03-11,2019-03-11 23:30:00+05:30,1,-1.0
2019-03-19,2019-03-19 19:30:00+05:30,1,-1.0
2019-04-08,2019-04-09 07:30:00+05:30,-1,-1.0
2019-04-09,2019-04-09 18:30:00+05:30,-1,-1.0
2019-04-15,2019-04-16 06:30:00+05:30,1,3.0
2019-04-17,2019-04-17 18:30:00+05:30,1,-1.0
2019-04-29,2019-04-29 13:30:00+05:30,1,-1.0
2019-06-14,2019-06-14 16:30:00+05:30,-1,-1.0
2019-06-18,2019-06-18 13:30:00+05:30,-1,-1.0
2019-06-18,2019-06-18 14:30:00+05:30,1,3.0
2019-06-24,2019-06-25 08:30:00+05:30,-1,-1.0
2019-06-26,2019-06-26 15:30:00+05:30,1,-1.0
2019-06-27,2019-06-27 13:30:00+05:30,1,-1.0
2019-06-28,2019-06-28 14:30:00+05:30,1,3.0
2019-07-03,2019-07-03 14:30:00+05:30,1,-1.0
2019-07-05,2019-07-05 18:30:00+05:30,-1,-1.0
2019-07-07,2019-07-08 08:30:00+05:30,-1,-1.0
2019-07-08,2019-07-09 00:30:00+05:30,-1,3.0
2019-07-11,2019-07-11 16:30:00+05:30,-1,-1.0
2019-07-17,2019-07-17 20:30:00+05:30,-1,3.0
2019-07-25,2019-07-25 11:30:00+05:30,1,-1.0
2019-07-30,2019-07-30 13:30:00+05:30,-1,3.0
2019-09-04,2019-09-04 12:30:00+05:30,1,3.0
2019-09-10,2019-09-10 17:30:00+05:30,1,3.0
2019-09-11,2019-09-11 14:30:00+05:30,1,-1.0
2019-09-13,2019-09-13 17:30:00+05:30,1,-1.0
2019-09-17,2019-09-17 18:30:00+05:30,-1,-1.0
2019-09-18,2019-09-19 06:30:00+05:30,1,-1.0
2019-09-19,2019-09-19 18:30:00+05:30,1,-1.0
2019-10-23,2019-10-24 04:30:00+05:30,1,3.0
2019-10-30,2019-10-30 19:30:00+05:30,-1,-1.0
2019-10-31,2019-10-31 15:30:00+05:30,-1,-1.0
2019-11-03,2019-11-04 04:30:00+05:30,1,3.0
2019-11-04,2019-11-04 18:30:00+05:30,1,1.0587470545217752
2019-11-25,2019-11-26 05:30:00+05:30,1,-1.0
2019-11-28,2019-11-29 09:30:00+05:30,-1,-1.0
2019-12-02,2019-12-02 13:30:00+05:30,1,-1.0
2019-12-17,2019-12-18 05:30:00+05:30,-1,-1.0
2019-12-26,2019-12-27 03:30:00+05:30,1,-1.0
2019-12-30,2019-12-30 14:30:00+05:30,-1,3.0
2020-01-17,2020-01-17 10:30:00+05:30,1,-1.0
2020-01-21,2020-01-22 07:30:00+05:30,1,-1.0
2020-02-12,2020-02-12 10:30:00+05:30,1,-1.0
2020-02-17,2020-02-18 07:30:00+05:30,-1,-1.0
2020-02-19,2020-02-20 05:30:00+05:30,1,-1.0
2020-04-01,2020-04-01 21:30:00+05:30,-1,-1.0
2020-04-05,2020-04-06 06:30:00+05:30,1,3.0
2020-04-07,2020-04-07 12:30:00+05:30,1,-1.0
2020-04-09,2020-04-09 19:30:00+05:30,1,-1.0
2020-04-15,2020-04-15 18:30:00+05:30,-1,-1.0
2020-04-17,2020-04-17 16:30:00+05:30,1,-1.0
2020-04-19,2020-04-20 06:30:00+05:30,1,-1.0
2020-04-21,2020-04-21 17:30:00+05:30,-1,-1.0
2020-04-23,2020-04-23 20:30:00+05:30,1,-1.0
2020-04-27,2020-04-27 21:30:00+05:30,1,3.0
2020-04-29,2020-04-29 18:30:00+05:30,1,-1.0
2020-05-06,2020-05-06 15:30:00+05:30,1,-1.0
2020-05-06,2020-05-07 04:30:00+05:30,-1,-1.0
2020-05-07,2020-05-07 21:30:00+05:30,1,-1.0
2020-05-12,2020-05-13 01:30:00+05:30,-1,3.0
2020-05-19,2020-05-19 12:30:00+05:30,1,-1.0
2020-05-22,2020-05-22 09:30:00+05:30,-1,-1.0
2020-05-25,2020-05-25 12:30:00+05:30,1,3.0
2020-05-26,2020-05-26 10:30:00+05:30,1,3.0
2020-05-27,2020-05-28 06:30:00+05:30,1,-1.0
2020-06-03,2020-06-03 13:30:00+05:30,1,3.0
2020-06-03,2020-06-04 00:30:00+05:30,1,-1.0
2020-07-05,2020-07-06 06:30:00+05:30,1,-1.0
2020-07-10,2020-07-10 11:30:00+05:30,-1,-1.0
2020-07-12,2020-07-13 03:30:00+05:30,1,-1.0
2020-07-17,2020-07-18 01:30:00+05:30,1,-1.0
2020-07-20,2020-07-21 01:30:00+05:30,1,-1.0
2020-07-23,2020-07-23 23:30:00+05:30,-1,1.5370148188981307
2020-07-30,2020-07-30 13:30:00+05:30,-1,3.0
2020-08-14,2020-08-14 14:30:00+05:30,-1,-1.0
2020-08-18,2020-08-18 15:30:00+05:30,1,-1.0
2020-08-19,2020-08-20 08:30:00+05:30,-1,-1.0
2020-09-16,2020-09-16 15:30:00+05:30,1,-1.0
2020-09-16,2020-09-17 07:30:00+05:30,-1,-1.0
2020-10-06,2020-10-06 17:30:00+05:30,1,-1.0
2020-10-07,2020-10-08 05:30:00+05:30,1,0.4774501198073611
2020-10-14,2020-10-15 08:30:00+05:30,-1,3.0
2020-10-15,2020-10-15 13:30:00+05:30,-1,-1.0
2020-11-22,2020-11-23 05:30:00+05:30,1,1.2503079576250153
2020-11-27,2020-11-28 01:30:00+05:30,1,-1.0
2020-11-30,2020-11-30 11:30:00+05:30,-1,-1.0
2020-11-30,2020-11-30 17:30:00+05:30,1,-1.0
2020-12-03,2020-12-03 14:30:00+05:30,-1,-1.0
2020-12-09,2020-12-09 13:30:00+05:30,1,-1.0
2020-12-16,2020-12-17 09:30:00+05:30,1,-1.0
2021-02-05,2021-02-05 10:30:00+05:30,1,-1.0
2021-02-07,2021-02-08 05:30:00+05:30,1,-1.0
2021-02-09,2021-02-09 14:30:00+05:30,-1,-1.0
2021-02-12,2021-02-13 01:30:00+05:30,1,-1.0
2021-02-16,2021-02-17 05:30:00+05:30,-1,-1.0
2021-02-17,2021-02-17 20:30:00+05:30,-1,-1.0
2021-03-17,2021-03-17 23:30:00+05:30,1,3.0
2021-03-31,2021-03-31 22:30:00+05:30,1,3.0
2021-04-05,2021-04-06 06:30:00+05:30,1,-1.0
2021-04-06,2021-04-06 12:30:00+05:30,1,-1.0
2021-04-08,2021-04-08 16:30:00+05:30,-1,-1.0
2021-04-09,2021-04-10 01:30:00+05:30,1,-1.0
2021-04-13,2021-04-13 15:30:00+05:30,1,-1.0
2021-04-14,2021-04-14 10:30:00+05:30,1,-1.0
2021-04-14,2021-04-15 00:30:00+05:30,-1,-1.0
2021-04-16,2021-04-16 11:30:00+05:30,1,3.0
2021-04-16,2021-04-16 20:30:00+05:30,1,-1.0
2021-04-28,2021-04-28 19:30:00+05:30,1,-1.0
2021-06-01,2021-06-01 13:30:00+05:30,1,-1.0
2021-06-04,2021-06-04 13:30:00+05:30,1,-1.0
2021-06-09,2021-06-09 15:30:00+05:30,-1,-1.0
2021-06-13,2021-06-14 08:30:00+05:30,1,-1.0
2021-06-16,2021-06-17 06:30:00+05:30,-1,-1.0
2021-07-15,2021-07-15 13:30:00+05:30,-1,-1.0
2021-08-05,2021-08-05 13:30:00+05:30,1,1.911610071842786
2021-08-12,2021-08-12 16:30:00+05:30,1,-1.0
2021-08-26,2021-08-26 12:30:00+05:30,-1,-1.0
2021-08-31,2021-08-31 10:30:00+05:30,1,-1.0
2021-10-14,2021-10-15 00:30:00+05:30,1,-1.0
2021-10-21,2021-10-21 11:30:00+05:30,-1,-1.0
2021-10-22,2021-10-22 17:30:00+05:30,1,-1.0
2021-10-25,2021-10-25 22:30:00+05:30,1,-1.0
2021-11-03,2021-11-04 00:30:00+05:30,1,1.1297556155219783
2021-11-15,2021-11-15 17:30:00+05:30,1,3.0
2021-11-17,2021-11-17 13:30:00+05:30,1,-1.0
2021-11-19,2021-11-19 11:30:00+05:30,1,-1.0
2021-11-19,2021-11-19 17:30:00+05:30,-1,-1.0
2022-02-10,2022-02-10 11:30:00+05:30,1,-1.0
2022-03-22,2022-03-23 07:30:00+05:30,1,-1.0
2022-03-28,2022-03-28 13:30:00+05:30,1,3.0
2022-03-31,2022-03-31 19:30:00+05:30,-1,3.0
2022-04-06,2022-04-06 19:30:00+05:30,-1,-1.0
2022-04-12,2022-04-12 09:30:00+05:30,-1,-1.0
2022-04-19,2022-04-20 05:30:00+05:30,1,3.0
2022-04-21,2022-04-21 16:30:00+05:30,1,-1.0
2022-04-22,2022-04-22 23:30:00+05:30,-1,3.0
2022-05-17,2022-05-18 05:30:00+05:30,1,-1.0
2022-05-18,2022-05-19 06:30:00+05:30,-1,-1.0
2022-05-26,2022-05-26 17:30:00+05:30,1,3.0
2022-05-27,2022-05-27 21:30:00+05:30,1,-1.0
2022-06-01,2022-06-01 21:30:00+05:30,-1,-1.0
2022-06-02,2022-06-02 23:30:00+05:30,1,-1.0
2022-06-06,2022-06-06 18:30:00+05:30,1,-1.0
2022-06-08,2022-06-08 18:30:00+05:30,-1,3.0
2022-06-09,2022-06-10 00:30:00+05:30,-1,3.0
2022-07-26,2022-07-26 16:30:00+05:30,-1,-1.0
2022-07-28,2022-07-28 21:30:00+05:30,1,3.0
2022-08-03,2022-08-03 22:30:00+05:30,1,-1.0
2022-08-09,2022-08-09 17:30:00+05:30,-1,-1.0
2022-08-10,2022-08-11 06:30:00+05:30,1,-1.0
2022-08-12,2022-08-12 15:30:00+05:30,1,-1.0
2022-08-12,2022-08-12 22:30:00+05:30,1,-1.0
2022-08-16,2022-08-16 14:30:00+05:30,1,-1.0
2022-08-16,2022-08-16 23:30:00+05:30,1,-1.0
2022-08-17,2022-08-17 18:30:00+05:30,-1,-1.0
2022-08-19,2022-08-19 12:30:00+05:30,-1,-1.0
2022-10-07,2022-10-07 12:30:00+05:30,-1,3.0
2022-10-21,2022-10-21 13:30:00+05:30,-1,-1.0
2022-10-28,2022-10-28 21:30:00+05:30,1,-1.0
