ny_date,ist_time,side,r
2024-12-17,2024-12-18 06:30:00+05:30,-1,3.0
2024-12-19,2024-12-20 06:30:00+05:30,-1,-1.0
2025-07-09,2025-07-09 14:30:00+05:30,1,-1.0
2025-08-14,2025-08-14 22:30:00+05:30,1,-1.0
2025-08-29,2025-08-29 14:30:00+05:30,-1,-1.0
2025-09-02,2025-09-02 14:30:00+05:30,-1,1.287818854369376
2025-09-16,2025-09-16 22:30:00+05:30,-1,-1.0
2025-09-28,2025-09-29 06:30:00+05:30,1,3.0
2025-10-02,2025-10-02 14:30:00+05:30,1,-1.0
2025-12-05,2025-12-05 10:30:00+05:30,1,1.5787624747180002
2025-12-30,2025-12-30 18:30:00+05:30,1,3.0
2026-01-07,2026-01-07 18:30:00+05:30,1,-1.0
2026-07-02,2026-07-02 18:30:00+05:30,1,-1.0
