ny_date,ist_time,side,r
2023-07-31,2023-07-31 18:30:00+05:30,1,-1.0
2023-10-16,2023-10-17 07:30:00+05:30,-1,-1.0
2023-10-27,2023-10-28 00:30:00+05:30,1,2.0
2023-11-06,2023-11-06 21:30:00+05:30,-1,2.0
2023-11-28,2023-11-28 21:30:00+05:30,1,2.0
2023-12-15,2023-12-15 16:30:00+05:30,1,-1.0
2024-04-11,2024-04-12 00:30:00+05:30,1,2.0
2024-05-27,2024-05-27 09:30:00+05:30,1,2.0
2024-06-05,2024-06-05 21:30:00+05:30,1,2.0
2024-12-30,2024-12-30 19:30:00+05:30,-1,-1.0
2025-04-15,2025-04-16 06:30:00+05:30,1,-1.0
2025-06-17,2025-06-17 15:30:00+05:30,1,2.0
2025-07-06,2025-07-07 04:30:00+05:30,1,-1.0
2025-08-05,2025-08-05 20:30:00+05:30,1,2.0
2025-09-11,2025-09-11 11:30:00+05:30,-1,-1.0
2025-09-15,2025-09-15 20:30:00+05:30,1,-1.0
2025-09-30,2025-09-30 14:30:00+05:30,-1,-1.0
2025-10-31,2025-10-31 22:30:00+05:30,-1,2.0
2025-11-17,2025-11-18 01:30:00+05:30,-1,-1.0
2025-11-24,2025-11-25 00:30:00+05:30,1,2.0
2026-01-20,2026-01-20 14:30:00+05:30,1,-1.0
2026-02-04,2026-02-04 12:30:00+05:30,1,-1.0
2026-04-21,2026-04-21 09:30:00+05:30,-1,2.0
2026-06-09,2026-06-09 20:30:00+05:30,-1,2.0
