ny_date,ist_time,side,r
2010-06-15,2010-06-15 20:30:00+05:30,1,-1.0
2010-06-17,2010-06-17 15:30:00+05:30,1,-1.0
2010-06-21,2010-06-21 23:30:00+05:30,-1,-1.0
2010-06-29,2010-06-29 12:30:00+05:30,-1,-1.0
2010-07-06,2010-07-06 20:30:00+05:30,1,-1.0
2010-07-09,2010-07-09 12:30:00+05:30,1,-1.0
2010-07-11,2010-07-12 07:30:00+05:30,-1,-1.0
2010-07-13,2010-07-13 20:30:00+05:30,1,3.0
2010-08-09,2010-08-10 08:30:00+05:30,-1,-1.0
2010-08-23,2010-08-24 04:30:00+05:30,-1,-1.0
2010-08-30,2010-08-31 06:30:00+05:30,-1,-1.0
2010-09-01,2010-09-01 14:30:00+05:30,1,3.0
2010-09-06,2010-09-06 12:30:00+05:30,1,-1.0
2010-09-07,2010-09-07 14:30:00+05:30,-1,-1.0
2010-09-21,2010-09-22 00:30:00+05:30,1,3.0
2010-11-03,2010-11-04 00:30:00+05:30,1,3.0
2010-11-19,2010-11-19 12:30:00+05:30,1,-1.0
2010-11-22,2010-11-22 23:30:00+05:30,-1,3.0
2010-11-26,2010-11-26 12:30:00+05:30,-1,3.0
2010-12-13,2010-12-13 19:30:00+05:30,1,3.0
2010-12-14,2010-12-14 13:30:00+05:30,1,-1.0
2010-12-16,2010-12-16 21:30:00+05:30,-1,-1.0
2010-12-17,2010-12-17 21:30:00+05:30,-1,0.8838119192342588
2010-12-27,2010-12-27 12:30:00+05:30,1,3.0
2010-12-28,2010-12-28 17:30:00+05:30,1,-1.0
2010-12-30,2010-12-30 19:30:00+05:30,1,3.0
2011-02-03,2011-02-03 19:30:00+05:30,-1,3.0
2011-02-07,2011-02-07 19:30:00+05:30,-1,-1.0
2011-02-08,2011-02-08 21:30:00+05:30,1,-1.0
2011-02-09,2011-02-09 20:30:00+05:30,1,-1.0
2011-02-10,2011-02-10 19:30:00+05:30,-1,3.0
2011-02-14,2011-02-14 18:30:00+05:30,-1,-1.0
2011-02-28,2011-02-28 19:30:00+05:30,1,-1.0
2011-03-02,2011-03-02 20:30:00+05:30,1,3.0
2011-03-04,2011-03-04 20:30:00+05:30,1,-1.0
2011-03-07,2011-03-07 15:30:00+05:30,1,-1.0
2011-03-08,2011-03-08 14:30:00+05:30,-1,3.0
2011-03-10,2011-03-10 13:30:00+05:30,-1,-1.0
2011-03-23,2011-03-23 18:30:00+05:30,-1,-1.0
2011-04-05,2011-04-06 07:30:00+05:30,1,3.0
2011-04-25,2011-04-26 06:30:00+05:30,-1,-1.0
2011-05-30,2011-05-31 05:30:00+05:30,1,3.0
2011-06-02,2011-06-02 16:30:00+05:30,1,-1.0
2011-06-05,2011-06-06 04:30:00+05:30,1,-1.0
2011-06-07,2011-06-07 13:30:00+05:30,1,-1.0
2011-06-09,2011-06-09 18:30:00+05:30,-1,3.0
2011-06-15,2011-06-15 15:30:00+05:30,-1,3.0
2011-07-03,2011-07-04 05:30:00+05:30,1,-1.0
2011-07-05,2011-07-06 00:30:00+05:30,-1,-1.0
2011-07-06,2011-07-06 13:30:00+05:30,-1,3.0
2011-07-26,2011-07-27 06:30:00+05:30,1,-1.0
2011-07-28,2011-07-28 15:30:00+05:30,-1,-1.0
2011-08-17,2011-08-17 17:30:00+05:30,1,-1.0
2011-08-23,2011-08-23 13:30:00+05:30,1,-1.0
2011-08-31,2011-08-31 23:30:00+05:30,-1,3.0
2011-09-01,2011-09-01 20:30:00+05:30,-1,3.0
2011-09-05,2011-09-05 18:30:00+05:30,-1,-1.0
2011-10-12,2011-10-12 23:30:00+05:30,1,-1.0
2011-10-14,2011-10-14 19:30:00+05:30,1,-1.0
2011-10-18,2011-10-18 13:30:00+05:30,-1,-1.0
2011-11-15,2011-11-15 12:30:00+05:30,-1,1.5750867771301291
2011-11-23,2011-11-23 16:30:00+05:30,-1,3.0
2011-11-29,2011-11-29 16:30:00+05:30,1,-1.0
2011-11-30,2011-11-30 13:30:00+05:30,-1,-1.0
