ny_date,ist_time,side,r
2020-09-22,2020-09-23 02:30:00+05:30,-1,-0.05254560591849685
2020-11-05,2020-11-06 02:30:00+05:30,1,-1.0
2020-11-23,2020-11-24 02:30:00+05:30,-1,-1.0
2020-12-17,2020-12-18 02:30:00+05:30,1,-1.0
2021-02-04,2021-02-05 02:30:00+05:30,-1,-1.0
2021-02-17,2021-02-18 02:30:00+05:30,-1,0.8432065447592266
2021-04-15,2021-04-16 02:30:00+05:30,1,3.0
2021-06-16,2021-06-17 02:30:00+05:30,-1,-0.30003717829288945
2021-08-08,2021-08-09 02:30:00+05:30,-1,-1.0
2021-10-25,2021-10-26 02:30:00+05:30,1,-1.0
2021-11-07,2021-11-08 02:30:00+05:30,1,-1.0
2021-12-16,2021-12-17 02:30:00+05:30,1,1.0284914481687226
2022-01-27,2022-01-28 02:30:00+05:30,-1,-1.0
2022-02-11,2022-02-12 02:30:00+05:30,1,3.0
2022-03-07,2022-03-08 02:30:00+05:30,1,-1.0
2022-04-13,2022-04-14 02:30:00+05:30,1,-1.0
2022-04-25,2022-04-26 02:30:00+05:30,-1,0.750506804271703
2022-06-13,2022-06-14 02:30:00+05:30,-1,1.8547722882008866
2022-09-15,2022-09-16 02:30:00+05:30,-1,-1.0
2022-11-06,2022-11-07 02:30:00+05:30,1,2.565746486533438
2023-01-03,2023-01-04 02:30:00+05:30,1,0.8643744030563538
2023-03-19,2023-03-20 02:30:00+05:30,1,-1.0
2023-03-22,2023-03-23 02:30:00+05:30,1,0.9656661226682084
2023-05-18,2023-05-19 02:30:00+05:30,-1,0.622385021080135
2023-08-17,2023-08-18 02:30:00+05:30,-1,-1.0
2023-09-27,2023-09-28 02:30:00+05:30,-1,-1.0
2023-10-19,2023-10-20 02:30:00+05:30,1,-1.0
2023-11-27,2023-11-28 02:30:00+05:30,1,3.0
2023-12-22,2023-12-23 02:30:00+05:30,1,-1.0
2024-02-13,2024-02-14 02:30:00+05:30,-1,-1.0
2024-03-01,2024-03-02 02:30:00+05:30,1,3.0
2024-03-31,2024-04-01 02:30:00+05:30,1,3.0
2024-07-07,2024-07-08 02:30:00+05:30,1,1.7730128511664836
2024-09-12,2024-09-13 02:30:00+05:30,1,2.6194785331420034
2024-11-12,2024-11-13 02:30:00+05:30,-1,-1.0
2024-12-18,2024-12-19 02:30:00+05:30,-1,-1.0
2025-01-07,2025-01-08 02:30:00+05:30,1,3.0
2025-02-24,2025-02-25 02:30:00+05:30,1,-1.0
2025-03-13,2025-03-14 02:30:00+05:30,1,3.0
2025-05-14,2025-05-15 02:30:00+05:30,-1,-1.0
2025-06-02,2025-06-03 02:30:00+05:30,1,-0.13706759184815745
