ny_date,ist_time,side,r
2019-01-06,2019-01-07 06:30:00+05:30,1,2.032617930626856
2019-01-27,2019-01-28 02:30:00+05:30,1,-1.0
2019-01-28,2019-01-28 22:30:00+05:30,-1,-1.0
2019-01-30,2019-01-30 22:30:00+05:30,1,2.1866375166681915
2019-02-15,2019-02-15 22:30:00+05:30,1,1.1349844329914864
2019-03-04,2019-03-04 22:30:00+05:30,-1,-1.0
2019-03-05,2019-03-05 18:30:00+05:30,-1,-1.0
2019-03-24,2019-03-25 02:30:00+05:30,-1,-1.0
2019-03-29,2019-03-29 18:30:00+05:30,1,1.9618612417065737
2019-04-16,2019-04-16 18:30:00+05:30,1,-1.0
2019-04-18,2019-04-18 22:30:00+05:30,1,-1.0
2019-04-25,2019-04-26 02:30:00+05:30,-1,-1.0
2019-05-01,2019-05-02 02:30:00+05:30,-1,-1.0
2019-05-05,2019-05-06 06:30:00+05:30,-1,-1.0
2019-05-10,2019-05-10 10:30:00+05:30,-1,-1.0
2019-05-13,2019-05-13 18:30:00+05:30,-1,-1.0
2019-05-23,2019-05-23 22:30:00+05:30,-1,-1.0
2019-05-28,2019-05-29 06:30:00+05:30,-1,3.0
2019-06-04,2019-06-04 22:30:00+05:30,1,3.0
2019-06-18,2019-06-18 18:30:00+05:30,1,3.0
2019-06-25,2019-06-25 22:30:00+05:30,-1,-1.0
2019-07-01,2019-07-01 14:30:00+05:30,1,-1.0
2019-07-03,2019-07-03 22:30:00+05:30,1,-1.0
2019-07-09,2019-07-09 14:30:00+05:30,-1,-1.0
2019-07-11,2019-07-11 22:30:00+05:30,1,0.2666511711990831
2019-07-31,2019-08-01 02:30:00+05:30,-1,-1.0
2019-08-01,2019-08-02 02:30:00+05:30,-1,3.0
2019-08-14,2019-08-14 22:30:00+05:30,-1,-1.0
2019-08-22,2019-08-22 18:30:00+05:30,1,-1.0
2019-08-23,2019-08-23 22:30:00+05:30,-1,-1.0
2019-08-29,2019-08-29 14:30:00+05:30,1,3.0
2019-09-23,2019-09-23 14:30:00+05:30,-1,-1.0
2019-09-24,2019-09-24 22:30:00+05:30,-1,-1.0
2019-10-01,2019-10-01 22:30:00+05:30,-1,3.0
2019-10-10,2019-10-10 22:30:00+05:30,1,0.9859029851728083
2019-10-25,2019-10-25 22:30:00+05:30,1,3.0
2019-11-07,2019-11-07 14:30:00+05:30,1,3.0
2019-11-19,2019-11-19 14:30:00+05:30,1,-1.0
2019-12-01,2019-12-02 06:30:00+05:30,1,-1.0
2019-12-02,2019-12-02 22:30:00+05:30,-1,3.0
2019-12-06,2019-12-06 18:30:00+05:30,1,3.0
2019-12-19,2019-12-20 02:30:00+05:30,1,3.0
2020-01-07,2020-01-08 06:30:00+05:30,-1,-1.0
2020-01-08,2020-01-09 02:30:00+05:30,1,1.590847843662261
2020-01-23,2020-01-23 10:30:00+05:30,-1,-1.0
2020-01-26,2020-01-27 06:30:00+05:30,-1,3.0
2020-02-03,2020-02-03 14:30:00+05:30,-1,-1.0
2020-02-05,2020-02-05 14:30:00+05:30,1,0.5808446538459269
2020-02-21,2020-02-21 10:30:00+05:30,-1,3.0
2020-03-06,2020-03-06 18:30:00+05:30,-1,3.0
2020-03-12,2020-03-12 10:30:00+05:30,-1,3.0
2020-03-22,2020-03-23 06:30:00+05:30,-1,-1.0
2020-03-25,2020-03-25 14:30:00+05:30,1,0.8754669275985459
2020-04-09,2020-04-09 18:30:00+05:30,1,-0.18741385291938742
2020-04-27,2020-04-27 10:30:00+05:30,1,-1.0
2020-05-08,2020-05-08 22:30:00+05:30,1,-1.0
2020-05-13,2020-05-13 22:30:00+05:30,-1,-1.0
2020-05-18,2020-05-18 22:30:00+05:30,1,2.0338324828582675
2020-06-02,2020-06-02 14:30:00+05:30,1,3.0
2020-06-10,2020-06-11 02:30:00+05:30,-1,3.0
2020-06-15,2020-06-15 18:30:00+05:30,-1,-1.0
2020-06-16,2020-06-16 10:30:00+05:30,1,-1.0
2020-06-21,2020-06-22 02:30:00+05:30,-1,-1.0
2020-06-25,2020-06-25 10:30:00+05:30,-1,-1.0
2020-07-02,2020-07-02 14:30:00+05:30,1,1.376138278055258
2020-07-23,2020-07-23 14:30:00+05:30,1,-1.0
2020-07-24,2020-07-24 10:30:00+05:30,-1,-1.0
2020-08-20,2020-08-20 10:30:00+05:30,-1,-1.0
2020-08-23,2020-08-24 06:30:00+05:30,1,3.0
2020-09-02,2020-09-02 22:30:00+05:30,1,-1.0
2020-09-04,2020-09-04 22:30:00+05:30,-1,-1.0
2020-09-08,2020-09-09 02:30:00+05:30,-1,-1.0
2020-09-17,2020-09-17 10:30:00+05:30,-1,-0.4370953481075788
2020-10-06,2020-10-06 10:30:00+05:30,1,-1.0
2020-10-08,2020-10-08 18:30:00+05:30,1,-1.0
2020-10-21,2020-10-22 06:30:00+05:30,-1,-1.0
2020-10-26,2020-10-26 22:30:00+05:30,-1,3.0
2020-11-05,2020-11-06 02:30:00+05:30,1,1.331466101427294
2020-11-24,2020-11-24 22:30:00+05:30,1,-1.0
2020-11-30,2020-11-30 10:30:00+05:30,-1,-1.0
2020-12-04,2020-12-04 22:30:00+05:30,1,-1.0
2020-12-20,2020-12-21 02:30:00+05:30,1,-1.0
2020-12-21,2020-12-21 14:30:00+05:30,-1,-1.0
2020-12-28,2020-12-28 10:30:00+05:30,1,-1.0
2021-01-04,2021-01-04 22:30:00+05:30,-1,-1.0
2021-01-06,2021-01-06 22:30:00+05:30,1,-1.0
2021-01-17,2021-01-18 02:30:00+05:30,-1,-1.0
2021-01-20,2021-01-20 22:30:00+05:30,1,-1.0
2021-01-26,2021-01-26 10:30:00+05:30,-1,-1.0
2021-01-27,2021-01-28 02:30:00+05:30,-1,-1.0
2021-01-29,2021-01-29 22:30:00+05:30,-1,-1.0
2021-02-04,2021-02-04 22:30:00+05:30,1,1.2348919092167439
2021-02-24,2021-02-24 22:30:00+05:30,1,-1.0
2021-02-28,2021-03-01 02:30:00+05:30,-1,-1.0
2021-03-04,2021-03-05 06:30:00+05:30,-1,-1.0
2021-03-08,2021-03-08 22:30:00+05:30,1,1.3791539874568524
2021-03-24,2021-03-24 10:30:00+05:30,-1,-1.0
2021-03-25,2021-03-25 18:30:00+05:30,-1,-1.0
2021-03-26,2021-03-26 22:30:00+05:30,1,3.0
2021-04-11,2021-04-12 02:30:00+05:30,1,-1.0
2021-04-14,2021-04-14 22:30:00+05:30,1,-1.0
2021-04-28,2021-04-29 02:30:00+05:30,-1,-1.0
2021-05-03,2021-05-03 22:30:00+05:30,1,-1.0
2021-05-06,2021-05-06 18:30:00+05:30,1,3.0
2021-05-12,2021-05-13 02:30:00+05:30,-1,-1.0
2021-05-18,2021-05-19 02:30:00+05:30,-1,-1.0
2021-05-25,2021-05-25 14:30:00+05:30,1,0.3954614161207942
2021-06-14,2021-06-14 22:30:00+05:30,-1,-1.0
2021-06-16,2021-06-17 02:30:00+05:30,-1,3.0
2021-06-24,2021-06-24 22:30:00+05:30,1,0.5740645182768861
2021-07-09,2021-07-09 22:30:00+05:30,1,-1.0
2021-07-26,2021-07-27 02:30:00+05:30,1,-1.0
2021-08-06,2021-08-06 22:30:00+05:30,1,-1.0
2021-08-18,2021-08-19 02:30:00+05:30,-1,-1.0
2021-08-23,2021-08-23 22:30:00+05:30,1,0.14651673218170702
2021-09-07,2021-09-07 22:30:00+05:30,-1,3.0
2021-09-19,2021-09-20 02:30:00+05:30,-1,-1.0
2021-09-26,2021-09-27 06:30:00+05:30,1,-1.0
2021-09-30,2021-09-30 22:30:00+05:30,-1,-1.0
2021-10-07,2021-10-07 14:30:00+05:30,1,-1.0
2021-10-15,2021-10-15 10:30:00+05:30,1,1.7308915813630648
2021-10-31,2021-11-01 06:30:00+05:30,1,3.0
2021-11-10,2021-11-11 02:30:00+05:30,-1,-1.0
2021-11-17,2021-11-17 22:30:00+05:30,-1,3.0
2021-11-30,2021-11-30 22:30:00+05:30,-1,-1.0
2021-12-01,2021-12-02 02:30:00+05:30,-1,-1.0
2021-12-06,2021-12-06 22:30:00+05:30,1,-1.0
2021-12-27,2021-12-27 22:30:00+05:30,1,-1.0
2022-01-14,2022-01-14 22:30:00+05:30,-1,3.0
2022-01-31,2022-01-31 22:30:00+05:30,1,-0.4805003298099032
2022-02-17,2022-02-17 22:30:00+05:30,-1,3.0
2022-02-23,2022-02-24 02:30:00+05:30,-1,-1.0
2022-03-07,2022-03-07 22:30:00+05:30,-1,-1.0
2022-03-15,2022-03-15 14:30:00+05:30,-1,-1.0
2022-03-15,2022-03-16 02:30:00+05:30,1,2.5710367384176442
2022-04-06,2022-04-06 18:30:00+05:30,-1,-1.0
2022-04-20,2022-04-20 18:30:00+05:30,1,-1.0
2022-04-22,2022-04-22 22:30:00+05:30,-1,3.0
2022-05-01,2022-05-02 02:30:00+05:30,-1,-1.0
2022-05-04,2022-05-05 02:30:00+05:30,1,-1.0
2022-05-09,2022-05-10 02:30:00+05:30,-1,0.8510869872320086
2022-05-25,2022-05-25 10:30:00+05:30,1,1.8174503018131676
2022-06-09,2022-06-10 02:30:00+05:30,-1,3.0
2022-06-16,2022-06-16 22:30:00+05:30,-1,-1.0
2022-06-24,2022-06-24 10:30:00+05:30,1,0.8394917326811584
2022-07-08,2022-07-08 18:30:00+05:30,1,-1.0
2022-07-18,2022-07-18 14:30:00+05:30,1,-1.0
2022-07-19,2022-07-20 02:30:00+05:30,1,1.3460401999721008
2022-08-08,2022-08-08 18:30:00+05:30,1,3.0
2022-08-19,2022-08-19 18:30:00+05:30,-1,3.0
2022-08-26,2022-08-26 22:30:00+05:30,-1,3.0
2022-08-31,2022-08-31 14:30:00+05:30,-1,-1.0
2022-09-13,2022-09-14 02:30:00+05:30,-1,3.0
2022-09-23,2022-09-23 14:30:00+05:30,-1,-1.0
2022-10-07,2022-10-07 18:30:00+05:30,-1,-1.0
2022-10-16,2022-10-17 06:30:00+05:30,1,3.0
2022-10-28,2022-10-28 22:30:00+05:30,1,-1.0
2022-11-02,2022-11-03 02:30:00+05:30,-1,-1.0
2022-11-08,2022-11-08 22:30:00+05:30,1,-1.0
2022-11-08,2022-11-09 06:30:00+05:30,1,-1.0
2022-11-10,2022-11-11 02:30:00+05:30,1,-1.0
2022-11-17,2022-11-17 18:30:00+05:30,-1,-1.0
2022-11-22,2022-11-22 22:30:00+05:30,1,-1.0
2022-12-12,2022-12-13 06:30:00+05:30,1,-1.0
2022-12-15,2022-12-15 22:30:00+05:30,-1,-0.1734678865596302
2023-01-03,2023-01-03 14:30:00+05:30,1,-1.0
2023-01-08,2023-01-09 02:30:00+05:30,1,-1.0
2023-01-26,2023-01-27 02:30:00+05:30,1,-1.0
2023-02-16,2023-02-17 02:30:00+05:30,-1,3.0
2023-03-01,2023-03-01 18:30:00+05:30,-1,-1.0
2023-03-03,2023-03-03 22:30:00+05:30,1,-1.0
2023-03-09,2023-03-10 02:30:00+05:30,-1,-1.0
2023-03-21,2023-03-21 18:30:00+05:30,1,-1.0
2023-03-24,2023-03-24 18:30:00+05:30,-1,-1.0
2023-03-29,2023-03-30 02:30:00+05:30,1,2.9999999999999907
2023-04-13,2023-04-13 10:30:00+05:30,1,-1.0
2023-04-28,2023-04-28 22:30:00+05:30,1,-1.0
2023-05-03,2023-05-04 02:30:00+05:30,-1,-1.0
2023-05-10,2023-05-10 22:30:00+05:30,-1,1.8634372298652877
2023-06-02,2023-06-02 22:30:00+05:30,1,-1.0
2023-06-11,2023-06-12 06:30:00+05:30,1,-1.0
2023-06-29,2023-06-29 22:30:00+05:30,1,-1.0
2023-07-10,2023-07-10 10:30:00+05:30,-1,-1.0
2023-07-11,2023-07-11 18:30:00+05:30,1,3.0
2023-07-18,2023-07-18 22:30:00+05:30,1,3.0
2023-07-27,2023-07-27 14:30:00+05:30,1,-1.0
2023-08-03,2023-08-03 14:30:00+05:30,-1,-1.0
2023-08-06,2023-08-07 02:30:00+05:30,-1,-1.0
2023-08-15,2023-08-15 22:30:00+05:30,-1,3.0
2023-08-24,2023-08-25 02:30:00+05:30,-1,-1.0
2023-08-29,2023-08-29 22:30:00+05:30,1,-1.0
2023-09-14,2023-09-14 22:30:00+05:30,1,-1.0
2023-09-19,2023-09-19 22:30:00+05:30,-1,-1.0
2023-09-21,2023-09-21 18:30:00+05:30,-1,3.0
