symbol,tf,gate,exit,side,n,tpm,wr,rr,avg,net,tr,ho,stress3x,verdict
EURUSD,M30,adx25,h12,long,306,3.18014339364971,48.03921568627451,1.0862231311835913,0.002107843137254895,0.6449999999999978,-5.3786000000000005,6.023599999999997,-23.3,FAIL
EURUSD,M30,adx25,h8,long,306,3.18014339364971,50.65359477124183,0.9892709129395217,0.006603267973856215,2.0206000000000017,-4.149000000000001,6.169600000000001,-22.2,FAIL
EURUSD,M30,adx25,be0.5,long,321,3.3360327756913626,31.464174454828658,2.224603869561268,0.007231152647975073,2.3211999999999984,-4.3285,6.649699999999999,-27.7,FAIL
EURUSD,M30,adx30,h20,long,386,4.01155343120519,45.854922279792746,1.1785918826767197,-0.0009911917098445596,-0.38260000000000005,-8.245499999999998,7.862899999999998,-30.0,FAIL
EURUSD,M30,adx30,h12,long,386,4.01155343120519,47.92746113989637,1.1174559522644718,0.014205181347150255,5.483199999999998,-4.264600000000003,9.7478,-24.7,FAIL
EURUSD,M30,adx30,h8,long,386,4.01155343120519,50.77720207253886,1.005869651028043,0.016322538860103625,6.300499999999999,-1.6873999999999985,7.9879000000000016,-24.1,FAIL
EURUSD,M30,adx30,be0.5,long,407,4.229798566063503,30.46683046683047,2.2469708436724556,-0.0054324324324324345,-2.2110000000000007,-6.177899999999999,3.966899999999999,-40.1,FAIL
EURUSD,M30,slope1.0,h20,long,310,3.221713895527484,46.12903225806452,1.1881739314502153,0.009183225806451619,2.8468000000000018,7.647499999999997,-4.800700000000002,-21.6,FAIL
EURUSD,M30,slope1.0,h12,long,310,3.221713895527484,48.38709677419355,1.0843581804038764,0.00817806451612902,2.535199999999996,8.455699999999997,-5.9205000000000005,-21.8,FAIL
EURUSD,M30,slope1.0,h8,long,310,3.221713895527484,50.0,0.998892142475838,-0.0004799999999999987,-0.1487999999999996,4.6752999999999965,-4.8241,-24.6,FAIL
EURUSD,M30,slope1.0,be0.5,long,326,3.38799590303858,28.834355828220858,2.3064103770063458,-0.022907055214723932,-7.4677000000000024,-3.5279000000000025,-3.939800000000001,-32.2,FAIL
EURUSD,M30,slope1.5,h20,long,445,4.624718333902356,47.640449438202246,1.2497984334738812,0.07071573033707865,31.4685,3.4748999999999994,27.993599999999997,-4.7,FAIL
EURUSD,M30,slope1.5,h12,long,445,4.624718333902356,49.66292134831461,1.137248217939036,0.058916629213483146,26.2179,1.7271999999999994,24.490699999999997,-9.5,FAIL
EURUSD,M30,slope1.5,h8,long,445,4.624718333902356,51.01123595505618,1.0321512747793746,0.031775730337078645,14.140199999999997,-1.5131000000000034,15.6533,-21.1,FAIL
EURUSD,M30,slope1.5,be0.5,long,468,4.863748719699556,29.48717948717949,2.3882419836956528,-0.0004378205128205125,-0.20489999999999986,-5.364400000000003,5.1594999999999995,-35.6,FAIL
EURUSD,M30,atrp0.5,h20,long,400,4.157050187777399,49.5,1.2318788235820979,0.10213925000000001,40.855700000000006,13.475100000000005,27.3806,6.5,PASS
EURUSD,M30,atrp0.5,h12,long,400,4.157050187777399,51.5,1.1165937811999358,0.08612174999999998,34.448699999999995,13.557800000000006,20.890900000000002,0.6,PASS
EURUSD,M30,atrp0.5,h8,long,400,4.157050187777399,51.74999999999999,1.0312434981560878,0.04324674999999998,17.298699999999993,6.866799999999996,10.431899999999999,-15.6,FAIL
EURUSD,M30,atrp0.5,be0.5,long,418,4.344117446227382,29.904306220095695,2.391262173913043,0.0066566985645933,2.7824999999999993,-3.6650999999999994,6.447599999999999,-28.0,FAIL
GBPUSD,M15,none,h20,both,5965,26.899940740740742,51.299245599329424,1.0099927043113188,0.02982529756915339,177.90789999999998,179.80920000000003,-1.9013000000000009,-337.3,FAIL
GBPUSD,M15,none,h12,both,6019,27.143460740740743,52.30104668549593,0.9652312546126941,0.024406213656753616,146.901,155.9179,-9.016900000000005,-368.9,FAIL
GBPUSD,M15,none,h8,both,6039,27.233653333333333,52.83987415134956,0.9469824944384029,0.023089799635701274,139.4393,122.832,16.607300000000002,-378.2,FAIL
GBPUSD,M15,none,be0.5,both,6238,28.131069629629632,35.37992946457198,1.9530997444867968,0.021428695094581594,133.67219999999998,89.81349999999999,43.8587,-391.9,FAIL
GBPUSD,M15,adx25,h20,both,4522,20.392545185185185,51.59221583370191,0.9765206277666889,0.018919725785050863,85.555,91.9112,-6.356200000000001,-302.5,FAIL
GBPUSD,M15,adx25,h12,both,4556,20.545872592592595,52.194907813871815,0.9442134476791195,0.012978994732221248,59.13230000000001,76.96429999999998,-17.832,-328.9,FAIL
GBPUSD,M15,adx25,h8,both,4565,20.58645925925926,52.79299014238773,0.9178751059129201,0.01004418400876232,45.851699999999994,44.46320000000001,1.3885000000000018,-342.5,FAIL
GBPUSD,M15,adx25,be0.5,both,4717,21.271922962962964,35.95505617977528,1.8445647386589699,0.011225015899936401,52.94840000000001,13.860400000000006,39.088,-340.1,FAIL
GBPUSD,M15,adx30,h20,both,5160,23.26968888888889,51.4922480620155,0.9926527427123835,0.02501023255813953,129.0528,129.63870000000003,-0.585900000000001,-315.6,FAIL
GBPUSD,M15,adx30,h12,both,5202,23.459093333333335,52.05690119184929,0.9590671362470538,0.017369896193771626,90.3582,99.52640000000001,-9.1682,-354.1,FAIL
GBPUSD,M15,adx30,h8,both,5219,23.535757037037037,52.53880053650124,0.9353858486526229,0.01347842498562943,70.34389999999999,62.70779999999999,7.636099999999999,-374.2,FAIL
GBPUSD,M15,adx30,be0.5,both,5390,24.306903703703703,35.565862708719855,1.8926707944111267,0.014013877551020406,75.53479999999999,35.83330000000003,39.701499999999996,-363.9,FAIL
GBPUSD,M15,slope1.0,h20,both,4364,19.680023703703704,51.374885426214476,0.9946506190722986,0.02365071035747021,103.21170000000001,104.57260000000002,-1.3608999999999973,-276.3,FAIL
GBPUSD,M15,slope1.0,h12,both,4398,19.83335111111111,52.02364711232378,0.9623353945598111,0.018156821282401092,79.8537,86.55519999999999,-6.701499999999998,-299.7,FAIL
GBPUSD,M15,slope1.0,h8,both,4411,19.891976296296296,52.9358422126502,0.9269534814882776,0.01604253003854001,70.76359999999998,58.6108,12.152799999999996,-309.5,FAIL
GBPUSD,M15,slope1.0,be0.5,both,4550,20.518814814814814,35.604395604395606,1.8988178138056289,0.015583384615384617,70.90440000000001,38.89090000000001,32.0135,-326.8,FAIL
GBPUSD,M15,slope1.5,h20,both,5336,24.063383703703703,51.199400299850076,1.0040874105715814,0.024976386806596702,133.274,146.333,-13.059000000000001,-326.5,FAIL
GBPUSD,M15,slope1.5,h12,both,5380,24.261807407407407,52.04460966542751,0.964739918965912,0.019757713754646848,106.29650000000004,125.40579999999999,-19.109299999999998,-354.0,FAIL
GBPUSD,M15,slope1.5,h8,both,5400,24.352,52.70370370370371,0.9338591619358195,0.01545238888888889,83.44290000000001,81.38909999999998,2.0538000000000016,-377.3,FAIL
GBPUSD,M15,slope1.5,be0.5,both,5581,25.168242962962964,35.047482530012545,1.9313993837922863,0.013181132413545958,73.56389999999999,36.04390000000001,37.52,-392.9,FAIL
GBPUSD,M15,atrp0.5,h20,both,4440,20.022755555555555,49.7972972972973,1.0411191756697917,0.0159559009009009,70.8442,67.1799,3.6642999999999954,-331.0,FAIL
GBPUSD,M15,atrp0.5,h12,both,4451,20.072361481481483,51.04470905414513,0.9907574162995111,0.014463423949674231,64.3767,63.344499999999975,1.0321999999999907,-336.8,FAIL
GBPUSD,M15,atrp0.5,h8,both,4461,20.11745777777778,51.80452813270568,0.958307381129996,0.01187188971082717,52.9605,26.873399999999997,26.087100000000003,-349.0,FAIL
