id,symbol,tf,family,params,rr_plan,n,tpm,wr,rr_real,avg_r,net,tr,ho,n_ho,stress3x,stress3x_status,verdict,plateau
ZB-PIV5-JPN225-M30-pad0.25-rr2,JPN225,M30,PIV5,pad0.25,2.0,1321,28.866647523330943,34.44360333080999,1.977759887707668,0.0255659004027794,33.77255443207163,5.967196432829006,27.80535799924263,865,-64.4,Fail,REJECT,0.5
ZB-PIV5-JPN225-M30-pad0.25-rr3,JPN225,M30,PIV5,pad0.25,3.0,1120,24.47437185929649,25.44642857142857,2.8178130434623485,-0.0282766360097749,-31.669832330947983,18.318848605866485,-49.98868093681448,745,-69.8,Fail,REJECT,0.5
"ZB-BOX-JPN225-M30-N24,tight2.5-rr2",JPN225,M30,BOX,"N24,tight2.5",2.0,82,1.7918736539842068,31.70731707317073,1.906063529738196,-0.078565222278133,-6.44234822680691,-11.0,4.557651773193092,59,-9.7,Fail,REJECT,0.0
"ZB-BOX-JPN225-M30-N24,tight2.5-rr3",JPN225,M30,BOX,"N24,tight2.5",3.0,81,1.770021536252692,24.69135802469136,2.75252565901734,-0.0722881794423448,-5.855342534829932,-7.0,1.1446574651700687,58,-10.4,Fail,REJECT,0.0
ZB-CMPX-JPN225-M30-q0.25-rr2,JPN225,M30,CMPX,q0.25,2.0,350,7.648241206030152,34.285714285714285,1.9908267925843568,0.025426328886065,8.899215110122777,-0.1007848898772234,9.0,213,-30.4,Fail,REJECT,1.0
ZB-CMPX-JPN225-M30-q0.25-rr3,JPN225,M30,CMPX,q0.25,3.0,311,6.796008614501077,27.009646302250808,2.8874825502804344,0.0499952868924645,15.548534223556478,-3.1282981286111475,18.67683235216763,188,-25.7,Fail,REJECT,1.0
ZB-PIV5-JPN225-H1-pad0.1-rr2,JPN225,H1,PIV5,pad0.1,2.0,1253,15.479431818181816,33.83878691141261,1.975335316614336,0.0068079716666278,8.530388498284742,17.464093430206496,-8.93370493192176,477,-50.5,Fail,REJECT,0.75
ZB-PIV5-JPN225-H1-pad0.1-rr3,JPN225,H1,PIV5,pad0.1,3.0,1031,12.736866883116884,27.44907856450049,2.715059055003363,0.0196649950427587,20.274609889084225,54.4923285230368,-34.21771863395258,401,-60.7,Fail,REJECT,0.75
ZB-PIV5-JPN225-H1-pad0.25-rr2,JPN225,H1,PIV5,pad0.25,2.0,1226,15.145876623376624,34.01305057096248,1.9649184135006403,0.0084541951021335,10.364843195215707,23.47454452650264,-13.109701331286924,460,-48.2,Fail,REJECT,0.75
ZB-PIV5-JPN225-H1-pad0.25-rr3,JPN225,H1,PIV5,pad0.25,3.0,1009,12.46508116883117,26.660059464816648,2.72226858204727,-0.0076013036138687,-7.669715346393559,26.234427076575603,-33.90414242296915,389,-50.0,Fail,REJECT,0.75
"ZB-BOX-JPN225-H1-N24,tight2.5-rr2",JPN225,H1,BOX,"N24,tight2.5",2.0,24,0.2964935064935065,29.166666666666668,2.0,-0.125,-3.0,3.0,-6.0,6,-6.0,Fail,REJECT,0.0
"ZB-BOX-JPN225-H1-N24,tight2.5-rr3",JPN225,H1,BOX,"N24,tight2.5",3.0,24,0.2964935064935065,20.833333333333336,3.0,-0.1666666666666666,-4.0,2.0,-6.0,6,-8.3,Fail,REJECT,0.0
ZB-CMPX-JPN225-H1-q0.25-rr2,JPN225,H1,CMPX,q0.25,2.0,320,3.9532467532467535,32.5,2.0,-0.025,-8.0,-11.0,3.0,90,-36.3,Fail,REJECT,0.0
ZB-CMPX-JPN225-H1-q0.25-rr3,JPN225,H1,CMPX,q0.25,3.0,279,3.446737012987013,24.372759856630825,2.8442176856519232,-0.0630580551099254,-17.59319737566921,-20.272982680599384,2.6797853049301743,76,-27.7,Fail,REJECT,0.0
ZB-PIV5-JPN225-H4-pad0.1-rr2,JPN225,H4,PIV5,pad0.1,2.0,484,2.8635490767735665,33.264462809917354,1.8692496032926105,-0.0450304853744903,-21.79475492125331,-28.81281073183311,7.018055810579794,121,-24.5,Fail,REJECT,0.0
ZB-PIV5-JPN225-H4-pad0.1-rr3,JPN225,H4,PIV5,pad0.1,3.0,426,2.520396501457726,28.169014084507044,2.420804349615977,-0.0357975751676448,-15.249767021416726,-11.787517025368164,-3.462249996048558,110,-31.5,Fail,REJECT,0.0
ZB-PIV5-JPN225-H4-pad0.25-rr2,JPN225,H4,PIV5,pad0.25,2.0,468,2.7688862973760933,33.97435897435898,1.845583351466152,-0.0328642102452755,-15.380450394788962,-19.238326109930945,3.8578757151419847,124,-17.6,Fail,REJECT,0.0
ZB-PIV5-JPN225-H4-pad0.25-rr3,JPN225,H4,PIV5,pad0.25,3.0,411,2.4316501457725948,28.22384428223844,2.410979553332938,-0.036472155328686,-14.990055840089948,-6.125618247970131,-8.864437592119822,109,-32.6,Fail,REJECT,0.0
"ZB-BOX-JPN225-H4-N24,tight2.5-rr2",JPN225,H4,BOX,"N24,tight2.5",2.0,15,0.0887463556851312,26.666666666666668,1.507108444589978,-0.3314377481093392,-4.971566221640088,-4.971566221640088,0.0,3,-6.6,Fail,REJECT,0.0
"ZB-BOX-JPN225-H4-N24,tight2.5-rr3",JPN225,H4,BOX,"N24,tight2.5",3.0,15,0.0887463556851312,26.666666666666668,0.6819328953317898,-0.551484561244856,-8.27226841867284,-8.06994825676784,-0.2023201619050021,3,-8.5,Fail,REJECT,0.0
ZB-CMPX-JPN225-H4-q0.25-rr2,JPN225,H4,CMPX,q0.25,2.0,129,0.7632186588921283,32.55813953488372,1.9606885803928136,-0.0360548808023397,-4.651079623501822,-1.651079623501822,-3.0,24,-9.5,Fail,REJECT,0.5
ZB-CMPX-JPN225-H4-q0.25-rr3,JPN225,H4,CMPX,q0.25,3.0,111,0.6567230320699708,32.432432432432435,2.601394955254744,0.168019985488025,18.65021838917078,17.65021838917078,1.0,23,7.7,Pass,WATCH,0.5
ZB-PIV5-JPN225-D1-pad0.1-rr2,JPN225,D1,PIV5,pad0.1,2.0,61,0.7535876623376624,40.98360655737705,1.995783969930092,0.2021112981763462,12.32878918875712,-6.28333818041977,18.61212736917689,24,6.4,Pass,REJECT,1.0
ZB-PIV5-JPN225-D1-pad0.1-rr3,JPN225,D1,PIV5,pad0.1,3.0,57,0.7041720779220779,33.33333333333333,2.458355312054249,0.1364736388915111,7.778997416816133,-8.561881272015633,16.340878688831765,21,7.5,Pass,REJECT,1.0
ZB-PIV5-JPN225-D1-pad0.25-rr2,JPN225,D1,PIV5,pad0.25,2.0,58,0.7165259740259741,44.82758620689656,1.917186864907854,0.2777447989466831,16.10919833890762,-3.928343083705103,20.03754142261273,23,11.0,Pass,REJECT,1.0
ZB-PIV5-JPN225-D1-pad0.25-rr3,JPN225,D1,PIV5,pad0.25,3.0,54,0.6671103896103896,35.18518518518518,2.286544230833748,0.1424561054822632,7.692629696042218,-6.206886175300967,13.899515871343183,20,7.4,Pass,REJECT,1.0
"ZB-BOX-JPN225-D1-N24,tight2.5-rr2",JPN225,D1,BOX,"N24,tight2.5",2.0,1,0.0123538961038961,0.0,0.0,-1.0,-1.0,-1.0,0.0,0,-1.0,Fail,REJECT,0.0
"ZB-BOX-JPN225-D1-N24,tight2.5-rr3",JPN225,D1,BOX,"N24,tight2.5",3.0,1,0.0123538961038961,0.0,0.0,-1.0,-1.0,-1.0,0.0,0,-1.0,Fail,REJECT,0.0
ZB-CMPX-JPN225-D1-q0.25-rr2,JPN225,D1,CMPX,q0.25,2.0,4,0.0494155844155844,25.0,2.0,-0.25,-1.0,-1.0,0.0,0,-1.0,Fail,REJECT,0.0
ZB-CMPX-JPN225-D1-q0.25-rr3,JPN225,D1,CMPX,q0.25,3.0,4,0.0494155844155844,25.0,3.0,0.0,0.0,0.0,0.0,0,0.0,Fail,REJECT,0.0
ZB-PIV5-HK50-M15-pad0.1-rr2,HK50,M15,PIV5,pad0.1,2.0,2520,37.111175616836,32.77777777777778,2.0,-0.0166666666666667,-42.000000000000085,9.999999999999922,-52.0,1117,-179.0,Fail,REJECT,0.25
ZB-PIV5-HK50-M15-pad0.1-rr3,HK50,M15,PIV5,pad0.1,3.0,2209,32.53118529269473,25.124490719782703,2.9957647355177617,0.0039115484616346,8.640610551750921,38.94356687108955,-30.30295631933864,965,-91.7,Fail,REJECT,0.25
ZB-PIV5-HK50-M15-pad0.25-rr2,HK50,M15,PIV5,pad0.25,2.0,2508,36.934455732946304,32.77511961722488,2.0,-0.0167464114832536,-42.00000000000007,6.999999999999936,-49.00000000000001,1108,-194.0,Fail,REJECT,0.25
ZB-PIV5-HK50-M15-pad0.25-rr3,HK50,M15,PIV5,pad0.25,3.0,2196,32.339738751814224,24.499089253187613,2.9951914621648275,-0.0211929029229352,-46.53961481876586,17.943566871089565,-64.48318168985543,967,-149.7,Fail,REJECT,0.25
"ZB-BOX-HK50-M15-N24,tight2.5-rr2",HK50,M15,BOX,"N24,tight2.5",2.0,359,5.286869859700049,32.86908077994429,2.0,-0.0139275766016713,-5.00000000000002,-2.0000000000000204,-3.0,153,-19.0,Fail,REJECT,0.5
"ZB-BOX-HK50-M15-N24,tight2.5-rr3",HK50,M15,BOX,"N24,tight2.5",3.0,348,5.124876632801161,26.14942528735632,3.010821144346964,0.0486312632440529,16.923679608930414,1.0,15.923679608930414,149,-10.2,Fail,REJECT,0.5
ZB-CMPX-HK50-M15-q0.25-rr2,HK50,M15,CMPX,q0.25,2.0,1141,16.803115626511854,34.96932515337423,2.0,0.0490797546012269,55.99999999999997,55.0,0.9999999999999716,491,-53.0,Fail,REJECT,1.0
ZB-CMPX-HK50-M15-q0.25-rr3,HK50,M15,CMPX,q0.25,3.0,1034,15.227363328495406,26.30560928433269,3.0,0.0522243713733076,54.00000000000006,55.0,-0.9999999999999468,445,-52.0,Fail,REJECT,1.0
ZB-PIV5-HK50-M30-pad0.1-rr2,HK50,M30,PIV5,pad0.1,2.0,1614,23.76882438316401,33.705080545229244,1.991977601949012,0.0084484606321326,13.635815460262116,-7.9143650916048465,21.55018055186696,695,-76.1,Fail,REJECT,0.75
ZB-PIV5-HK50-M30-pad0.1-rr3,HK50,M30,PIV5,pad0.1,3.0,1331,19.601180454765363,26.296018031555224,2.855668362746075,0.0138286917284993,18.405988690632576,-6.417876181561375,24.823864872193948,589,-57.3,Fail,REJECT,0.75
ZB-PIV5-HK50-M30-pad0.25-rr2,HK50,M30,PIV5,pad0.25,2.0,1568,23.09139816158684,33.609693877551024,1.9951820573846208,0.006665741765939,10.451883088992432,0.9999999999999822,9.45188308899244,675,-72.7,Fail,REJECT,0.75
ZB-PIV5-HK50-M30-pad0.25-rr3,HK50,M30,PIV5,pad0.25,3.0,1300,19.14465408805032,25.846153846153847,2.849218370414713,-0.0051057261608939,-6.637444009162152,-3.271480676821847,-3.365963332340309,574,-72.7,Fail,REJECT,0.75
"ZB-BOX-HK50-M30-N24,tight2.5-rr2",HK50,M30,BOX,"N24,tight2.5",2.0,77,1.133952588292211,35.064935064935064,2.0,0.0519480519480519,4.0,15.0,-11.0,35,1.0,Pass,REJECT,1.0
"ZB-BOX-HK50-M30-N24,tight2.5-rr3",HK50,M30,BOX,"N24,tight2.5",3.0,77,1.133952588292211,27.27272727272727,2.865944067983893,0.0543483821774252,4.184825427661746,11.184825427661746,-7.0,35,-2.6,Fail,REJECT,1.0
ZB-CMPX-HK50-M30-q0.25-rr2,HK50,M30,CMPX,q0.25,2.0,441,6.4944557329463,34.92063492063492,1.9904949219446004,0.0442998140124,19.53621797946844,24.53621797946846,-5.00000000000002,182,-4.6,Fail,REJECT,1.0
ZB-CMPX-HK50-M30-q0.25-rr3,HK50,M30,CMPX,q0.25,3.0,386,5.684489598451863,27.46113989637305,2.936252489437847,0.0809398027989942,31.24276388041177,17.24276388041177,14.0,166,2.5,Pass,DEPLOY-CANDIDATE,1.0
ZB-PIV5-HK50-H1-pad0.1-rr2,HK50,H1,PIV5,pad0.1,2.0,1333,12.735881983678595,33.30832708177044,1.9882671041125304,-0.0046535492426497,-6.203181140452115,-18.127112887855027,11.923931747402913,350,-40.6,Fail,REJECT,0.5
ZB-PIV5-HK50-H1-pad0.1-rr3,HK50,H1,PIV5,pad0.1,3.0,1110,10.60527306967985,27.29729729729729,2.8153445847127885,0.0413733665406796,45.9244368601544,9.742549162963265,36.18188769719112,289,-12.0,Fail,REJECT,0.5
ZB-PIV5-HK50-H1-pad0.25-rr2,HK50,H1,PIV5,pad0.25,2.0,1306,12.47791588198368,33.078101071975496,1.984522006850686,-0.0127633677461041,-16.668958276412006,-30.99450024138478,14.32554196497278,342,-63.1,Fail,REJECT,0.5
ZB-PIV5-HK50-H1-pad0.25-rr3,HK50,H1,PIV5,pad0.25,3.0,1101,10.519284369114878,27.24795640326976,2.8057051964910364,0.0368745324803098,40.59886026082116,1.8774163760279468,38.72144388479321,282,-16.6,Fail,REJECT,0.5
"ZB-BOX-HK50-H1-N24,tight2.5-rr2",HK50,H1,BOX,"N24,tight2.5",2.0,16,0.1528688010043942,37.5,2.0,0.125,2.0,-1.0,3.0,3,2.0,Pass,REJECT,1.0
"ZB-BOX-HK50-H1-N24,tight2.5-rr3",HK50,H1,BOX,"N24,tight2.5",3.0,16,0.1528688010043942,37.5,2.601972435485246,0.3507396633069673,5.611834612911477,0.6118346129114771,5.0,3,5.6,Pass,WATCH,1.0
ZB-CMPX-HK50-H1-q0.25-rr2,HK50,H1,CMPX,q0.25,2.0,368,3.515982423101068,33.69565217391305,2.0,0.0108695652173913,4.0,0.0,4.0,92,-20.0,Fail,REJECT,0.5
ZB-CMPX-HK50-H1-q0.25-rr3,HK50,H1,CMPX,q0.25,3.0,324,3.0955932203389835,24.69135802469136,2.9908461008232377,-0.0145722261529026,-4.721401273540465,6.0,-10.721401273540463,82,-7.7,Fail,REJECT,0.5
ZB-PIV5-HK50-H4-pad0.1-rr2,HK50,H4,PIV5,pad0.1,2.0,474,2.1347181535730138,37.76371308016878,1.9215143205671328,0.1023082330980282,48.494102488465366,46.81288110734039,1.681221381124982,107,36.4,Pass,DEPLOY-CANDIDATE,1.0
ZB-PIV5-HK50-H4-pad0.1-rr3,HK50,H4,PIV5,pad0.1,3.0,419,1.8870187897617992,31.980906921241047,2.4532540075523595,0.1028550078439564,43.09624828661774,51.10703670435802,-8.010788417740278,94,21.7,Pass,REJECT,1.0
ZB-PIV5-HK50-H4-pad0.25-rr2,HK50,H4,PIV5,pad0.25,2.0,466,2.0986891552004736,37.55364806866952,1.908451655577183,0.0916586271939628,42.71292027238669,33.06272660158112,9.650193670805564,108,28.8,Pass,DEPLOY-CANDIDATE,1.0
ZB-PIV5-HK50-H4-pad0.25-rr3,HK50,H4,PIV5,pad0.25,3.0,411,1.8509897913892588,31.38686131386861,2.399314909523682,0.0661396705142964,27.183404581375825,24.766964743139297,2.41643983823652,93,8.6,Pass,DEPLOY-CANDIDATE,1.0
"ZB-BOX-HK50-H4-N24,tight2.5-rr2",HK50,H4,BOX,"N24,tight2.5",2.0,8,0.0360289983725403,25.0,2.0,-0.25,-2.0,-2.0,0.0,3,-2.0,Fail,REJECT,0.0
"ZB-BOX-HK50-H4-N24,tight2.5-rr3",HK50,H4,BOX,"N24,tight2.5",3.0,8,0.0360289983725403,12.5,1.8824235220238568,-0.639697059747018,-5.117576477976144,-5.0,-0.1175764779761432,3,-5.1,Fail,REJECT,0.0
ZB-CMPX-HK50-H4-q0.25-rr2,HK50,H4,CMPX,q0.25,2.0,140,0.6305074715194556,33.57142857142857,1.970822769227583,-0.0025943055034434,-0.3632027704820828,9.636797229517915,-10.0,22,0.6,Pass,REJECT,0.5
ZB-CMPX-HK50-H4-q0.25-rr3,HK50,H4,CMPX,q0.25,3.0,122,0.5494422251812399,27.86885245901639,2.684789998699437,0.0259835952751436,3.169998623567528,9.169998623567528,-6.0,22,-0.4,Fail,REJECT,0.5
ZB-PIV5-HK50-D1-pad0.1-rr2,HK50,D1,PIV5,pad0.1,2.0,79,0.7547897049591965,36.70886075949368,1.5395964506546826,-0.0646769791345688,-5.109481351630935,-9.90637273410612,4.796891382475188,21,-5.3,Fail,REJECT,0.0
ZB-PIV5-HK50-D1-pad0.1-rr3,HK50,D1,PIV5,pad0.1,3.0,74,0.7070182046453234,33.78378378378378,1.87912733371086,-0.0256557998523693,-1.898529189075329,-8.767756477390439,6.869227288315109,20,-2.2,Fail,REJECT,0.0
ZB-PIV5-HK50-D1-pad0.25-rr2,HK50,D1,PIV5,pad0.25,2.0,72,0.6879096045197741,38.88888888888889,1.4884923924861049,-0.0305941061792976,-2.2027756449094307,-3.4150634958057315,1.2122878508963018,19,-2.4,Fail,REJECT,0.0
ZB-PIV5-HK50-D1-pad0.25-rr3,HK50,D1,PIV5,pad0.25,3.0,70,0.6688010043942247,35.714285714285715,1.7848501643499166,-0.0051837222956663,-0.3628605606966459,-3.661930908984595,3.29907034828795,19,-0.6,Fail,REJECT,0.0
"ZB-BOX-HK50-D1-N24,tight2.5-rr2",HK50,D1,BOX,"N24,tight2.5",2.0,3,0.0286629001883239,0.0,0.0,-1.0,-3.0,-2.0,-1.0,1,-3.0,Fail,REJECT,0.0
"ZB-BOX-HK50-D1-N24,tight2.5-rr3",HK50,D1,BOX,"N24,tight2.5",3.0,3,0.0286629001883239,0.0,0.0,-1.0,-3.0,-2.0,-1.0,1,-3.0,Fail,REJECT,0.0
ZB-CMPX-HK50-D1-q0.25-rr2,HK50,D1,CMPX,q0.25,2.0,24,0.2293032015065913,29.166666666666668,2.0240380506706703,-0.1133133751579793,-2.7195210037915034,-4.719521003791503,2.0,7,-2.8,Fail,REJECT,0.5
ZB-CMPX-HK50-D1-q0.25-rr3,HK50,D1,CMPX,q0.25,3.0,23,0.2197489014438167,26.08695652173913,2.882008682733574,0.0121947389655868,0.2804789962084966,-4.719521003791503,5.0,7,0.2,Pass,REJECT,0.5
ZB-PIV5-XAUUSD-M15-pad0.1-rr2,XAUUSD,M15,PIV5,pad0.1,2.0,9041,43.524915388265065,31.965490543081515,1.9991750184463315,-0.041285901288199,-373.2658335466074,-287.26583354660744,-86.0,704,-1002.5,Fail,REJECT,0.0
ZB-PIV5-XAUUSD-M15-pad0.1-rr3,XAUUSD,M15,PIV5,pad0.1,3.0,8250,39.71690653170963,24.4,2.968349425721573,-0.0317014276186501,-261.5367778538637,-202.5349719923196,-59.001805861544106,639,-856.2,Fail,REJECT,0.0
ZB-PIV5-XAUUSD-M15-pad0.25-rr2,XAUUSD,M15,PIV5,pad0.25,2.0,8944,43.05794085086194,32.05500894454383,1.998786683244163,-0.0387320101460138,-346.4190987459481,-291.41909874594813,-55.0,700,-935.7,Fail,REJECT,0.0
ZB-PIV5-XAUUSD-M15-pad0.25-rr3,XAUUSD,M15,PIV5,pad0.25,3.0,8165,39.30770204017081,24.556031843233317,2.969573665967638,-0.0252145356937653,-205.8766839395941,-153.17251336460063,-52.70417057499347,630,-816.1,Fail,REJECT,0.0
"ZB-BOX-XAUUSD-M15-N24,tight2.5-rr2",XAUUSD,M15,BOX,"N24,tight2.5",2.0,1545,7.437893405029259,31.779935275080906,1.9947500534235347,-0.0482703713715498,-74.57772376904455,-71.57772376904455,-3.0,150,-145.1,Fail,REJECT,0.0
"ZB-BOX-XAUUSD-M15-N24,tight2.5-rr3",XAUUSD,M15,BOX,"N24,tight2.5",3.0,1522,7.327167483789341,24.90144546649146,2.9454495080528584,-0.0175171408375962,-26.66108835482155,-40.71714223607182,14.056053881250264,148,-93.7,Fail,REJECT,0.0
ZB-CMPX-XAUUSD-M15-q0.25-rr2,XAUUSD,M15,CMPX,q0.25,2.0,3896,18.75600822394433,32.41786447638604,2.0,-0.0274640657084189,-107.00000000000011,-98.00000000000006,-9.000000000000057,294,-440.0,Fail,REJECT,0.0
ZB-CMPX-XAUUSD-M15-q0.25-rr3,XAUUSD,M15,CMPX,q0.25,3.0,3625,17.451368021508777,24.193103448275863,3.0,-0.0322758620689655,-116.99999999999994,-116.0,-0.9999999999999432,273,-381.0,Fail,REJECT,0.0
ZB-PIV5-XAUUSD-M30-pad0.1-rr2,XAUUSD,M30,PIV5,pad0.1,2.0,5995,28.860952079709,33.57798165137615,1.9758128333025875,-0.0007796223715359,-4.673836117358043,-3.436311767056978,-1.2375243503010962,479,-212.1,Fail,REJECT,0.75
ZB-PIV5-XAUUSD-M30-pad0.1-rr3,XAUUSD,M30,PIV5,pad0.1,3.0,5064,24.37895935473668,27.31042654028436,2.7680272990374357,0.0288979130101766,146.33903148353463,125.90479245834348,20.434239025191168,410,-32.1,Fail,REJECT,0.75
ZB-PIV5-XAUUSD-M30-pad0.25-rr2,XAUUSD,M30,PIV5,pad0.25,2.0,5826,28.04735726712004,33.67662203913491,1.977706050254032,0.0027817894774056,16.206705495365235,10.559835171868343,5.646870323496895,470,-207.4,Fail,REJECT,0.75
ZB-PIV5-XAUUSD-M30-pad0.25-rr3,XAUUSD,M30,PIV5,pad0.25,3.0,4962,23.887913964890085,27.347843611447,2.7628006471151387,0.0288727874551275,143.26677135234306,133.2067062289305,10.06006512341252,400,-13.2,Fail,REJECT,0.75
"ZB-BOX-XAUUSD-M30-N24,tight2.5-rr2",XAUUSD,M30,BOX,"N24,tight2.5",2.0,873,4.202770836628183,33.90607101947308,1.9832741980554736,0.0114928970223655,10.033299100525104,11.033299100525104,-1.0,46,-28.6,Fail,REJECT,1.0
"ZB-BOX-XAUUSD-M30-N24,tight2.5-rr3",XAUUSD,M30,BOX,"N24,tight2.5",3.0,846,4.0727882334334975,27.659574468085108,2.7681139779407298,0.0421055348994029,35.621282524894866,32.51598710737465,3.105295417520216,43,2.9,Pass,WATCH,1.0
ZB-CMPX-XAUUSD-M30-q0.25-rr2,XAUUSD,M30,CMPX,q0.25,2.0,1489,7.168299857662502,37.20617864338482,1.9900841924582915,0.1124960662336423,167.50664262189346,164.50664262189346,3.0,111,77.3,Pass,DEPLOY-CANDIDATE,1.0
ZB-CMPX-XAUUSD-M30-q0.25-rr3,XAUUSD,M30,CMPX,q0.25,3.0,1339,6.446174284358691,28.90216579536968,2.889693083820312,0.1239448383347122,165.96213853017974,160.9621385301797,5.0,99,106.1,Pass,DEPLOY-CANDIDATE,1.0
ZB-PIV5-XAUUSD-H1-pad0.1-rr2,XAUUSD,H1,PIV5,pad0.1,2.0,3161,15.217592914755656,34.07149636191079,1.988332309864207,0.0181236158549528,57.288749717505965,50.358498124147935,6.93025159335804,249,-31.0,Fail,REJECT,1.0
ZB-PIV5-XAUUSD-H1-pad0.1-rr3,XAUUSD,H1,PIV5,pad0.1,3.0,2596,12.497586588644632,26.46379044684129,2.8177509990376066,0.0102669667724237,26.653045741212026,3.979334103040719,22.673711638171305,204,-61.8,Fail,REJECT,1.0
ZB-PIV5-XAUUSD-H1-pad0.25-rr2,XAUUSD,H1,PIV5,pad0.25,2.0,3084,14.846901787126365,33.43060959792477,1.9913672159582043,3.220989038523096e-05,0.0993353019480522,-16.830916291409988,16.93025159335804,239,-54.3,Fail,REJECT,1.0
ZB-PIV5-XAUUSD-H1-pad0.25-rr3,XAUUSD,H1,PIV5,pad0.25,3.0,2551,12.280948916653488,26.381811054488438,2.823512058374946,0.0086632209721596,22.09987669997919,-3.385726664931358,25.485603364910556,199,-39.7,Fail,REJECT,1.0
"ZB-BOX-XAUUSD-H1-N24,tight2.5-rr2",XAUUSD,H1,BOX,"N24,tight2.5",2.0,110,0.5295587537561285,38.18181818181819,2.025731443334963,0.1533068747835815,16.863756226193967,14.863756226193969,2.0,4,16.8,Pass,WATCH,1.0
"ZB-BOX-XAUUSD-H1-N24,tight2.5-rr3",XAUUSD,H1,BOX,"N24,tight2.5",3.0,110,0.5295587537561285,28.18181818181818,2.796225510036959,0.0688185242458673,7.570037667045409,5.537001347937493,2.033036319107916,4,7.7,Pass,WATCH,1.0
ZB-CMPX-XAUUSD-H1-q0.25-rr2,XAUUSD,H1,CMPX,q0.25,2.0,829,3.990947335125732,36.7913148371532,1.9915962205394928,0.1006475841550606,83.43684726454525,79.43684726454525,4.0,65,63.3,Pass,DEPLOY-CANDIDATE,1.0
ZB-CMPX-XAUUSD-H1-q0.25-rr3,XAUUSD,H1,CMPX,q0.25,3.0,726,3.495087774790448,28.92561983471074,2.949246137172436,0.1420969112387422,103.16235755932688,94.29604887145685,8.866308687870056,58,55.6,Pass,DEPLOY-CANDIDATE,1.0
ZB-PIV5-XAUUSD-H4-pad0.1-rr2,XAUUSD,H4,PIV5,pad0.1,2.0,877,4.222027518582952,36.830102622576966,1.937441516955054,0.0812665256147023,71.270742964094,51.771514407760975,19.499228556333016,76,59.5,Pass,DEPLOY-CANDIDATE,1.0
ZB-PIV5-XAUUSD-H4-pad0.1-rr3,XAUUSD,H4,PIV5,pad0.1,3.0,728,3.504716115767832,32.28021978021978,2.5786619122940677,0.1522535456403675,110.84058122618758,93.09725167756594,17.74332954862166,60,97.1,Pass,DEPLOY-CANDIDATE,1.0
ZB-PIV5-XAUUSD-H4-pad0.25-rr2,XAUUSD,H4,PIV5,pad0.25,2.0,837,4.029460699035268,37.03703703703704,1.9526081458376976,0.092570503187328,77.48151116779358,50.98228261146055,26.499228556333016,66,67.5,Pass,DEPLOY-CANDIDATE,1.0
ZB-PIV5-XAUUSD-H4-pad0.25-rr3,XAUUSD,H4,PIV5,pad0.25,3.0,708,3.4084327059939903,32.34463276836158,2.5875877041841813,0.1576430457338609,111.61127637957352,87.86794683095184,23.74332954862166,54,98.8,Pass,DEPLOY-CANDIDATE,1.0
"ZB-BOX-XAUUSD-H4-N24,tight2.5-rr2",XAUUSD,H4,BOX,"N24,tight2.5",2.0,19,0.0914692392851494,31.57894736842105,1.9051956564246195,-0.0825697927080149,-1.5688260614522846,-0.5688260614522846,-1.0,1,-1.6,Fail,REJECT,0.5
"ZB-BOX-XAUUSD-H4-N24,tight2.5-rr3",XAUUSD,H4,BOX,"N24,tight2.5",3.0,19,0.0914692392851494,31.57894736842105,2.183781105231199,0.0054045595466943,0.102686631387193,1.102686631387193,-1.0,1,-0.0,Fail,REJECT,0.5
ZB-CMPX-XAUUSD-H4-q0.25-rr2,XAUUSD,H4,CMPX,q0.25,2.0,259,1.246870156571248,42.47104247104247,1.9791738747789285,0.2652862016435602,68.70912622568211,60.70912622568213,7.999999999999981,13,63.3,Pass,DEPLOY-CANDIDATE,1.0
ZB-CMPX-XAUUSD-H4-q0.25-rr3,XAUUSD,H4,CMPX,q0.25,3.0,223,1.0735600189783332,36.32286995515695,2.599687459976192,0.3075097948792445,68.57468425807153,57.44590516478421,11.128779093287315,10,67.7,Pass,DEPLOY-CANDIDATE,1.0
ZB-PIV5-XAUUSD-D1-pad0.1-rr2,XAUUSD,D1,PIV5,pad0.1,2.0,144,0.6932405503716591,41.66666666666667,1.7017325357313478,0.1188846012074539,17.119382573873366,7.3463697227068865,9.773012851166484,11,13.9,Pass,DEPLOY-CANDIDATE,1.0
ZB-PIV5-XAUUSD-D1-pad0.1-rr3,XAUUSD,D1,PIV5,pad0.1,3.0,133,0.6402846749960462,39.097744360902254,1.8325899332484392,0.1001740816827435,13.323152863804896,0.5152803840195427,12.80787247978535,9,12.8,Pass,WATCH,1.0
ZB-PIV5-XAUUSD-D1-pad0.25-rr2,XAUUSD,D1,PIV5,pad0.25,2.0,136,0.6547271864621225,42.64705882352941,1.760509071211556,0.1658385260447153,22.55403954208128,13.781026690914793,8.773012851166484,12,19.4,Pass,DEPLOY-CANDIDATE,1.0
ZB-PIV5-XAUUSD-D1-pad0.25-rr3,XAUUSD,D1,PIV5,pad0.25,3.0,128,0.6162138225525858,39.84375,1.860150000958016,0.1303197127525873,16.680923232331175,5.634125097158538,11.046798135172637,10,14.1,Pass,DEPLOY-CANDIDATE,1.0
