SYMBOL,UNDERLYING_ASSET,%CHNG,VOLUME,LTP,CATEGORY,DATE
ABSLBANETF,Nifty Bank,0.90,"61,692",61.35,NIFTY_BANK,2026-01-17
SENSEXIETF,SENSEX,0.89,"23,568",961.99,SENSEX,2026-01-17
SNXT50BETA,BSE Sensex Next 50,0.88,"5,447",95.25,SENSEX,2026-01-17
PSUBNKBEES,Nifty PSU Bank,0.87,"56,24,564",100.50,NIFTY_PSU_BANK,2026-01-17
PSUBANK,Nifty PSU Bank,0.86,"44,949",898.30,NIFTY_PSU_BANK,2026-01-17
SDL26BEES,Nifty SDL Apr 2026 Top 20 Equal Weight Index,0.85,"17,68,150",136.50,,2026-01-17
GROWWRLTY,Index,0.84,"1,52,676",9.63,,2026-01-17
BANKADD,DSP Nifty Bank ETF,0.84,"13,748",61.21,NIFTY_BANK,2026-01-17
SNXT30BEES,BSE Sensex Next 30 Index,0.83,"9,911",41.33,SENSEX,2026-01-17
BANKBETF,Bajaj Finserv Nifty Bank ETF,0.83,"7,394",60.83,NIFTY_BANK,2026-01-17
AXISVALUE,Nifty500 Value 50 TRI,0.81,"58,987",32.35,VALUE,2026-01-17
NV20IETF,Nifty50 Value 20,0.79,"9,75,235",15.25,NIFTY_50,2026-01-17
NEXT50ETF,Nifty Next 50 Index,0.79,"13,140",69.80,NIFTY_NEXT_50,2026-01-17
NIF100BEES,Nifty 100 TRI,0.78,"13,182",279.43,NIFTY_100,2026-01-17
GROWWN200,Nifty 200 Index- Total Return Index,0.78,"1,15,303",11.63,NIFTY_200,2026-01-17
MOM50,Nifty 50,0.78,"10,603",267.77,NIFTY_50,2026-01-17
NEXT50ADD,Nifty Next 50 TRI,0.77,"1,891",69.20,NIFTY_NEXT_50,2026-01-17
MOMENTUM30,Nifty 200 Momentum 30 Index,0.75,"8,491",31.08,MOMENTUM,2026-01-17
MOSERVICE,Nifty Services Sector Total Return Index,0.72,"6,477",33.68,SERVICES,2026-01-17
VAL30IETF,Nifty200 Value 30 Index,0.72,"8,36,257",15.35,VALUE,2026-01-17
AXISBNKETF,Nifty Bank,0.72,"10,403",617.01,NIFTY_BANK,2026-01-17
BANKNIFTY1,Nifty Bank,0.70,"14,171",619.75,NIFTY_BANK,2026-01-17
EVIETF,Nifty EV & New Age Automotive ETF,0.65,"1,17,747",31.05,AUTO,2026-01-17
GROWWSC250,Nifty Smallcap 250 Index - TRI,0.64,"1,61,826",9.42,SMALLCAP,2026-01-17
NIFTYQLITY,Aditya Birla Sun Life Nifty 200 Quality 30 ETF,0.64,"81,154",22.16,IT,2026-01-17
MON100,Nasdaq100,0.62,"7,41,220",235.69,NASDAQ,2026-01-17
MONQ50,Nasdaq Q-50 Total Return Index,0.60,"1,42,174",100.35,NASDAQ,2026-01-17
MOALPHA50,Nifty Alpha 50 Total Return Index,0.60,"2,301",50.09,ALPHA,2026-01-17
MOMOMENTUM,Nifty 200 Momentum 30 Total Return Index,0.59,"49,678",62.86,MOMENTUM,2026-01-17
MOMENTUM,Aditya Birla Sun Life Nifty 200 Momentum 30 ETF,0.58,"60,142",31.45,MOMENTUM,2026-01-17
GROWWMOM50,Nifty 500 Momentum 50 Index- Total Return Index,0.58,"1,88,534",10.46,NIFTY_50,2026-01-17
HDFCGROWTH,HDFC NIFTY Growth Sectors 15 ETF,0.57,"6,104",130.16,GROWTH,2026-01-17
DIVIDEND,BSE 500 Dividend Leaders,0.57,"6,873",36.83,DIVIDEND,2026-01-17
GROWWNXT50,Index,0.54,"17,562",69.07,,2026-01-17
SETFNIFBK,Nifty Bank,0.53,"28,246",612.85,NIFTY_BANK,2026-01-17
MSCIINDIA,MSCI India Index,0.52,"5,747",30.79,,2026-01-17
PVTBANKADD,DSP Nifty Private Bank ETF,0.52,"18,546",29.10,NIFTY_PRIVATE_BANK,2026-01-17
OILIETF,Nifty Oil & Gas Index,0.51,"41,60,994",11.94,ENERGY,2026-01-17
MOMIDMTM,Nifty Midcap 150 Momentum 50 Total Return Index,0.50,"24,722",62.37,NIFTY_MIDCAP,2026-01-17
SENSEXBETA,SENSEX,0.49,"1,055",924.72,SENSEX,2026-01-17
GROWWNIFTY,Nifty 50 Index - TRI,0.48,"3,70,050",10.36,NIFTY_50,2026-01-17
MNC,Kotak Nifty MNC ETF,0.48,"55,511",31.25,MNC,2026-01-17
ALPHAETF,Mirae Asset Nifty 200 Alpha 30 ETF,0.48,"5,32,481",24.90,ALPHA,2026-01-17
HDFCNIFBAN,Nifty Bank,0.47,"10,35,939",61.40,NIFTY_BANK,2026-01-17
HDFCNEXT50,HDFC NIFTY NEXT 50 ETF,0.47,"58,869",70.10,NIFTY_NEXT_50,2026-01-17
ALPHA,NIFTY Alpha 50 Index,0.46,"14,01,473",47.83,ALPHA,2026-01-17
FINIETF,ICICI Prudential Nifty Financial Services Ex-Bank ETF,0.46,"5,39,721",32.44,FINANCIAL_SERVICES,2026-01-17
TOP15IETF,Nifty Top 15 Equal Weight Index,0.46,"27,27,448",10.86,,2026-01-17
NEXT50BETA,Nifty Next 50,0.45,"41,231",74.32,NIFTY_NEXT_50,2026-01-17
MID150BEES,Nifty Midcap 150 TRI,0.45,"5,73,756",227.65,NIFTY_MIDCAP,2026-01-17
MOLOWVOL,Nifty Midcap 100 TRI,0.44,"10,219",38.80,LOW_VOLATILITY,2026-01-17
NPBET,Nifty Private Bank Index,0.42,"2,076",296.83,NIFTY_BANK,2026-01-17
MOPSE,Nifty PSE Total Return Index,0.42,"1,067",100.49,,2026-01-17
HDFCNIF100,HDFC NIFTY 100 ETF,0.41,"88,701",27.12,NIFTY_100,2026-01-17
GROWWSLVR,Commodity-Silver,0.40,"23,29,584",276.00,SILVER,2026-01-17
MIDQ50ADD,Nifty Midcap 150 Quality 50 Index,0.39,"2,464",244.11,NIFTY_MIDCAP,2026-01-17
AONENIFTY,Nifty 50 Index,0.38,"3,62,283",10.56,NIFTY_50,2026-01-17
NIFTYBETF,Bajaj Finserv Nifty 50 ETF,0.38,"2,105",263.03,NIFTY_50,2026-01-17
HDFCQUAL,HDFC NIFTY100 Quality 30 ETF,0.38,"6,551",60.47,QUALITY,2026-01-17
MOREALTY,Motilal Oswal Nifty Realty ETF,0.38,"6,59,285",85.33,REALTY,2026-01-17
MOM30IETF,ICICI Prudential Nifty 200 Momentum 30 ETF,0.38,"5,49,765",31.53,MOMENTUM,2026-01-17
TOP100CASE,Zerodha Nifty 100 ETF,0.36,"8,38,071",11.00,NIFTY_100,2026-01-17
NIF100IETF,Nifty 100,0.34,"1,69,837",29.28,NIFTY_100,2026-01-17
LOWVOL,Mirae Asset Nifty 100 Low Volatility 30 ETF,0.33,7,214.49,LOW_VOLATILITY,2026-01-17
GOLD360,Commodity-Gold,0.33,"27,988",138.70,GOLD,2026-01-17
SENSEXETF,Mirae Asset S&P BSE Sensex ETF,0.32,"14,301",85.75,SENSEX,2026-01-17
HDFCPVTBAN,HDFC NIFTY Private Bank ETF,0.31,"41,074",29.07,NIFTY_PRIVATE_BANK,2026-01-17
INFRAIETF,ICICI Prudential Nifty Infrastructure ETF,0.30,"1,64,419",95.52,INFRASTRUCTURE,2026-01-17
HDFCVALUE,HDFC NIFTY50 Value 20 ETF,0.26,"3,994",140.21,VALUE,2026-01-17
AXISNIFTY,Nifty 50,0.26,"19,941",282.58,NIFTY_50,2026-01-17
NIFTYADD,Nifty 50 Index,0.25,"14,415",269.30,NIFTY_50,2026-01-17
COMMOIETF,ICICI Prudential Nifty Commodities ETF,0.25,"1,75,757",97.99,COMMODITIES,2026-01-17
ALPL30IETF,Nifty Alpha Low-Volatility 30 Index,0.25,"8,25,981",27.74,ALPHA,2026-01-17
PVTBANIETF,Nifty Private Bank Index,0.24,"7,84,892",28.84,NIFTY_BANK,2026-01-17
ESG,NIFTY100 ESG SECTOR LEADERS,0.23,"5,707",44.03,ESG,2026-01-17
GROWWEV,Nifty EV and New Age Automotive Index,0.23,"1,35,337",30.69,AUTO,2026-01-17
BSLNIFTY,Nifty 50,0.23,"23,30,516",30.00,NIFTY_50,2026-01-17
IVZINNIFTY,Nifty 50,0.23,58,"2,934.39",NIFTY_50,2026-01-17
LOWVOL1,Kotak Nifty 100 Low Vol 30 ETF,0.23,"1,02,576",21.92,LOW_VOLATILITY,2026-01-17
SETFNN50,Nifty Next 50,0.23,"46,592",733.91,NIFTY_50,2026-01-17
NIFTYIETF,Nifty 50,0.22,"7,09,323",289.74,NIFTY_50,2026-01-17
MOINFRA,BSE India Infrastructure Total Return Index,0.22,"5,563",58.73,INFRASTRUCTURE,2026-01-17
NIFTY1,Nifty 50,0.22,"2,31,446",283.60,NIFTY_50,2026-01-17
NIFTYETF,Nifty 50,0.21,"95,905",277.65,NIFTY_50,2026-01-17
QNIFTY,Nifty 50,0.21,"1,079","2,810.00",NIFTY_50,2026-01-17
SETFNIF50,Nifty 50,0.21,"7,73,122",275.26,NIFTY_50,2026-01-17
MOMENTUM50,Nifty 500 Momentum 50 Total Return Index,0.21,"2,16,337",51.50,MOMENTUM,2026-01-17
GROWWNET,Index,0.20,"3,35,919",10.16,,2026-01-17
ENIFTY,Nifty 50 TRI,0.20,"4,032",25.65,NIFTY_50,2026-01-17
IDFNIFTYET,Nifty 50,0.20,"3,059",282.40,NIFTY_50,2026-01-17
NIFTYCASE,Nifty Index 50 Index,0.20,"9,02,060",10.24,,2026-01-17
QUALITY30,Nifty200 Quality 30 Index,0.19,"16,039",21.48,QUALITY,2026-01-17
MONEXT50,Nifty Next 50 Total Return Index,0.18,"1,564",68.58,NIFTY_NEXT_50,2026-01-17
MID150CASE,Zerodha Nifty Midcap 150 ETF,0.18,"14,16,591",11.00,NIFTY_MIDCAP,2026-01-17
HDFCSENSEX,SENSEX,0.18,"90,072",94.24,SENSEX,2026-01-17
HDFCMID150,HDFC NIFTY Midcap 150 ETF,0.18,"3,87,883",22.23,NIFTY_MIDCAP,2026-01-17
HDFCNIFTY,Nifty 50,0.18,"1,05,916",287.95,NIFTY_50,2026-01-17
LICNFNHGP,Nifty 100,0.16,271,285.58,NIFTY_100,2026-01-17
BBETF0432,Nifty BHARAT Bond Index - April 2032,0.15,"1,916","1,311.00",,2026-01-17
EMULTIMQ,Nifty500 Multicap Momentum Quality 50 Total Return Index,0.15,"31,043",41.38,NIFTY_50,2026-01-17
BFSI,Nifty Financial Services Index,0.14,"5,07,912",28.47,FINANCIAL_SERVICES,2026-01-17
BSLSENETFG,BSE SENSEX Index,0.14,"1,890",83.52,SENSEX,2026-01-17
GROWWMC150,Nifty Midcap 150 Index - TRI,0.13,464,219.00,NIFTY_MIDCAP,2026-01-17
MSCIADD,MSCI India Index,0.13,"2,787",30.41,,2026-01-17
GOLDBEES,Gold,0.12,"6,53,56,923",118.15,GOLD,2026-01-17
MAHKTECH,Hang Seng TECH Total Return Index,0.11,"4,81,489",27.25,IT,2026-01-17
LTGILTBEES,NIFTY 8-13 yr G-Sec Index,0.10,"14,43,216",29.22,GSEC,2026-01-17
CHEMICAL,Nifty Chemicals Index (TRI),0.10,"2,35,419",28.82,,2026-01-17
MIDCAPIETF,Nifty Midcap 150,0.09,"14,33,312",22.67,NIFTY_MIDCAP,2026-01-17
LICNETFSEN,SENSEX,0.09,91,936.65,SENSEX,2026-01-17
NIFTYBEES,Nifty 50,0.08,"60,31,692",290.90,NIFTY_50,2026-01-17
GOLDIETF,Gold,0.08,"1,39,12,585",122.38,GOLD,2026-01-17
LICNETFN50,Nifty 50,0.08,795,285.64,NIFTY_50,2026-01-17
EQUAL50,Nifty50 Equal Weight,0.07,904,334.00,QUALITY,2026-01-17
GROWWLIQID,Nifty 1D Rate Index,0.06,"1,67,488",107.52,LIQUID,2026-01-17
GSEC10IETF,ICICI Prudential Nifty 10 yr Benchmark G-Sec ETF,0.06,"1,775",259.15,GSEC,2026-01-17
NEXT50IETF,Nifty Next 50,0.06,"4,40,411",72.30,NIFTY_NEXT_50,2026-01-17
HDFCBSE500,HDFC S&P BSE 500 ETF,0.05,"22,482",37.71,,2026-01-17
MIDCAPADD,Nifty Midcap 150 Index,0.05,"2,189",22.01,NIFTY_MIDCAP,2026-01-17
LIQGRWBEES,Liquid,0.04,"70,859","1,024.51",LIQUID,2026-01-17
SBILIQETF,Nifty 1D Rate Index,0.04,"2,45,892","1,023.22",LIQUID,2026-01-17
HDFCLIQUID,HDFC Nifty 1D Rate Liquid ETF,0.04,"63,777","1,044.88",LIQUID,2026-01-17
CASHIETF,BSE Liquid Rate Index,0.04,"1,74,013","1,046.00",LIQUID,2026-01-17
LIQUIDPLUS,Nifty 1D Rate Index,0.04,"77,837","1,068.93",LIQUID,2026-01-17
AONELIQUID,Nifty 1D Rate Index,0.04,"10,953","1,043.43",LIQUID,2026-01-17
LIQUIDBETF,Bajaj Finserv Nifty 1D Rate Liquid ETF,0.04,"3,28,293","1,065.62",LIQUID,2026-01-17
ELIQUID,Nifty 1D Rate Index (Debt Index),0.04,"1,154","1,015.06",LIQUID,2026-01-17
LIQUIDCASE,Zerodha Nifty 1D Rate Liquid ETF,0.04,"1,56,28,686",112.36,LIQUID,2026-01-17
LIQUID1,Kotak Nifty 1D Rate Liquid ETF,0.04,"2,63,325","1,087.44",LIQUID,2026-01-17
LIQUIDADD,DSP S&P BSE Liquid Rate ETF,0.04,"5,14,491","1,109.58",LIQUID,2026-01-17
LIQUIDSHRI,SHRIRAM NIFTY 1D RATE LIQUID ETF,0.04,"2,254","1,088.45",LIQUID,2026-01-17
LICNMID100,LIC MF Nifty Midcap 100 ETF,0.03,"3,458",59.97,NIFTY_MIDCAP,2026-01-17
MOM100,Nifty Midcap 100,0.03,"7,31,055",64.25,NIFTY_MIDCAP,2026-01-17
SBIETFPB,Nifty Private Bank Index,0.02,"4,911",291.54,NIFTY_BANK,2026-01-17
ABGSEC,Aditya Birla Sun Life CRISIL Broad Based Gilt ETF,0.01,89,110.82,GSEC,2026-01-17
EQUAL50ADD,NIFTY 50 Equal Weight Index,0.01,"7,146",344.24,QUALITY,2026-01-17
MIDSMALL,Mirae Asset Nifty MidSmallcap400 Momentum Quality 100 ETF,-,"3,25,378",47.08,SMALLCAP,2026-01-17
MID150,Nifty Midcap 150 Index,-,"36,584",22.29,NIFTY_MIDCAP,2026-01-17
HDFCLOWVOL,HDFC NIFTY100 Low Volatility 30 ETF,-,"7,166",21.43,LOW_VOLATILITY,2026-01-17
LIQUIDBEES,Government Securities,-,"19,19,904","1,000.00",LIQUID,2026-01-17
QGOLDHALF,Gold,-,"3,19,071",117.80,GOLD,2026-01-17
LIQUIDSBI,SBI NIFTY 1D Rate ETF,-,"4,320","1,000.01",LIQUID,2026-01-17
TOP20,Nifty Top 20 Equal Weight,-,"21,36,709",9.53,,2026-01-17
GILT5BETA,UTI Nifty 5 yr Benchmark G-Sec ETF,-,"2,646",63.12,GSEC,2026-01-17
LIQUIDETF,Nifty1D rate index,-,"2,54,141","1,000.01",LIQUID,2026-01-17
GSEC10ABSL,CRISIL 10 Year Gilt ETF,-,518,110.48,GSEC,2026-01-17
FMCGIETF,Nifty FMCG Index,-,"31,81,339",55.77,FMCG,2026-01-17
LIQUID,Mirae Asset Nifty 1D Rate Liquid ETF,-,"1,18,719",999.99,LIQUID,2026-01-17
AXISBPSETF,Nifty AAA Bond Plus SDL Apr 2026 50:50 Index,-,"98,462",13.10,,2026-01-17
MULTICAP,Nifty500 Multicap 50:25:25 Index,-,"1,96,941",16.30,MULTICAP,2026-01-17
ABSLLIQUID,Aditya Birla Sun Life CRISIL Overnight Fund AI ETF,-,"4,696","1,000.01",LIQUID,2026-01-17
LIQUIDIETF,S&P BSE Liquid Rate Index,-,"4,73,361",999.99,LIQUID,2026-01-17
AONETOTAL,Nifty Total Market Index,-,"4,50,279",11.85,TOTAL_MARKET,2026-01-17
GOLD1,Gold,-0.01,"37,79,230",118.50,GOLD,2026-01-17
MAFANG,NYSE FANG+ Total Return Index,-0.01,"3,29,899",168.50,,2026-01-17
BSLGOLDETF,Gold,-0.02,"11,78,391",125.22,GOLD,2026-01-17
ABSLNN50ET,Nifty Next 50,-0.03,"5,16,832",72.10,NIFTY_50,2026-01-17
MIDCAPETF,Mirae Asset Mutual Fund - Mirae Asset Nifty Midcap 150 ETF,-0.04,"15,82,996",22.38,NIFTY_MIDCAP,2026-01-17
MONIFTY500,Motilal Oswal Nifty 500 ETF,-0.04,"3,76,348",23.85,NIFTY_50,2026-01-17
BBNPPGOLD,Baroda BNP Paribas Gold ETF,-0.04,"20,936",137.75,GOLD,2026-01-17
MOIPO,BSE Select IPO Total Return Index,-0.04,864,44.85,,2026-01-17
MON50EQUAL,Nifty 50 Equal Weight Total Return Index,-0.06,"1,525",33.45,NIFTY_50,2026-01-17
SBIETFQLTY,Nifty 200 Quality 30 Index,-0.06,"1,445",230.32,QUALITY,2026-01-17
SETFGOLD,Gold,-0.07,"1,92,95,168",121.93,GOLD,2026-01-17
MOMNC,Nifty MNC ETF Total Return Index,-0.07,441,30.33,MNC,2026-01-17
NIFTYBETA,Nifty 50,-0.07,"59,879",282.76,NIFTY_50,2026-01-17
MOGSEC,Nifty 5 yr Benchmark G-Sec Index,-0.08,"2,236",62.94,GSEC,2026-01-17
SENSEXADD,DSP S&P BSE Sensex ETF,-0.08,446,85.42,SENSEX,2026-01-17
AXSENSEX,AXIS S&P BSE SENSEX ETF,-0.09,"1,538",86.00,SENSEX,2026-01-17
EBBETF0430,Nifty BHARAT Bond,-0.09,"23,326","1,559.10",,2026-01-17
JUNIORBEES,Nippon India ETF Nifty Next 50 Junior BeES,-0.10,"4,94,936",740.60,NIFTY_NEXT_50,2026-01-17
BSE500IETF,S&P BSE 500 index,-0.10,"1,50,717",39.71,,2026-01-17
AXISCETF,NIFTY India Consumption Index,-0.10,"1,531",123.27,FMCG,2026-01-17
MONIFTY100,Nifty 100 Total Return Index,-0.11,"5,985",26.40,NIFTY_100,2026-01-17
SBIETFCON,Nifty India Consumption Index,-0.12,"9,476",123.29,FMCG,2026-01-17
GOLDBETA,Gold,-0.12,"20,42,124",119.90,GOLD,2026-01-17
NIFTY100EW,Nifty 100 Equal Weight Index,-0.12,"21,938",33.88,NIFTY_100,2026-01-17
LOWVOLIETF,Nifty 100 Low Volatility 30 Index,-0.13,"4,83,190",22.97,LOW_VOLATILITY,2026-01-17
GOLDCASE,Zerodha Gold ETF,-0.13,"1,98,57,344",22.39,GOLD,2026-01-17
MIDCAPBETA,UTI Nifty Midcap 150 Exchange Traded Fund (ETF),-0.13,"1,169",220.93,NIFTY_MIDCAP,2026-01-17
TATAGOLD,Tata Gold Exchange Traded Fund,-0.14,"11,45,55,310",13.85,GOLD,2026-01-17
EBBETF0433,BHARAT Bond ETF-April 2033,-0.18,"7,288","1,272.76",,2026-01-17
GILT5YBEES,Nifty 5 yr Benchmark G-Sec Index,-0.19,"3,26,919",63.37,GSEC,2026-01-17
SML100CASE,Nifty Smallcap 100 Index,-0.20,"4,93,907",9.82,SMALLCAP,2026-01-17
GROWWRAIL,Nifty India Railways PSU Index,-0.20,"8,06,158",34.28,PSU,2026-01-17
NETF,Tata Nifty 50 Exchange Traded Fund,-0.21,"3,197",277.75,NIFTY_50,2026-01-17
MOMGF,Nifty India Manufacturing Total Return Index,-0.21,"2,058",151.59,MANUFACTURING,2026-01-17
MASPTOP50,S&P 500 Top 50 Total Return Index,-0.23,"1,17,392",72.28,,2026-01-17
SETF10GILT,Nifty 10 yr Benchmark G-Sec Index,-0.23,"19,007",258.58,GSEC,2026-01-17
ESENSEX,BSE Sensex TRI,-0.24,481,83.34,SENSEX,2026-01-17
UNIONGOLD,Commodity Gold,-0.25,"1,42,346",139.30,GOLD,2026-01-17
NEXT50,Nifty Next 50,-0.25,"1,60,874",705.00,NIFTY_NEXT_50,2026-01-17
SBINEQWETF,Nifty50 Equal Weight,-0.27,"12,511",33.41,NIFTY_50,2026-01-17
CHOICEGOLD,Gold,-0.28,"27,592",140.70,GOLD,2026-01-17
IVZINGOLD,Gold,-0.29,"2,674","12,395.00",GOLD,2026-01-17
HDFCSML250,HDFC NIFTY Smallcap 250 ETF,-0.29,"7,30,914",163.50,SMALLCAP,2026-01-17
AONEGOLD,Domestic price of Gold,-0.30,"9,78,544",13.25,GOLD,2026-01-17
GROWWGOLD,Commodity,-0.32,"7,77,621",139.50,GOLD,2026-01-17
MOTOUR,Nifty India Tourism Total Return Index,-0.33,"20,265",80.55,,2026-01-17
INTERNET,Equity Index,-0.36,"85,518",13.68,,2026-01-17
GOLDBND,Commodity - Gold,-0.36,"11,377",142.00,GOLD,2026-01-17
MOSMALL250,Motilal Oswal Nifty Smallcap 250 ETF,-0.37,"11,66,344",16.30,SMALLCAP,2026-01-17
GOLDETF,Mirae Asset Gold ETF,-0.37,"27,47,673",138.53,GOLD,2026-01-17
LTGILTCASE,Nifty 8-13 Yr G-Sec Index,-0.37,"1,52,731",29.66,GSEC,2026-01-17
AXISHCETF,Nifty Healthcare Index,-0.37,"5,082",147.41,HEALTHCARE,2026-01-17
GROWWLOVOL,Nifty 500 Low Volatility 50 Index   TRI,-0.38,"22,913",10.62,NIFTY_50,2026-01-17
HDFCGOLD,Gold,-0.40,"1,27,20,396",121.70,GOLD,2026-01-17
HEALTHY,Nifty Healthcare TRI,-0.40,"3,48,538",14.86,HEALTHCARE,2026-01-17
MANUFGBEES,Nifty India Manufacturing TRI,-0.44,"3,916",152.43,MANUFACTURING,2026-01-17
EQUAL200,BSE 200 Equal Weight,-0.45,"2,28,044",13.26,QUALITY,2026-01-17
MOGOLD,Domestic Price of Physical Gold,-0.46,"18,75,635",140.35,GOLD,2026-01-17
GROWWDEFNC,Nifty India Defence Index- Total Return Index,-0.47,"3,75,794",77.99,DEFENCE,2026-01-17
GSEC10YEAR,Mirae Asset Nifty 8-13 yr G-Sec ETF,-0.47,"5,459",29.53,GSEC,2026-01-17
INFRABEES,Nifty Infra,-0.48,"17,672",952.00,INFRASTRUCTURE,2026-01-17
SMALL250,Nifty Smallcap 250,-0.49,"74,749",16.21,SMALLCAP,2026-01-17
SMALLCAP,Mirae Asset Nifty Smallcap 250 Momentum Quality 100 ETF,-0.49,"11,71,730",42.92,SMALLCAP,2026-01-17
CONSUMBEES,Nifty India Consumption TRI,-0.49,"1,30,494",132.39,FMCG,2026-01-17
