SYMBOL,UNDERLYING_ASSET,%CHNG,VOLUME,LTP,CATEGORY,DATE
GROWWMETAL,Nifty Metal Index,1.60,"5,71,847",11.42,METAL,2026-03-11
HDFCNIFIT,HDFC NIFTY IT ETF,-1.07,"2,03,771",31.50,IT,2026-03-11
SETF10GILT,Nifty 10 yr Benchmark G-Sec Index,0.18,"24,462",261.35,GSEC,2026-03-11
NV20IETF,Nifty50 Value 20,-1.48,"4,48,263",14.01,NIFTY_50,2026-03-11
MOENERGY,Nifty Energy Index,2.56,"1,65,361",37.24,ENERGY,2026-03-11
HDFCNIFBAN,Nifty Bank,-2.20,"1,04,713",57.23,NIFTY_BANK,2026-03-11
GROWWEV,Nifty EV and New Age Automotive Index,-1.40,"1,98,291",28.91,AUTO,2026-03-11
AXISNIFTY,Nifty 50,-1.66,"21,443",262.83,NIFTY_50,2026-03-11
BANKETF,Mirae Asset Nifty Bank ETF,-2.22,"9,931",565.57,NIFTY_BANK,2026-03-11
BSE500IETF,S&P BSE 500 index,-1.19,"1,48,702",37.23,,2026-03-11
GROWWHOSPI,BSE Hospitals Index,0.94,"1,16,378",48.40,,2026-03-11
MOMENTUM30,Nifty 200 Momentum 30 Index,-3.77,"1,84,107",30.08,MOMENTUM,2026-03-11
MOMOMENTUM,Nifty 200 Momentum 30 Total Return Index,-1.45,"89,725",60.00,MOMENTUM,2026-03-11
MON50EQUAL,Nifty 50 Equal Weight Total Return Index,-0.71,"1,66,162",31.98,NIFTY_50,2026-03-11
CHEMICAL,Nifty Chemicals Index (TRI),-0.18,"1,96,213",27.28,,2026-03-11
BANKBETA,Nifty Bank,-1.82,"91,691",57.70,NIFTY_BANK,2026-03-11
EBBETF0430,Nifty BHARAT Bond,-0.22,"3,165","1,564.55",,2026-03-11
HDFCNEXT50,HDFC NIFTY NEXT 50 ETF,0.58,"68,786",68.99,NIFTY_NEXT_50,2026-03-11
NIFTYQLITY,Aditya Birla Sun Life Nifty 200 Quality 30 ETF,-1.34,"2,27,272",20.60,IT,2026-03-11
MULTICAP,Nifty500 Multicap 50:25:25 Index,-1.29,"2,97,382",15.34,MULTICAP,2026-03-11
MONQ50,Nasdaq Q-50 Total Return Index,0.44,"46,017",96.01,NASDAQ,2026-03-11
EVIETF,Nifty EV & New Age Automotive ETF,-1.43,"1,45,264",28.96,AUTO,2026-03-11
MIDQ50ADD,Nifty Midcap 150 Quality 50 Index,0.57,"17,170",233.90,NIFTY_MIDCAP,2026-03-11
MIDSELIETF,S&P BSE Midcap Select Index,-0.06,"2,28,079",16.92,NIFTY_MIDCAP,2026-03-11
SHARIABEES,Shariah,-0.43,"8,071",463.20,,2026-03-11
PSUBANKADD,DSP Nifty PSU Bank ETF,-1.69,"39,589",89.10,NIFTY_PSU_BANK,2026-03-11
MOMIDMTM,Nifty Midcap 150 Momentum 50 Total Return Index,-0.51,"58,442",60.24,NIFTY_MIDCAP,2026-03-11
HDFCMOMENT,HDFC NIFTY200 Momentum 30 ETF,-1.25,"1,14,622",29.99,MOMENTUM,2026-03-11
MOHEALTH,Motilal Oswal S&P BSE Healthcare ETF,-0.88,"73,042",44.15,HEALTHCARE,2026-03-11
HDFCPSUBK,HDFC NIFTY PSU BANK ETF,-1.66,"36,079",89.41,NIFTY_PSU_BANK,2026-03-11
GROWWNET,Index,-1.07,"3,76,562",8.34,,2026-03-11
SELECTIPO,BSE Select IPO Index,-1.25,"76,073",40.44,,2026-03-11
NV20,Nifty50 Value 20,0.07,"2,05,723",14.55,NIFTY_50,2026-03-11
LTGILTCASE,Nifty 8-13 Yr G-Sec Index,-0.07,"98,975",30.00,GSEC,2026-03-11
GROWWCAPM,Nifty Capital Markets Index,-0.41,"2,97,742",9.70,,2026-03-11
CONSUMER,Nifty India New AgeConsumption,-1.97,"2,71,640",10.47,FMCG,2026-03-11
CONSUMIETF,Nifty India Consumption Index,-1.61,"24,335",113.00,FMCG,2026-03-11
HDFCNIF100,HDFC NIFTY 100 ETF,-1.48,"1,02,752",25.33,NIFTY_100,2026-03-11
EGOLD,Edelweiss Gold ETF,0.63,"16,183",160.10,GOLD,2026-03-11
LIQUIDSBI,SBI NIFTY 1D Rate ETF,-,"2,446","1,000.01",LIQUID,2026-03-11
BANKBETF,Bajaj Finserv Nifty Bank ETF,-2.15,"42,252",56.45,NIFTY_BANK,2026-03-11
SBIMIDMOM,Nifty Midcap 150 Momentum 50 Index,-1.63,"39,861",58.71,NIFTY_MIDCAP,2026-03-11
GROWWSC250,Nifty Smallcap 250 Index - TRI,-0.22,"2,65,301",8.88,SMALLCAP,2026-03-11
MNC,Kotak Nifty MNC ETF,-0.45,"72,636",31.27,MNC,2026-03-11
NETF,Tata Nifty 50 Exchange Traded Fund,-1.76,"8,490",257.90,NIFTY_50,2026-03-11
DIVOPPBEES,Nifty Dividend Opportunities 50 TRI,0.05,"27,497",79.72,DIVIDEND,2026-03-11
ABSLPSE,Aditya Birla Sun Life Nifty PSE ETF,0.19,"2,06,043",10.56,,2026-03-11
MID150,Nifty Midcap 150 Index,0.19,"98,265",21.40,NIFTY_MIDCAP,2026-03-11
ABSLBANETF,Nifty Bank,-1.63,"36,239",57.30,NIFTY_BANK,2026-03-11
GROWWRLTY,Index,0.12,"2,48,902",8.34,,2026-03-11
GROWWMOM50,Nifty 500 Momentum 50 Index- Total Return Index,-1.87,"2,01,619",9.98,NIFTY_50,2026-03-11
INTERNET,Equity Index,-1.94,"1,77,900",11.13,,2026-03-11
AXISVALUE,Nifty500 Value 50 TRI,0.49,"60,220",32.82,VALUE,2026-03-11
NV20BEES,Nifty50 Value20 TRI,-0.58,"13,311",144.95,NIFTY_50,2026-03-11
TOP15IETF,Nifty Top 15 Equal Weight Index,-2.58,"1,92,258",9.82,,2026-03-11
BANKPSU,Nifty PSU Bank Total Return Index,-1.79,"21,019",88.94,PSU,2026-03-11
NIFTY100EW,Nifty 100 Equal Weight Index,-0.64,"56,868",32.80,NIFTY_100,2026-03-11
MOTOUR,Nifty India Tourism Total Return Index,-0.63,"25,417",72.10,,2026-03-11
TWCGOLDETF,Commodity,0.27,"11,361",158.40,GOLD,2026-03-11
SBIETFPB,Nifty Private Bank Index,-2.17,"6,554",269.91,NIFTY_BANK,2026-03-11
BSLSENETFG,BSE SENSEX Index,-2.07,"21,778",77.09,SENSEX,2026-03-11
BANKADD,DSP Nifty Bank ETF,-2.10,"28,131",56.89,NIFTY_BANK,2026-03-11
FLEXIADD,Nifty500 Flexicap Quality 30 TRI,-1.15,"1,67,782",9.47,NIFTY_50,2026-03-11
HDFCBSE500,HDFC S&P BSE 500 ETF,-0.59,"44,474",35.67,,2026-03-11
SENSEXADD,DSP S&P BSE Sensex ETF,-0.80,"19,114",79.30,SENSEX,2026-03-11
ELIQUID,Nifty 1D Rate Index (Debt Index),0.01,"1,362","1,021.75",LIQUID,2026-03-11
TECH,Nifty IT TRI Index,-1.05,"40,288",32.12,IT,2026-03-11
MANUFGBEES,Nifty India Manufacturing TRI,1.10,"7,869",156.00,MANUFACTURING,2026-03-11
HDFCGROWTH,HDFC NIFTY Growth Sectors 15 ETF,-0.91,"9,919",115.90,GROWTH,2026-03-11
NIFTYBETF,Bajaj Finserv Nifty 50 ETF,-1.58,"4,523",244.30,NIFTY_50,2026-03-11
NEXT50ETF,Nifty Next 50 Index,-0.18,"16,452",67.35,NIFTY_NEXT_50,2026-03-11
TOP20,Nifty Top 20 Equal Weight,-2.02,"1,22,529",8.71,,2026-03-11
CHOICEGOLD,Gold,0.60,"6,694",159.10,GOLD,2026-03-11
AXISTECETF,NIFTY IT Index,-1.03,"3,208",325.00,IT,2026-03-11
QNIFTY,Nifty 50,-1.61,"3,979",261.40,NIFTY_50,2026-03-11
ABSLLIQUID,Aditya Birla Sun Life CRISIL Overnight Fund AI ETF,-,"1,044",999.99,LIQUID,2026-03-11
UNIONGOLD,Commodity Gold,0.19,"6,445",156.85,GOLD,2026-03-11
SBIETFCON,Nifty India Consumption Index,-0.83,"7,836",113.55,FMCG,2026-03-11
ECAPINSURE,BSE Capital Markets & Insurance Total Return Index,-1.16,"37,836",23.10,,2026-03-11
AXISCETF,NIFTY India Consumption Index,-1.40,"7,788",112.35,FMCG,2026-03-11
AONETMMQ50,Nifty Total Market Momentum Quality 50 TRI,-1.67,"91,866",9.41,MOMENTUM,2026-03-11
SNXT30BEES,BSE Sensex Next 30 Index,-1.17,"20,869",40.50,SENSEX,2026-03-11
GSEC10YEAR,Mirae Asset Nifty 8-13 yr G-Sec ETF,-0.13,"28,052",29.76,GSEC,2026-03-11
IDFNIFTYET,Nifty 50,-1.58,"2,991",262.43,NIFTY_50,2026-03-11
HEALTHCARE,Nifty 500 Healthcare Index,0.11,"41,128",18.84,HEALTHCARE,2026-03-11
SDL26BEES,Nifty SDL Apr 2026 Top 20 Equal Weight Index,-0.04,"5,465",136.76,,2026-03-11
GROWWN200,Nifty 200 Index- Total Return Index,-1.36,"55,303",10.84,NIFTY_200,2026-03-11
CONS,Kotak Nifty India Consumption ETF,-1.14,"52,629",11.30,FMCG,2026-03-11
MONEXT50,Nifty Next 50 Total Return Index,0.97,"8,800",67.70,NIFTY_NEXT_50,2026-03-11
MONIFTY100,Nifty 100 Total Return Index,-1.08,"22,612",24.65,NIFTY_100,2026-03-11
LICNETFGSC,GSEC10 NSE Index,0.24,"19,227",29.04,GSEC,2026-03-11
EMULTIMQ,Nifty500 Multicap Momentum Quality 50 Total Return Index,-1.45,"13,297",39.39,NIFTY_50,2026-03-11
MOMGF,Nifty India Manufacturing Total Return Index,-1.24,"3,464",151.54,MANUFACTURING,2026-03-11
AXSENSEX,AXIS S&P BSE SENSEX ETF,-1.56,"6,238",79.36,SENSEX,2026-03-11
GROWWPSE,Nifty PSE Index - TRI,-0.54,"4,835",101.70,,2026-03-11
SMALLADD,Nifty Smallcap 250 Index,3.06,"31,627",15.85,SMALLCAP,2026-03-11
GROWWNXT50,Index,-1.05,"7,023",66.61,,2026-03-11
SNXT50BETA,BSE Sensex Next 50,-0.20,"5,151",88.38,SENSEX,2026-03-11
HDFCVALUE,HDFC NIFTY50 Value 20 ETF,-1.29,"3,251",129.78,VALUE,2026-03-11
GROWWCHEM,Nifty Chemicals Index - TRI,-1.32,"15,039",27.00,,2026-03-11
ESG,NIFTY100 ESG SECTOR LEADERS,-1.81,"9,892",40.21,ESG,2026-03-11
