SYMBOL,UNDERLYING_ASSET,%CHNG,VOLUME,LTP,CATEGORY,DATE
EVINDIA,Nifty EV and New Age Automotive Total Return Index,1.02,"69,585",29.85,AUTO,2026-01-22
EVIETF,Nifty EV & New Age Automotive ETF,1.02,"26,015",29.85,AUTO,2026-01-22
HDFCLOWVOL,HDFC NIFTY100 Low Volatility 30 ETF,1.01,464,21.06,LOW_VOLATILITY,2026-01-22
MOM30IETF,ICICI Prudential Nifty 200 Momentum 30 ETF,1.01,"3,31,372",31.09,MOMENTUM,2026-01-22
SBINEQWETF,Nifty50 Equal Weight,1.01,"9,778",33.09,NIFTY_50,2026-01-22
ENIFTY,Nifty 50 TRI,1.00,"1,423",25.36,NIFTY_50,2026-01-22
CHEMICAL,Nifty Chemicals Index (TRI),0.99,"58,172",27.43,,2026-01-22
MONIFTY500,Motilal Oswal Nifty 500 ETF,0.99,"2,52,700",23.50,NIFTY_50,2026-01-22
JUNIORBEES,Nippon India ETF Nifty Next 50 Junior BeES,0.98,"1,33,414",726.12,NIFTY_NEXT_50,2026-01-22
HDFCMID150,HDFC NIFTY Midcap 150 ETF,0.98,"2,25,942",21.57,NIFTY_MIDCAP,2026-01-22
MOLOWVOL,Nifty Midcap 100 TRI,0.98,211,38.27,LOW_VOLATILITY,2026-01-22
EMULTIMQ,Nifty500 Multicap Momentum Quality 50 Total Return Index,0.97,"70,600",40.41,NIFTY_50,2026-01-22
METAL,Nifty Metal Total Return Index,0.96,"68,57,162",11.61,METAL,2026-01-22
TOP20,Nifty Top 20 Equal Weight,0.96,"6,089",9.43,,2026-01-22
EBANKNIFTY,Edelweiss Nifty Bank ETF,0.95,"2,368",59.62,NIFTY_BANK,2026-01-22
ICICIB22,S&P BSE BHARAT 22 index,0.94,"1,16,477",116.46,,2026-01-22
MOMNC,Nifty MNC ETF Total Return Index,0.94,"5,543",30.00,MNC,2026-01-22
ITIETF,Nifty IT Index,0.93,"1,29,907",42.19,IT,2026-01-22
HDFCVALUE,HDFC NIFTY50 Value 20 ETF,0.93,645,138.88,VALUE,2026-01-22
HEALTHY,Nifty Healthcare TRI,0.91,"53,594",14.49,HEALTHCARE,2026-01-22
NIF100IETF,Nifty 100,0.91,"28,984",28.78,NIFTY_100,2026-01-22
SBIETFIT,Nifty IT Index,0.90,"1,089",421.33,IT,2026-01-22
MOQUALITY,Motilal Oswal S&P BSE Quality ETF,0.90,99,196.32,QUALITY,2026-01-22
MONEXT50,Nifty Next 50 Total Return Index,0.90,107,67.21,NIFTY_NEXT_50,2026-01-22
BBNPNBETF,Baroda BNP Paribas NIFTY Bank ETF,0.90,747,59.50,NIFTY_BANK,2026-01-22
MOALPHA50,Nifty Alpha 50 Total Return Index,0.90,"1,141",48.40,ALPHA,2026-01-22
HDFCNIFIT,HDFC NIFTY IT ETF,0.89,"11,284",40.69,IT,2026-01-22
MULTICAP,Nifty500 Multicap 50:25:25 Index,0.89,"1,61,098",15.92,MULTICAP,2026-01-22
LICNMID100,LIC MF Nifty Midcap 100 ETF,0.89,"1,09,207",57.69,NIFTY_MIDCAP,2026-01-22
EQUAL50ADD,NIFTY 50 Equal Weight Index,0.89,"5,335",339.51,QUALITY,2026-01-22
GROWWEV,Nifty EV and New Age Automotive Index,0.89,"42,199",29.61,AUTO,2026-01-22
MOMENTUM30,Nifty 200 Momentum 30 Index,0.89,"2,070",30.64,MOMENTUM,2026-01-22
ITBEES,Nifty IT TRI,0.88,"18,92,770",42.22,IT,2026-01-22
NIFTY100EW,Nifty 100 Equal Weight Index,0.88,"9,474",33.20,NIFTY_100,2026-01-22
TNIDETF,Nifty India Digital Index,0.87,"16,219",95.90,DIGITAL,2026-01-22
ELM250,Nifty LargeMidcap 250 TRI,0.87,"16,359",16.22,NIFTY_MIDCAP,2026-01-22
IT,NIFTY IT Index,0.86,"38,476",42.08,IT,2026-01-22
ALPHA,NIFTY Alpha 50 Index,0.85,"4,36,392",46.39,ALPHA,2026-01-22
NEXT30ADD,BSE SENSEX Next 30 Index,0.85,"2,839",40.16,SENSEX,2026-01-22
EQUAL200,BSE 200 Equal Weight,0.85,"5,470",12.99,QUALITY,2026-01-22
DIVOPPBEES,Nifty Dividend Opportunities 50 TRI,0.85,"32,721",83.00,DIVIDEND,2026-01-22
AXISTECETF,NIFTY IT Index,0.85,637,419.55,IT,2026-01-22
QUAL30IETF,ICICI Prudential Nifty 200 Quality 30 ETF,0.84,"20,444",21.66,QUALITY,2026-01-22
MOMGF,Nifty India Manufacturing Total Return Index,0.84,"2,006",148.28,MANUFACTURING,2026-01-22
BANKBETA,Nifty Bank,0.84,"14,101",60.99,NIFTY_BANK,2026-01-22
GROWWMETAL,Nifty Metal Index,0.83,"6,96,945",10.91,METAL,2026-01-22
ITETF,Mirae Asset Nifty IT ETF,0.83,"29,483",40.27,IT,2026-01-22
HDFCSML250,HDFC NIFTY Smallcap 250 ETF,0.83,"11,40,060",157.12,SMALLCAP,2026-01-22
MOM50,Nifty 50,0.82,644,263.17,NIFTY_50,2026-01-22
LOWVOL,Mirae Asset Nifty 100 Low Volatility 30 ETF,0.82,11,210.94,LOW_VOLATILITY,2026-01-22
QUALITY30,Nifty200 Quality 30 Index,0.81,364,21.20,QUALITY,2026-01-22
MSCIADD,MSCI India Index,0.81,661,29.86,,2026-01-22
GROWWN200,Nifty 200 Index- Total Return Index,0.80,"21,952",11.41,NIFTY_200,2026-01-22
HDFCQUAL,HDFC NIFTY100 Quality 30 ETF,0.78,"5,089",59.60,QUALITY,2026-01-22
METALIETF,Nifty Metal Index,0.78,"1,01,75,318",11.59,METAL,2026-01-22
NV20,Nifty50 Value 20,0.78,"6,141",153.62,NIFTY_50,2026-01-22
BSE500IETF,S&P BSE 500 index,0.78,"1,27,452",38.90,,2026-01-22
ALPL30IETF,Nifty Alpha Low-Volatility 30 Index,0.77,"52,743",27.40,ALPHA,2026-01-22
SMALL250,Nifty Smallcap 250,0.77,"1,70,643",15.62,SMALLCAP,2026-01-22
GROWWMC150,Nifty Midcap 150 Index - TRI,0.76,847,212.64,NIFTY_MIDCAP,2026-01-22
LOWVOLIETF,Nifty 100 Low Volatility 30 Index,0.76,"68,729",22.60,LOW_VOLATILITY,2026-01-22
MONQ50,Nasdaq Q-50 Total Return Index,0.76,"50,505",97.69,NASDAQ,2026-01-22
TOP100CASE,Zerodha Nifty 100 ETF,0.75,"5,42,873",10.81,NIFTY_100,2026-01-22
ENERGY,Nifty Energy,0.75,"46,742",33.69,ENERGY,2026-01-22
MOMENTUM,Aditya Birla Sun Life Nifty 200 Momentum 30 ETF,0.75,"16,829",30.89,MOMENTUM,2026-01-22
SML100CASE,Nifty Smallcap 100 Index,0.75,"5,76,340",9.42,SMALLCAP,2026-01-22
MSCIINDIA,MSCI India Index,0.74,902,30.10,,2026-01-22
FMCGIETF,Nifty FMCG Index,0.73,"3,44,856",55.41,FMCG,2026-01-22
GILT10BETA,UTI Nifty 10 yr Benchmark G-Sec ETF,0.73,"1,063",26.15,GSEC,2026-01-22
BANKETF,Mirae Asset Nifty Bank ETF,0.73,846,600.62,NIFTY_BANK,2026-01-22
MNC,Kotak Nifty MNC ETF,0.72,"14,799",30.84,MNC,2026-01-22
MOTOUR,Nifty India Tourism Total Return Index,0.71,"5,607",78.39,,2026-01-22
MOSMALL250,Motilal Oswal Nifty Smallcap 250 ETF,0.71,"8,15,457",15.67,SMALLCAP,2026-01-22
MONIFTY100,Nifty 100 Total Return Index,0.70,"7,545",25.92,NIFTY_100,2026-01-22
LICNFNHGP,Nifty 100,0.68,215,282.61,NIFTY_100,2026-01-22
GROWWRLTY,Index,0.68,"47,943",8.86,,2026-01-22
BANKADD,DSP Nifty Bank ETF,0.68,"3,598",60.36,NIFTY_BANK,2026-01-22
SELECTIPO,BSE Select IPO Index,0.68,"8,910",42.88,,2026-01-22
NIFTYBETF,Bajaj Finserv Nifty 50 ETF,0.68,"1,479",259.09,NIFTY_50,2026-01-22
PVTBANKADD,DSP Nifty Private Bank ETF,0.67,"4,807",28.63,NIFTY_PRIVATE_BANK,2026-01-22
NEXT50ETF,Nifty Next 50 Index,0.67,"1,101",67.70,NIFTY_NEXT_50,2026-01-22
BANKIETF,Nifty Bank,0.67,"70,614",60.50,NIFTY_BANK,2026-01-22
TOP15IETF,Nifty Top 15 Equal Weight Index,0.66,"6,541",10.71,,2026-01-22
CONSUMBEES,Nifty India Consumption TRI,0.66,"44,586",130.26,FMCG,2026-01-22
SMALLADD,Nifty Smallcap 250 Index,0.65,"3,673",15.60,SMALLCAP,2026-01-22
HDFCBSE500,HDFC S&P BSE 500 ETF,0.65,"7,901",36.99,,2026-01-22
NIFTYETF,Nifty 50,0.64,"67,262",273.52,NIFTY_50,2026-01-22
DIVIDEND,BSE 500 Dividend Leaders,0.64,"3,963",36.21,DIVIDEND,2026-01-22
IDFNIFTYET,Nifty 50,0.63,"1,155",278.16,NIFTY_50,2026-01-22
CONSUMER,Nifty India New AgeConsumption,0.63,"80,624",11.22,FMCG,2026-01-22
HDFCGROWTH,HDFC NIFTY Growth Sectors 15 ETF,0.62,"1,235",127.56,GROWTH,2026-01-22
HDFCNIFTY,Nifty 50,0.62,"77,678",283.46,NIFTY_50,2026-01-22
ABSLBANETF,Nifty Bank,0.62,"9,516",60.43,NIFTY_BANK,2026-01-22
AXISNIFTY,Nifty 50,0.62,"5,360",278.41,NIFTY_50,2026-01-22
INFRABEES,Nifty Infra,0.62,"3,870",936.75,INFRASTRUCTURE,2026-01-22
BFSI,Nifty Financial Services Index,0.61,"36,134",28.03,FINANCIAL_SERVICES,2026-01-22
SETFNIFBK,Nifty Bank,0.61,"3,442",605.08,NIFTY_BANK,2026-01-22
NIFTYADD,Nifty 50 Index,0.61,"11,787",264.96,NIFTY_50,2026-01-22
NIFTYBETA,Nifty 50,0.60,"6,790",278.90,NIFTY_50,2026-01-22
HDFCNIFBAN,Nifty Bank,0.60,"31,275",60.63,NIFTY_BANK,2026-01-22
LICNETFN50,Nifty 50,0.60,426,282.20,NIFTY_50,2026-01-22
BANKBEES,Nifty Bank,0.60,"1,51,869",609.80,NIFTY_BANK,2026-01-22
SETF10GILT,Nifty 10 yr Benchmark G-Sec Index,0.59,"1,075",259.50,GSEC,2026-01-22
BSLNIFTY,Nifty 50,0.58,"1,54,719",29.47,NIFTY_50,2026-01-22
MON50EQUAL,Nifty 50 Equal Weight Total Return Index,0.58,"7,684",32.88,NIFTY_50,2026-01-22
NIF100BEES,Nifty 100 TRI,0.58,"34,896",273.57,NIFTY_100,2026-01-22
NIFTYBEES,Nifty 50,0.57,"32,75,611",286.57,NIFTY_50,2026-01-22
NV20IETF,Nifty50 Value 20,0.54,"73,058",15.03,NIFTY_50,2026-01-22
NIFTYIETF,Nifty 50,0.53,"2,36,907",285.03,NIFTY_50,2026-01-22
SMALLCAP,Mirae Asset Nifty Smallcap 250 Momentum Quality 100 ETF,0.53,"13,88,720",41.45,SMALLCAP,2026-01-22
OILIETF,Nifty Oil & Gas Index,0.52,"7,34,365",11.63,ENERGY,2026-01-22
SETFNIF50,Nifty 50,0.52,"1,39,239",270.74,NIFTY_50,2026-01-22
GROWWNET,Index,0.51,"1,04,780",9.93,,2026-01-22
MIDCAPBETA,UTI Nifty Midcap 150 Exchange Traded Fund (ETF),0.50,569,215.68,NIFTY_MIDCAP,2026-01-22
QNIFTY,Nifty 50,0.49,48,"2,768.00",NIFTY_50,2026-01-22
GROWWNIFTY,Nifty 50 Index - TRI,0.49,"2,93,525",10.17,NIFTY_50,2026-01-22
ESG,NIFTY100 ESG SECTOR LEADERS,0.49,"2,331",43.19,ESG,2026-01-22
MOGSEC,Nifty 5 yr Benchmark G-Sec Index,0.49,"1,446",62.94,GSEC,2026-01-22
SBIETFCON,Nifty India Consumption Index,0.49,798,120.85,FMCG,2026-01-22
AONENIFTY,Nifty 50 Index,0.48,"3,46,015",10.36,NIFTY_50,2026-01-22
BANKNIFTY1,Nifty Bank,0.48,"8,840",611.11,NIFTY_BANK,2026-01-22
SENSEXIETF,SENSEX,0.48,"6,816",941.11,SENSEX,2026-01-22
HDFCSENSEX,SENSEX,0.47,"23,381",92.83,SENSEX,2026-01-22
NETF,Tata Nifty 50 Exchange Traded Fund,0.47,"7,721",273.74,NIFTY_50,2026-01-22
ECAPINSURE,BSE Capital Markets & Insurance Total Return Index,0.47,"29,846",23.55,,2026-01-22
GSEC5IETF,Nifty 5 yr Benchmark G-Sec Index,0.46,88,63.89,GSEC,2026-01-22
PVTBANIETF,Nifty Private Bank Index,0.46,"2,15,601",28.43,NIFTY_BANK,2026-01-22
SHARIABEES,Shariah,0.45,"2,157",516.00,,2026-01-22
CONSUMIETF,Nifty India Consumption Index,0.45,"9,103",121.04,FMCG,2026-01-22
NIFTY1,Nifty 50,0.45,"47,428",279.05,NIFTY_50,2026-01-22
INFRAIETF,ICICI Prudential Nifty Infrastructure ETF,0.44,"23,854",93.12,INFRASTRUCTURE,2026-01-22
HDFCPVTBAN,HDFC NIFTY Private Bank ETF,0.42,"15,550",28.72,NIFTY_PRIVATE_BANK,2026-01-22
NIFTYCASE,Nifty Index 50 Index,0.40,"6,86,886",10.06,,2026-01-22
NV20BEES,Nifty50 Value20 TRI,0.38,"7,917",153.90,NIFTY_50,2026-01-22
CONS,Kotak Nifty India Consumption ETF,0.38,783,120.15,FMCG,2026-01-22
GILT5YBEES,Nifty 5 yr Benchmark G-Sec Index,0.35,"69,379",63.61,GSEC,2026-01-22
BANKBETF,Bajaj Finserv Nifty Bank ETF,0.34,"54,029",59.75,NIFTY_BANK,2026-01-22
SENSEXETF,Mirae Asset S&P BSE Sensex ETF,0.33,"3,502",84.31,SENSEX,2026-01-22
AXISBNKETF,Nifty Bank,0.32,"1,069",606.67,NIFTY_BANK,2026-01-22
SBIETFPB,Nifty Private Bank Index,0.30,"2,952",287.49,NIFTY_BANK,2026-01-22
INTERNET,Equity Index,0.30,"33,769",13.36,,2026-01-22
SDL26BEES,Nifty SDL Apr 2026 Top 20 Equal Weight Index,0.28,99,136.10,,2026-01-22
TOP10ADD,Nifty Top 10 Equal Weight Index,0.28,"7,010",97.06,,2026-01-22
BSLSENETFG,BSE SENSEX Index,0.27,780,82.33,SENSEX,2026-01-22
LICNETFGSC,GSEC10 NSE Index,0.24,"13,439",28.72,GSEC,2026-01-22
SENSEXADD,DSP S&P BSE Sensex ETF,0.23,989,84.06,SENSEX,2026-01-22
LTGILTBEES,NIFTY 8-13 yr G-Sec Index,0.21,"6,48,186",29.18,GSEC,2026-01-22
AXISBPSETF,Nifty AAA Bond Plus SDL Apr 2026 50:50 Index,0.15,"36,573",13.13,,2026-01-22
EBBETF0430,Nifty BHARAT Bond,0.15,"4,005","1,552.98",,2026-01-22
EBBETF0431,Nifty BHARAT Bond,0.14,"13,181","1,385.49",,2026-01-22
LTGILTCASE,Nifty 8-13 Yr G-Sec Index,0.13,"54,377",29.72,GSEC,2026-01-22
LICNETFSEN,SENSEX,0.11,303,921.09,SENSEX,2026-01-22
SENSEXBETA,SENSEX,0.08,593,902.19,SENSEX,2026-01-22
LIQGRWBEES,Liquid,0.02,"5,722","1,025.03",LIQUID,2026-01-22
LIQUIDCASE,Zerodha Nifty 1D Rate Liquid ETF,0.02,"66,01,412",112.41,LIQUID,2026-01-22
GROWWLIQID,Nifty 1D Rate Index,0.01,"2,42,651",107.56,LIQUID,2026-01-22
AONELIQUID,Nifty 1D Rate Index,0.01,"1,042","1,043.99",LIQUID,2026-01-22
HDFCLIQUID,HDFC Nifty 1D Rate Liquid ETF,0.01,"17,677","1,045.38",LIQUID,2026-01-22
CASHIETF,BSE Liquid Rate Index,0.01,"2,302","1,046.53",LIQUID,2026-01-22
LIQUIDPLUS,Nifty 1D Rate Index,0.01,"23,454","1,069.51",LIQUID,2026-01-22
LIQUIDADD,DSP S&P BSE Liquid Rate ETF,0.01,"87,328","1,110.20",LIQUID,2026-01-22
LIQUIDBETF,Bajaj Finserv Nifty 1D Rate Liquid ETF,0.01,"79,928","1,066.15",LIQUID,2026-01-22
LIQUID1,Kotak Nifty 1D Rate Liquid ETF,0.01,"46,290","1,088.04",LIQUID,2026-01-22
ELIQUID,Nifty 1D Rate Index (Debt Index),0.01,"2,500","1,015.61",LIQUID,2026-01-22
LIQUIDSHRI,SHRIRAM NIFTY 1D RATE LIQUID ETF,0.01,"1,415","1,088.99",LIQUID,2026-01-22
SBILIQETF,Nifty 1D Rate Index,0.01,"1,525","1,023.78",LIQUID,2026-01-22
LIQUIDSBI,SBI NIFTY 1D Rate ETF,-,"13,260",999.99,LIQUID,2026-01-22
GILT5BETA,UTI Nifty 5 yr Benchmark G-Sec ETF,-,-,63.31,GSEC,2026-01-22
MOSERVICE,Nifty Services Sector Total Return Index,-,"1,319",32.99,SERVICES,2026-01-22
ESENSEX,BSE Sensex TRI,-,-,81.95,SENSEX,2026-01-22
GSEC10ABSL,CRISIL 10 Year Gilt ETF,-,-,110.00,GSEC,2026-01-22
EQUAL50,Nifty50 Equal Weight,-,-,326.26,QUALITY,2026-01-22
MOREALTY,Motilal Oswal Nifty Realty ETF,-,"4,69,607",78.95,REALTY,2026-01-22
LIQUID,Mirae Asset Nifty 1D Rate Liquid ETF,-,"11,754","1,000.00",LIQUID,2026-01-22
ABGSEC,Aditya Birla Sun Life CRISIL Broad Based Gilt ETF,-,21,111.26,GSEC,2026-01-22
ABSLLIQUID,Aditya Birla Sun Life CRISIL Overnight Fund AI ETF,-,506,999.99,LIQUID,2026-01-22
LIQUIDIETF,S&P BSE Liquid Rate Index,-,"97,583",999.99,LIQUID,2026-01-22
NEXT50ADD,Nifty Next 50 TRI,-,-,66.99,NIFTY_NEXT_50,2026-01-22
LIQUIDBEES,Government Securities,-,"5,88,907","1,000.00",LIQUID,2026-01-22
LIQUIDETF,Nifty1D rate index,-,"12,022","1,000.00",LIQUID,2026-01-22
BBETF0432,Nifty BHARAT Bond Index - April 2032,-0.03,398,"1,299.37",,2026-01-22
GSEC10YEAR,Mirae Asset Nifty 8-13 yr G-Sec ETF,-0.07,"1,750",29.51,GSEC,2026-01-22
GSEC10IETF,ICICI Prudential Nifty 10 yr Benchmark G-Sec ETF,-0.12,96,258.31,GSEC,2026-01-22
NPBET,Nifty Private Bank Index,-0.22,5,291.01,NIFTY_BANK,2026-01-22
EBBETF0433,BHARAT Bond ETF-April 2033,-0.26,"1,337","1,263.21",,2026-01-22
SNXT50BETA,BSE Sensex Next 50,-0.41,"6,923",95.00,SENSEX,2026-01-22
HNGSNGBEES,Hang Seng Index,-0.44,"75,009",539.99,,2026-01-22
AXSENSEX,AXIS S&P BSE SENSEX ETF,-0.65,"8,087",85.00,SENSEX,2026-01-22
MAHKTECH,Hang Seng TECH Total Return Index,-1.11,"3,91,166",26.62,IT,2026-01-22
MASPTOP50,S&P 500 Top 50 Total Return Index,-2.01,"36,149",70.32,,2026-01-22
MAFANG,NYSE FANG+ Total Return Index,-2.34,"1,66,488",161.89,,2026-01-22
CHOICEGOLD,Gold,-3.67,"1,19,626",150.50,GOLD,2026-01-22
TWCGOLDETF,Commodity,-4.75,"2,861",149.57,GOLD,2026-01-22
MOGOLD,Domestic Price of Physical Gold,-5.13,"25,84,345",147.85,GOLD,2026-01-22
GROWWGOLD,Commodity,-5.20,"14,09,990",146.43,GOLD,2026-01-22
UNIONGOLD,Commodity Gold,-5.52,"13,380",147.10,GOLD,2026-01-22
GOLD360,Commodity-Gold,-5.61,"1,61,980",145.50,GOLD,2026-01-22
BBNPPGOLD,Baroda BNP Paribas Gold ETF,-5.98,"49,341",145.50,GOLD,2026-01-22
GOLDIETF,Gold,-6.13,"1,79,82,743",128.85,GOLD,2026-01-22
GOLD1,Gold,-6.28,"66,25,766",125.00,GOLD,2026-01-22
AONEGOLD,Domestic price of Gold,-6.58,"33,14,585",14.05,GOLD,2026-01-22
