entry_ts,exit_ts,side,r,year
2015-12-15 12:00:00-05:00,2015-12-16 08:00:00-05:00,1,-1.006688426347049,2015
2015-12-16 12:00:00-05:00,2015-12-16 12:00:00-05:00,-1,-1.0074591240004773,2015
2015-12-31 12:00:00-05:00,2016-01-04 00:00:00-05:00,1,-1.0089554377417969,2015
2016-01-04 08:00:00-05:00,2016-01-07 12:00:00-05:00,1,-1.008614154779133,2016
2016-01-07 16:00:00-05:00,2016-01-08 00:00:00-05:00,-1,-1.0070845613239627,2016
2016-02-03 12:00:00-05:00,2016-02-05 08:00:00-05:00,-1,2.9920840985371413,2016
2016-02-09 12:00:00-05:00,2016-02-10 08:00:00-05:00,-1,-1.0059163195759182,2016
2016-02-22 08:00:00-05:00,2016-02-23 08:00:00-05:00,1,-1.006995355084224,2016
2016-02-24 12:00:00-05:00,2016-02-25 08:00:00-05:00,-1,-1.0079897730904441,2016
2016-02-25 12:00:00-05:00,2016-02-26 08:00:00-05:00,-1,-1.0078369905956113,2016
2016-02-29 12:00:00-05:00,2016-03-07 04:00:00-05:00,-1,-0.7343550446998833,2016
2016-03-09 12:00:00-05:00,2016-03-10 04:00:00-05:00,-1,-1.0071711318914576,2016
2016-03-10 08:00:00-05:00,2016-03-10 08:00:00-05:00,1,-1.0068127316328754,2016
2016-03-16 17:00:00-04:00,2016-03-23 13:00:00-04:00,-1,0.1706697229419941,2016
2016-03-29 13:00:00-04:00,2016-04-05 09:00:00-04:00,-1,2.799767171129234,2016
2016-04-20 13:00:00-04:00,2016-04-27 09:00:00-04:00,1,0.4431506341318704,2016
2016-05-03 05:00:00-04:00,2016-05-03 09:00:00-04:00,-1,-1.0083825107296136,2016
2016-05-05 13:00:00-04:00,2016-05-12 09:00:00-04:00,1,0.15451174289246142,2016
2016-05-18 17:00:00-04:00,2016-05-25 13:00:00-04:00,1,0.6587033338454563,2016
2016-06-01 09:00:00-04:00,2016-06-03 05:00:00-04:00,-1,-1.0111299082895557,2016
2016-06-03 09:00:00-04:00,2016-06-07 05:00:00-04:00,-1,2.989853896103896,2016
2016-06-16 09:00:00-04:00,2016-06-17 05:00:00-04:00,1,-1.007810059356451,2016
2016-07-08 09:00:00-04:00,2016-07-08 09:00:00-04:00,1,-1.0086094083614574,2016
2016-07-26 09:00:00-04:00,2016-07-27 17:00:00-04:00,1,-1.0094790323803746,2016
2016-07-29 09:00:00-04:00,2016-08-05 05:00:00-04:00,-1,-1.0088709105102547,2016
2016-08-05 09:00:00-04:00,2016-08-10 13:00:00-04:00,1,-1.0096465503935792,2016
2016-08-12 09:00:00-04:00,2016-08-14 17:00:00-04:00,-1,-1.0117205813408345,2016
2016-08-16 05:00:00-04:00,2016-08-23 01:00:00-04:00,-1,0.9476006122265161,2016
2016-08-26 13:00:00-04:00,2016-09-02 09:00:00-04:00,1,1.3124519600307485,2016
2016-09-06 13:00:00-04:00,2016-09-09 09:00:00-04:00,-1,-1.0091461183873565,2016
2016-09-13 13:00:00-04:00,2016-09-15 05:00:00-04:00,1,-1.0096006144393241,2016
2016-09-21 17:00:00-04:00,2016-09-28 13:00:00-04:00,-1,0.47464778120996653,2016
2016-10-25 09:00:00-04:00,2016-10-25 09:00:00-04:00,1,-1.0110560764196002,2016
2016-10-30 17:00:00-04:00,2016-11-02 01:00:00-04:00,-1,2.989273148545439,2016
2016-11-08 20:00:00-05:00,2016-11-08 20:00:00-05:00,1,-1.0085266030013642,2016
2016-11-09 00:00:00-05:00,2016-11-09 00:00:00-05:00,-1,-1.0072430177309073,2016
2016-11-28 08:00:00-05:00,2016-12-01 20:00:00-05:00,1,-1.0080556808661467,2016
2016-12-08 08:00:00-05:00,2016-12-15 00:00:00-05:00,1,1.8957420162805,2016
2016-12-15 08:00:00-05:00,2016-12-16 08:00:00-05:00,1,-1.0078037208140842,2016
2016-12-16 12:00:00-05:00,2016-12-23 04:00:00-05:00,-1,0.07497188554290846,2016
2017-01-03 12:00:00-05:00,2017-01-05 08:00:00-05:00,-1,2.991547771992697,2017
2017-01-05 12:00:00-05:00,2017-01-06 12:00:00-05:00,-1,-1.0070893829401089,2017
2017-01-30 12:00:00-05:00,2017-02-06 04:00:00-05:00,-1,0.5231023102310272,2017
2017-02-07 04:00:00-05:00,2017-02-13 20:00:00-05:00,1,0.9149883810999138,2017
2017-02-15 12:00:00-05:00,2017-02-22 00:00:00-05:00,-1,-1.0094661113214691,2017
2017-02-27 16:00:00-05:00,2017-02-28 04:00:00-05:00,1,-1.0105130361648444,2017
2017-03-01 12:00:00-05:00,2017-03-02 04:00:00-05:00,-1,-1.0097359607446061,2017
2017-03-13 05:00:00-04:00,2017-03-15 13:00:00-04:00,1,-1.0104244850304394,2017
2017-03-15 17:00:00-04:00,2017-03-22 13:00:00-04:00,-1,1.8197464528586675,2017
2017-03-28 17:00:00-04:00,2017-04-04 13:00:00-04:00,1,1.929105377381252,2017
2017-04-12 17:00:00-04:00,2017-04-19 13:00:00-04:00,-1,0.958451802256209,2017
2017-04-23 21:00:00-04:00,2017-04-28 05:00:00-04:00,1,-1.011231916614251,2017
2017-05-04 13:00:00-04:00,2017-05-08 05:00:00-04:00,-1,-1.0112369651204602,2017
2017-05-08 13:00:00-04:00,2017-05-15 09:00:00-04:00,1,-0.4008620689655145,2017
2017-05-16 05:00:00-04:00,2017-05-18 09:00:00-04:00,-1,2.989678804392701,2017
2017-06-02 09:00:00-04:00,2017-06-09 01:00:00-04:00,-1,-1.0099712827058072,2017
2017-06-14 09:00:00-04:00,2017-06-14 13:00:00-04:00,-1,-1.0105280889412953,2017
2017-06-27 05:00:00-04:00,2017-07-04 01:00:00-04:00,-1,0.6547208821502335,2017
2017-07-11 13:00:00-04:00,2017-07-14 01:00:00-04:00,-1,-1.0123152709359606,2017
2017-07-14 09:00:00-04:00,2017-07-20 09:00:00-04:00,-1,2.98913893474672,2017
2017-07-20 13:00:00-04:00,2017-07-26 05:00:00-04:00,-1,-1.0095201827875093,2017
2017-07-26 17:00:00-04:00,2017-07-27 05:00:00-04:00,-1,-1.009665197556638,2017
2017-07-27 09:00:00-04:00,2017-08-03 05:00:00-04:00,1,1.4553386254738043,2017
2017-08-09 01:00:00-04:00,2017-08-14 17:00:00-04:00,-1,-1.0079882413087933,2017
2017-08-16 17:00:00-04:00,2017-08-23 13:00:00-04:00,-1,0.04036055428494749,2017
2017-08-25 13:00:00-04:00,2017-08-30 13:00:00-04:00,-1,-1.0085132466117277,2017
2017-09-01 13:00:00-04:00,2017-09-04 01:00:00-04:00,1,-1.0076786043368757,2017
2017-09-14 05:00:00-04:00,2017-09-15 05:00:00-04:00,1,-1.0072195910823611,2017
2017-09-20 17:00:00-04:00,2017-09-27 13:00:00-04:00,1,0.374485849346203,2017
2017-10-02 13:00:00-04:00,2017-10-09 09:00:00-04:00,1,0.7840772014475195,2017
2017-10-13 13:00:00-04:00,2017-10-20 09:00:00-04:00,1,1.9847397583794713,2017
2017-10-26 13:00:00-04:00,2017-11-02 09:00:00-04:00,1,0.5813517365538927,2017
2017-11-13 08:00:00-05:00,2017-11-20 00:00:00-05:00,-1,1.0828359412808588,2017
2017-11-22 12:00:00-05:00,2017-11-29 04:00:00-05:00,-1,-0.40325968243300636,2017
2017-12-01 12:00:00-05:00,2017-12-03 16:00:00-05:00,-1,-1.0099151265170143,2017
2017-12-28 04:00:00-05:00,2018-01-04 20:00:00-05:00,-1,1.6099185788305157,2017
2018-01-09 04:00:00-05:00,2018-01-10 04:00:00-05:00,1,-1.0119514293909553,2018
2018-01-10 08:00:00-05:00,2018-01-11 00:00:00-05:00,-1,-1.0116160208159093,2018
2018-01-12 04:00:00-05:00,2018-01-16 12:00:00-05:00,-1,2.989247311827957,2018
2018-01-17 16:00:00-05:00,2018-01-18 20:00:00-05:00,1,-1.0088420456956921,2018
2018-03-01 16:00:00-05:00,2018-03-08 08:00:00-05:00,-1,-1.00985571237089,2018
2018-03-08 12:00:00-05:00,2018-03-13 05:00:00-04:00,1,-1.0088308018368066,2018
2018-03-20 09:00:00-04:00,2018-03-21 13:00:00-04:00,1,-1.0103984693453123,2018
2018-03-21 17:00:00-04:00,2018-03-28 09:00:00-04:00,-1,-1.0106956447334645,2018
2018-04-26 13:00:00-04:00,2018-05-03 09:00:00-04:00,1,2.185112808669361,2018
2018-05-23 13:00:00-04:00,2018-05-24 05:00:00-04:00,1,-1.0102669404517455,2018
2018-05-29 13:00:00-04:00,2018-06-05 09:00:00-04:00,-1,1.6406579502319623,2018
2018-06-08 09:00:00-04:00,2018-06-12 05:00:00-04:00,1,-1.0090278780875344,2018
2018-06-14 09:00:00-04:00,2018-06-21 05:00:00-04:00,1,0.6274478458956145,2018
2018-06-21 09:00:00-04:00,2018-06-28 01:00:00-04:00,-1,-1.0095653504744413,2018
